TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,67,47,58,56,o,20,9,True,False,False,7.64484500885,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6962320805,False,True,False,58,23072019,59.873723279,PreComm_Task,673,
2,51,71,42,80,p,20,-9,False,True,False,7.64897489548,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7002599239,True,False,False,80,23072019,59.873723279,PreComm_Task,673,
3,27,55,30,52,s,28,3,False,True,False,7.64882612228,True,False,False,False,0,0,0.5,0.25,True,False,False,17.3675560951,False,True,False,0,False,False,False,30,23072019,59.873723279,PreComm_Task,673,
4,61,49,64,46,h,12,-3,True,False,False,7.68259191513,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7341229916,False,True,False,64,23072019,59.873723279,PreComm_Task,673,
5,63,59,66,56,b,4,-3,True,False,False,7.64864015579,True,False,False,True,0.21583199501,16.9991831779,1.2,0.27,False,True,False,0,False,False,False,0,False,False,False,66,23072019,59.873723279,PreComm_Task,673,
6,53,65,62,56,i,12,9,False,False,True,7.66615700722,True,False,False,True,0.215794801712,16.9168901443,1.1,0.25,False,True,False,0,False,False,False,0,False,False,False,62,23072019,59.873723279,PreComm_Task,673,
7,71,51,58,64,q,20,13,False,False,True,7.63315415382,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6844251156,False,True,False,58,23072019,59.873723279,PreComm_Task,673,
8,36,40,39,37,a,4,3,False,False,True,7.64925408363,True,False,False,False,0,0,0.7,0.23,True,False,False,17.5511820316,False,True,False,0,False,False,False,39,23072019,59.873723279,PreComm_Task,673,
9,72,60,81,51,j,12,-9,True,False,False,7.63293290138,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6840820312,False,True,False,81,23072019,59.873723279,PreComm_Task,673,
10,34,54,37,51,m,20,3,False,True,False,7.63249802589,True,False,False,True,0.215787887573,16.2829380035,0.5,0.25,False,False,True,0,False,False,False,0,False,False,False,51,23072019,59.873723279,PreComm_Task,673,
11,55,59,68,46,e,4,13,False,False,True,7.6669728756,True,False,False,True,0.215809106827,16.5169639587,0.7,0.23,False,True,False,0,False,False,False,0,False,False,False,68,23072019,59.873723279,PreComm_Task,673,
12,25,45,22,48,n,20,-3,False,True,False,7.66620206833,True,False,False,False,0,0,0.2,0.21,True,False,False,17.0517170429,False,True,False,0,False,False,False,22,23072019,59.873723279,PreComm_Task,673,
13,86,58,95,49,v,28,-9,True,False,False,7.66573381424,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7169289589,False,True,False,95,23072019,59.873723279,PreComm_Task,673,
