TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,43,23,56,10,r,20,-13,True,False,False,7.65023398399,True,False,False,True,0.215565919876,16.8009610176,1.0,0.25,False,True,False,0,False,False,False,0,False,False,False,56,30072019,59.997739877,PreComm_Task,677,
2,25,45,16,54,p,20,-9,False,True,False,7.65081191063,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7010908127,True,False,False,54,30072019,59.997739877,PreComm_Task,677,
3,48,36,45,39,g,12,3,True,False,False,7.68317103386,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7339229584,False,True,False,45,30072019,59.997739877,PreComm_Task,677,
4,45,49,42,52,b,4,-3,False,True,False,7.66563677788,True,False,False,True,0.216159105301,16.6165659428,0.8,0.23,False,False,True,0,False,False,False,0,False,False,False,52,30072019,59.997739877,PreComm_Task,677,
5,41,29,50,20,j,12,-9,True,False,False,7.64888191223,True,False,False,False,0,0,0.3,0.21,True,False,False,17.1345078945,False,False,True,0,False,False,False,20,30072019,59.997739877,PreComm_Task,677,
6,34,54,47,41,q,20,13,False,False,True,7.63262891769,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6839621067,True,False,False,41,30072019,59.997739877,PreComm_Task,677,
7,47,51,56,42,c,4,9,False,False,True,7.6331038475,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6843328476,True,False,False,42,30072019,59.997739877,PreComm_Task,677,
8,45,49,32,62,f,4,-13,False,True,False,7.63367700577,True,False,False,True,0.226484060287,16.9949400425,1.2,0.23,False,False,True,0,False,False,False,0,False,False,False,62,30072019,59.997739877,PreComm_Task,677,
9,48,20,61,7,x,28,-13,True,False,False,7.63264298439,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.68410182,False,True,False,61,30072019,59.997739877,PreComm_Task,677,
10,55,27,52,30,s,28,3,True,False,False,7.66507506371,True,False,False,False,0,0,0.8,0.21,True,False,False,17.650744915,False,True,False,0,False,False,False,52,30072019,59.997739877,PreComm_Task,677,
11,62,50,75,37,l,12,-13,True,False,False,7.64945602417,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7012679577,False,True,False,75,30072019,59.997739877,PreComm_Task,677,
12,35,55,38,52,m,20,3,False,True,False,7.66586303711,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7169499397,True,False,False,52,30072019,59.997739877,PreComm_Task,677,
13,41,61,50,52,o,20,9,False,True,False,7.64946818352,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7011229992,True,False,False,52,30072019,59.997739877,PreComm_Task,677,
14,58,46,45,59,k,12,13,False,False,True,7.64920592308,True,False,False,True,0.216036081314,16.9001259804,1.1,0.23,False,False,True,0,False,False,False,0,False,False,False,59,30072019,59.997739877,PreComm_Task,677,
15,38,66,47,57,u,28,9,False,True,False,7.66576194763,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7166647911,True,False,False,57,30072019,59.997739877,PreComm_Task,677,
16,85,57,88,54,t,28,-3,True,False,False,7.66814923286,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7186641693,False,True,False,88,30072019,59.997739877,PreComm_Task,677,
17,49,61,58,52,i,12,9,False,False,True,7.63271403313,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6842010021,True,False,False,52,30072019,59.997739877,PreComm_Task,677,
18,67,63,54,76,e,4,13,False,False,True,7.64961194992,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7005169392,False,True,False,54,30072019,59.997739877,PreComm_Task,677,
19,44,64,41,67,n,20,-3,False,True,False,7.64875793457,True,False,False,False,0,0,0.2,0.21,True,False,False,17.0337929726,False,False,True,0,False,False,False,67,30072019,59.997739877,PreComm_Task,677,
20,56,44,59,41,h,12,-3,True,False,False,7.64924883842,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7007708549,False,True,False,59,30072019,59.997739877,PreComm_Task,677,
21,56,52,65,43,d,4,-9,True,False,False,7.64833283424,True,False,False,True,0.214991092682,16.8989238739,1.1,0.23,False,True,False,0,False,False,False,0,False,False,False,65,30072019,59.997739877,PreComm_Task,677,
22,46,74,59,61,w,28,13,False,True,False,7.66659402847,True,False,False,False,0,0,0.3,0.21,True,False,False,17.1513390541,False,True,False,0,False,False,False,59,30072019,59.997739877,PreComm_Task,677,
23,51,55,54,52,a,4,3,False,False,True,7.68320608139,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7330870628,False,True,False,54,30072019,59.997739877,PreComm_Task,677,
24,79,51,88,42,v,28,-9,True,False,False,7.63316202164,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6846420765,False,True,False,88,30072019,59.997739877,PreComm_Task,677,
1,36,32,49,19,f,4,-13,True,False,False,7.68270301819,True,False,False,True,0.225882053375,16.0425391197,0.2,0.23,False,True,False,0,False,False,False,0,False,False,False,49,30072019,59.997739877,PreComm_Task,677,
2,80,60,93,47,r,20,-13,True,False,False,7.65005302429,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7006099224,False,True,False,93,30072019,59.997739877,PreComm_Task,677,
3,30,42,39,33,i,12,9,False,False,True,7.64951491356,True,False,False,False,0,0,0.4,0.21,True,False,False,17.2354700565,False,False,True,0,False,False,False,33,30072019,59.997739877,PreComm_Task,677,
4,71,59,58,72,k,12,13,False,False,True,7.64880013466,True,False,False,True,0.216078996658,16.5993921757,0.8,0.23,False,False,True,0,False,False,False,0,False,False,False,72,30072019,59.997739877,PreComm_Task,677,
5,28,56,41,43,w,28,13,False,True,False,7.65033006668,False,False,True,0,0,0,0,0.21,0,False,True,0,False,False,False,0,False,False,False,0,30072019,59.997739877,PreComm_Task,677,
6,24,44,15,53,p,20,-9,False,True,False,7.63320302963,True,False,False,False,0,0,1.2,0.21,True,False,False,18.0168819427,False,False,True,0,False,False,False,53,30072019,59.997739877,PreComm_Task,677,
7,76,48,89,35,x,28,-13,True,False,False,7.63351893425,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6846048832,False,True,False,89,30072019,59.997739877,PreComm_Task,677,
