TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,41,53,38,56,h,12,-3,False,True,False,7.64028215408,True,False,False,False,0,0,0.3,0.25,True,False,False,17.1588401794,False,True,False,0,False,False,False,38,10102019,59.9247066488,PreComm_Task,726,
2,45,65,32,78,r,20,-13,False,True,False,7.6828148365,True,False,False,True,0.232797861099,16.3499000072,0.5,0.27,False,False,True,0,False,False,False,0,False,False,False,78,10102019,59.9247066488,PreComm_Task,726,
3,60,72,73,59,k,12,13,False,False,True,7.63306498528,True,False,False,True,0.219904184341,16.7867081165,1.0,0.25,False,True,False,0,False,False,False,0,False,False,False,73,10102019,59.9247066488,PreComm_Task,726,
4,43,31,34,40,i,12,9,False,False,True,7.64865899086,True,False,False,False,0,0,0.6,0.23,True,False,False,17.4504709244,False,False,True,0,False,False,False,40,10102019,59.9247066488,PreComm_Task,726,
5,46,74,37,83,v,28,-9,False,True,False,7.68203115463,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7334520817,True,False,False,83,10102019,59.9247066488,PreComm_Task,726,
6,42,54,33,63,j,12,-9,False,True,False,7.68283295631,True,False,False,True,0.222198009491,16.439248085,0.6,0.25,False,False,True,0,False,False,False,0,False,False,False,63,10102019,59.9247066488,PreComm_Task,726,
7,51,55,38,68,f,4,-13,False,True,False,7.63318514824,True,False,False,True,0.216179132462,16.6828269958,0.9,0.23,False,False,True,0,False,False,False,0,False,False,False,68,10102019,59.9247066488,PreComm_Task,726,
8,28,56,37,47,u,28,9,False,True,False,7.64966702461,True,False,False,False,0,0,0.5,0.21,True,False,False,17.333976984,False,True,False,0,False,False,False,37,10102019,59.9247066488,PreComm_Task,726,
9,44,40,35,49,c,4,9,False,False,True,7.64847207069,True,False,False,True,0.216120004654,16.5989861488,0.8,0.23,False,False,True,0,False,False,False,0,False,False,False,49,10102019,59.9247066488,PreComm_Task,726,
10,46,58,49,55,g,12,3,False,True,False,7.63221693039,True,False,False,False,0,0,1.2,0.21,True,False,False,18.0172710419,False,False,True,0,False,False,False,55,10102019,59.9247066488,PreComm_Task,726,
11,33,37,36,34,a,4,3,False,False,True,7.63216495514,True,False,False,True,0.214956045151,16.1818170547,0.4,0.23,False,True,False,0,False,False,False,0,False,False,False,36,10102019,59.9247066488,PreComm_Task,726,
12,57,61,48,70,d,4,-9,False,True,False,7.65004515648,True,False,False,False,0,0,1.2,0.21,True,False,False,18.034774065,False,False,True,0,False,False,False,70,10102019,59.9247066488,PreComm_Task,726,
13,81,61,68,74,q,20,13,False,False,True,7.68240213394,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7334301472,False,True,False,68,10102019,59.9247066488,PreComm_Task,726,
14,41,69,38,72,t,28,-3,False,True,False,7.64880681038,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7002208233,True,False,False,72,10102019,59.9247066488,PreComm_Task,726,
15,80,60,71,69,o,20,9,True,False,False,7.64984202385,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7006120682,False,True,False,71,10102019,59.9247066488,PreComm_Task,726,
16,52,72,43,81,p,20,-9,False,True,False,7.66478490829,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7169158459,True,False,False,81,10102019,59.9247066488,PreComm_Task,726,
17,40,52,27,65,l,12,-13,False,True,False,7.63247299194,True,False,False,False,0,0,0.4,0.23,True,False,False,17.2339699268,False,True,False,0,False,False,False,27,10102019,59.9247066488,PreComm_Task,726,
18,40,20,37,23,m,20,3,True,False,False,7.64847207069,True,False,False,True,0.216536045074,16.5990259647,0.8,0.25,False,True,False,0,False,False,False,0,False,False,False,37,10102019,59.9247066488,PreComm_Task,726,
19,55,83,58,80,s,28,3,False,True,False,7.68345499039,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7348918915,True,False,False,80,10102019,59.9247066488,PreComm_Task,726,
20,37,33,24,46,e,4,13,False,False,True,7.64923405647,True,False,False,True,0.215008974075,16.4986422062,0.7,0.23,False,False,True,0,False,False,False,0,False,False,False,46,10102019,59.9247066488,PreComm_Task,726,
