TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,50,38,41,47,i,12,9,False,False,True,7.69503998756,True,False,False,False,0,0,0.6,0.25,True,False,False,17.5129859447,False,True,False,0,False,False,False,41,03102019,60.0010013747,PreComm_Task,717,
2,55,51,64,42,d,4,-9,True,False,False,7.63187599182,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6832268238,False,True,False,64,03102019,60.0010013747,PreComm_Task,717,
3,42,46,29,59,f,4,-13,False,True,False,7.64875197411,True,False,False,True,0.271042108536,16.2547168732,0.4,0.27,False,False,True,0,False,False,False,0,False,False,False,59,03102019,60.0010013747,PreComm_Task,717,
4,58,30,49,39,u,28,9,True,False,False,7.64850401878,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6999340057,False,True,False,49,03102019,60.0010013747,PreComm_Task,717,
5,26,54,39,41,w,28,13,False,True,False,7.69889307022,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.749325037,True,False,False,41,03102019,60.0010013747,PreComm_Task,717,
6,17,45,4,58,x,28,-13,False,True,False,7.63220977783,True,False,False,False,0,0,0.3,0.25,True,False,False,17.1504728794,False,True,False,0,False,False,False,4,03102019,60.0010013747,PreComm_Task,717,
7,56,28,65,19,v,28,-9,True,False,False,7.68154287338,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7334439754,False,True,False,65,03102019,60.0010013747,PreComm_Task,717,
8,74,54,71,57,m,20,3,True,False,False,7.64969801903,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7006468773,False,True,False,71,03102019,60.0010013747,PreComm_Task,717,
9,72,68,63,77,c,4,9,False,False,True,7.63162112236,True,False,False,True,0.215857982635,16.882174015,1.1,0.27,False,False,True,0,False,False,False,0,False,False,False,77,03102019,60.0010013747,PreComm_Task,717,
10,69,73,72,70,a,4,3,False,False,True,7.64858913422,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6994240284,True,False,False,70,03102019,60.0010013747,PreComm_Task,717,
11,48,52,45,55,b,4,-3,False,True,False,7.63269996643,True,False,False,True,0.224276065826,16.89092803,1.1,0.25,False,False,True,0,False,False,False,0,False,False,False,55,03102019,60.0010013747,PreComm_Task,717,
12,56,36,59,33,n,20,-3,True,False,False,7.63251900673,True,False,False,True,0.227447986603,16.8935389519,1.1,0.23,False,False,False,0,False,False,False,0,False,False,False,0,03102019,60.0010013747,PreComm_Task,717,
13,39,19,26,32,q,20,13,False,False,True,7.66723299026,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7177050114,False,True,False,26,03102019,60.0010013747,PreComm_Task,717,
14,32,28,19,41,e,4,13,False,False,True,7.66610002518,True,False,False,False,0,0,1.0,0.21,True,False,False,17.8507268429,False,True,False,0,False,False,False,19,03102019,60.0010013747,PreComm_Task,717,
15,53,41,40,54,k,12,13,False,False,True,7.63204288483,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6830198765,False,True,False,40,03102019,60.0010013747,PreComm_Task,717,
16,26,46,13,59,r,20,-13,False,True,False,7.63176989555,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6826050282,True,False,False,59,03102019,60.0010013747,PreComm_Task,717,
17,18,46,15,49,t,28,-3,False,True,False,7.66472387314,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7165029049,True,False,False,49,03102019,60.0010013747,PreComm_Task,717,
18,58,46,67,37,j,12,-9,True,False,False,7.63161897659,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6831679344,False,True,False,67,03102019,60.0010013747,PreComm_Task,717,
19,29,41,26,44,h,12,-3,False,True,False,7.66560506821,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7175209522,True,False,False,44,03102019,60.0010013747,PreComm_Task,717,
20,72,52,63,61,o,20,9,True,False,False,7.6654291153,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7163939476,False,True,False,63,03102019,60.0010013747,PreComm_Task,717,
