TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,45,17,36,26,u,28,9,True,False,False,7.66918802261,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7212150097,False,True,False,36,04102019,60.2474938198,PreComm_Task,693,
2,42,14,45,11,t,28,-3,True,False,False,7.68237709999,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7334480286,False,True,False,45,04102019,60.2474938198,PreComm_Task,693,
3,48,36,57,27,j,12,-9,True,False,False,7.6824760437,True,False,False,True,0.243848085403,16.6606140137,0.8,0.25,False,True,False,0,False,False,False,0,False,False,False,57,04102019,60.2474938198,PreComm_Task,693,
4,30,26,27,29,a,4,3,False,False,True,7.64809393883,True,False,False,False,0,0,0.2,0.23,True,False,False,17.0495970249,False,False,True,0,False,False,False,29,04102019,60.2474938198,PreComm_Task,693,
5,73,45,82,36,v,28,-9,True,False,False,7.6817278862,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7320759296,False,True,False,82,04102019,60.2474938198,PreComm_Task,693,
6,69,49,66,52,m,20,3,True,False,False,7.63194894791,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6834440231,False,True,False,66,04102019,60.2474938198,PreComm_Task,693,
7,18,38,27,29,o,20,9,False,True,False,7.64846491814,True,False,False,True,0.217339992523,16.9989340305,1.2,0.25,False,False,True,0,False,False,False,0,False,False,False,29,04102019,60.2474938198,PreComm_Task,693,
8,50,46,53,43,b,4,-3,True,False,False,7.64882612228,True,False,False,True,0.216433048248,16.7991170883,1.0,0.23,False,True,False,0,False,False,False,0,False,False,False,53,04102019,60.2474938198,PreComm_Task,693,
9,42,54,29,67,l,12,-13,False,True,False,7.66604709625,True,False,False,False,0,0,0.2,0.21,True,False,False,17.0501711369,False,True,False,0,False,False,False,29,04102019,60.2474938198,PreComm_Task,693,
10,14,42,17,39,s,28,3,False,True,False,7.63238120079,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6831281185,True,False,False,39,04102019,60.2474938198,PreComm_Task,693,
11,67,47,54,60,q,20,13,False,False,True,7.64888906479,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6993460655,False,True,False,54,04102019,60.2474938198,PreComm_Task,693,
12,56,36,69,23,r,20,-13,True,False,False,7.66497802734,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7165870667,False,True,False,69,04102019,60.2474938198,PreComm_Task,693,
13,34,38,43,29,c,4,9,False,False,True,7.68330693245,True,False,False,False,0,0,0.5,0.23,True,False,False,17.3837778568,False,True,False,0,False,False,False,43,04102019,60.2474938198,PreComm_Task,693,
