TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,40,52,43,49,g,12,3,False,True,False,7.67053198814,True,False,False,True,0.233633995056,16.8385419846,1.0,0.25,False,False,True,0,False,False,False,0,False,False,False,49,27092019,59.7904208262,PreComm_Task,713,
2,56,36,65,27,p,20,-9,True,False,False,7.68190383911,True,False,False,False,0,0,0.4,0.23,True,False,False,17.283769846,False,True,False,0,False,False,False,65,27092019,59.7904208262,PreComm_Task,713,
3,43,55,34,64,j,12,-9,False,True,False,7.6991610527,True,False,False,True,0.215176820755,17.0491251945,1.2,0.25,False,False,True,0,False,False,False,0,False,False,False,64,27092019,59.7904208262,PreComm_Task,713,
4,79,51,76,54,s,28,3,True,False,False,7.64904785156,True,False,False,False,0,0,0.3,0.23,True,False,False,17.1502199173,False,True,False,0,False,False,False,76,27092019,59.7904208262,PreComm_Task,713,
5,39,27,26,40,k,12,13,False,False,True,7.64860606194,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7000210285,True,False,False,40,27092019,59.7904208262,PreComm_Task,713,
6,74,46,87,33,x,28,-13,True,False,False,7.68260788918,True,False,False,True,0.232838869095,16.3494780064,0.5,0.25,False,True,False,0,False,False,False,0,False,False,False,87,27092019,59.7904208262,PreComm_Task,713,
7,73,69,76,66,b,4,-3,True,False,False,7.63243889809,True,False,False,False,0,0,0.2,0.23,True,False,False,17.0343298912,False,False,True,0,False,False,False,66,27092019,59.7904208262,PreComm_Task,713,
8,51,79,64,66,w,28,13,False,True,False,7.6494410038,True,False,False,True,0.215559005737,16.8987109661,1.1,0.25,False,False,True,0,False,False,False,0,False,False,False,66,27092019,59.7904208262,PreComm_Task,713,
9,49,69,52,66,m,20,3,False,True,False,7.64902901649,True,False,False,False,0,0,0.9,0.23,True,False,False,17.7497730255,False,False,True,0,False,False,False,66,27092019,59.7904208262,PreComm_Task,713,
10,40,60,53,47,q,20,13,False,False,True,7.68322396278,True,False,False,False,0,0,0.8,0.25,True,False,False,17.7013239861,False,False,True,0,False,False,False,47,27092019,59.7904208262,PreComm_Task,713,
