TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,73,53,70,56,m,20,3,True,False,False,7.65419483185,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7047119141,False,True,False,70,17092019,59.8626997063,PreComm_Task,697,
2,20,40,11,49,p,20,-9,False,True,False,7.64877510071,True,False,False,False,0,0,0.5,0.25,True,False,False,17.3674499989,False,False,True,0,False,False,False,49,17092019,59.8626997063,PreComm_Task,697,
3,45,17,36,26,u,28,9,True,False,False,7.64841604233,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6994869709,False,True,False,36,17092019,59.8626997063,PreComm_Task,697,
4,71,67,74,64,b,4,-3,True,False,False,7.6489880085,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7000858784,True,False,False,64,17092019,59.8626997063,PreComm_Task,697,
5,72,52,85,39,r,20,-13,True,False,False,7.6486620903,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7002949715,False,True,False,85,17092019,59.8626997063,PreComm_Task,697,
6,66,38,79,25,x,28,-13,True,False,False,7.63103508949,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6830229759,False,True,False,79,17092019,59.8626997063,PreComm_Task,697,
7,45,33,32,46,k,12,13,False,False,True,7.68267393112,True,False,False,True,0.262515068054,16.2798919678,0.4,0.27,False,False,True,0,False,False,False,0,False,False,False,46,17092019,59.8626997063,PreComm_Task,697,
8,29,57,26,60,t,28,-3,False,True,False,7.63189601898,True,False,False,True,0.219464063644,16.7849299908,1.0,0.25,False,False,True,0,False,False,False,0,False,False,False,60,17092019,59.8626997063,PreComm_Task,697,
9,29,57,42,44,w,28,13,False,True,False,7.69974279404,True,False,False,False,0,0,0.5,0.23,True,False,False,17.4007418156,False,False,True,0,False,False,False,44,17092019,59.8626997063,PreComm_Task,697,
10,54,42,45,51,i,12,9,False,False,True,7.68201494217,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7337009907,False,True,False,45,17092019,59.8626997063,PreComm_Task,697,
11,44,64,57,51,q,20,13,False,False,True,7.68237113953,True,False,False,True,0.22713804245,16.844119072,1.0,0.25,False,True,False,0,False,False,False,0,False,False,False,57,17092019,59.8626997063,PreComm_Task,697,
12,60,64,69,55,c,4,9,False,False,True,7.64864897728,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6996250153,True,False,False,55,17092019,59.8626997063,PreComm_Task,697,
13,53,65,40,78,l,12,-13,False,True,False,7.64982104301,False,False,True,0,0,0,0,0.23,0,False,False,0,False,False,False,0,True,False,False,0,17092019,59.8626997063,PreComm_Task,697,
14,50,54,53,51,a,4,3,False,False,True,7.61560106277,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6663551331,True,False,False,51,17092019,59.8626997063,PreComm_Task,697,
15,40,44,53,31,e,4,13,False,False,True,7.63216996193,True,False,False,False,0,0,0.3,0.23,True,False,False,17.1334378719,False,False,True,0,False,False,False,31,17092019,59.8626997063,PreComm_Task,697,
16,58,30,55,33,s,28,3,True,False,False,7.66562604904,True,False,False,True,0.219960927963,17.0207660198,1.2,0.25,False,True,False,0,False,False,False,0,False,False,False,55,17092019,59.8626997063,PreComm_Task,697,
17,58,38,61,35,n,20,-3,True,False,False,7.64949297905,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7002840042,False,False,True,0,17092019,59.8626997063,PreComm_Task,697,
18,52,32,43,41,o,20,9,True,False,False,7.6488058567,True,False,False,True,0.220360994339,16.2042148113,0.4,0.23,False,True,False,0,False,False,False,0,False,False,False,43,17092019,59.8626997063,PreComm_Task,697,
19,35,23,38,20,h,12,-3,True,False,False,7.64844989777,True,False,False,False,0,0,0.8,0.21,True,False,False,17.6335270405,False,False,True,0,False,False,False,20,17092019,59.8626997063,PreComm_Task,697,
20,38,26,35,29,g,12,3,True,False,False,7.68215799332,True,False,False,True,0.227348089218,16.6440548897,0.8,0.23,False,True,False,0,False,False,False,0,False,False,False,35,17092019,59.8626997063,PreComm_Task,697,
21,71,67,84,54,f,4,-13,True,False,False,7.64933109283,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6995391846,False,True,False,84,17092019,59.8626997063,PreComm_Task,697,
22,58,86,49,95,v,28,-9,False,True,False,7.63299417496,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6840631962,True,False,False,95,17092019,59.8626997063,PreComm_Task,697,
23,23,35,14,44,j,12,-9,False,True,False,7.68214201927,True,False,False,False,0,0,0.8,0.21,True,False,False,17.6674799919,False,False,True,0,False,False,False,44,17092019,59.8626997063,PreComm_Task,697,
24,39,35,48,26,d,4,-9,True,False,False,7.64851999283,True,False,False,False,0,0,0.4,0.23,True,False,False,17.2499370575,False,True,False,0,False,False,False,48,17092019,59.8626997063,PreComm_Task,697,
1,41,37,28,50,e,4,13,False,False,True,7.66586089134,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7159478664,False,True,False,28,17092019,59.8626997063,PreComm_Task,697,
2,59,39,50,48,o,20,9,True,False,False,7.66527199745,True,False,False,True,0.215171098709,16.915626049,1.1,0.25,False,True,False,0,False,False,False,0,False,False,False,50,17092019,59.8626997063,PreComm_Task,697,
3,16,44,19,41,s,28,3,False,True,False,7.63257694244,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6834409237,True,False,False,41,17092019,59.8626997063,PreComm_Task,697,
4,42,54,29,67,l,12,-13,False,True,False,7.66639089584,True,False,False,False,0,0,0.5,0.23,True,False,False,17.3669428825,False,True,False,0,False,False,False,29,17092019,59.8626997063,PreComm_Task,697,
5,72,68,75,65,b,4,-3,True,False,False,7.63195681572,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6837530136,False,True,False,75,17092019,59.8626997063,PreComm_Task,697,
6,33,37,20,50,f,4,-13,False,True,False,7.68193602562,True,False,False,False,0,0,0.4,0.25,True,False,False,17.300342083,False,False,True,0,False,False,False,50,17092019,59.8626997063,PreComm_Task,697,
7,46,26,59,13,r,20,-13,True,False,False,7.68239593506,True,False,False,True,0.216126918793,17.0318548679,1.2,0.27,False,True,False,0,False,False,False,0,False,False,False,59,17092019,59.8626997063,PreComm_Task,697,
8,21,41,34,28,q,20,13,False,False,True,7.63228416443,True,False,False,True,0.215269088745,16.7825911045,1.0,0.25,False,True,False,0,False,False,False,0,False,False,False,34,17092019,59.8626997063,PreComm_Task,697,
9,79,51,88,42,v,28,-9,True,False,False,7.68191885948,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7333889008,False,True,False,88,17092019,59.8626997063,PreComm_Task,697,
10,64,36,55,45,u,28,9,True,False,False,7.63306188583,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6841330528,False,True,False,55,17092019,59.8626997063,PreComm_Task,697,
11,25,37,28,34,g,12,3,False,True,False,7.63236308098,True,False,False,True,0.228036165237,16.2941820621,0.5,0.23,False,False,True,0,False,False,False,0,False,False,False,34,17092019,59.8626997063,PreComm_Task,697,
12,37,49,28,58,j,12,-9,False,True,False,7.66466617584,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9500989914,False,True,False,0,False,False,False,28,17092019,59.8626997063,PreComm_Task,697,
13,25,45,22,48,n,20,-3,False,True,False,7.64982104301,True,False,False,True,0.216120004654,16.2995049953,0.5,0.23,False,False,True,0,False,False,False,0,False,False,False,48,17092019,59.8626997063,PreComm_Task,697,
14,39,59,42,56,m,20,3,False,True,False,7.68217301369,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7337789536,True,False,False,56,17092019,59.8626997063,PreComm_Task,697,
15,68,64,59,73,c,4,9,False,False,True,7.64900112152,True,False,False,False,0,0,0.4,0.21,True,False,False,17.2334640026,False,False,True,0,False,False,False,73,17092019,59.8626997063,PreComm_Task,697,
16,40,52,49,43,i,12,9,False,False,True,7.68372893333,True,False,False,True,0.216149806976,16.6330161095,0.8,0.23,False,True,False,0,False,False,False,0,False,False,False,49,17092019,59.8626997063,PreComm_Task,697,
17,38,42,29,51,d,4,-9,False,True,False,7.64859104156,True,False,False,False,0,0,0.8,0.21,True,False,False,17.6332039833,False,False,True,0,False,False,False,51,17092019,59.8626997063,PreComm_Task,697,
18,54,66,51,69,h,12,-3,False,True,False,7.66487288475,True,False,False,True,0.216220855713,16.5150899887,0.7,0.23,False,False,True,0,False,False,False,0,False,False,False,69,17092019,59.8626997063,PreComm_Task,697,
19,42,22,51,13,p,20,-9,True,False,False,7.66572499275,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7170050144,False,True,False,51,17092019,59.8626997063,PreComm_Task,697,
