TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,67,47,80,34,r,20,-13,True,False,False,7.63970994949,True,False,False,True,0.216150999069,16.4903559685,0.7,0.25,False,True,False,0,False,False,False,0,False,False,False,80,03102019,60.0654456822,PreComm_Task,718,
2,28,48,41,35,q,20,13,False,False,True,7.66555595398,True,False,False,True,0.216510057449,16.4157810211,0.6,0.23,False,True,False,0,False,False,False,0,False,False,False,41,03102019,60.0654456822,PreComm_Task,718,
3,79,59,82,56,n,20,-3,True,False,False,7.68278503418,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9671740532,False,False,True,0,False,False,False,56,03102019,60.0654456822,PreComm_Task,718,
4,48,20,51,17,t,28,-3,True,False,False,7.64867305756,True,False,False,True,0.216578006744,16.899089098,1.1,0.23,False,True,False,0,False,False,False,0,False,False,False,51,03102019,60.0654456822,PreComm_Task,718,
5,43,63,34,72,p,20,-9,False,True,False,7.66529297829,True,False,False,False,0,0,0.7,0.21,True,False,False,17.5500280857,False,False,True,0,False,False,False,72,03102019,60.0654456822,PreComm_Task,718,
6,56,60,59,57,a,4,3,False,False,True,7.6317820549,True,False,False,True,0.216177940369,16.7820250988,1.0,0.23,False,True,False,0,False,False,False,0,False,False,False,59,03102019,60.0654456822,PreComm_Task,718,
7,75,47,84,38,v,28,-9,True,False,False,7.63188385963,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9152760506,False,False,True,0,False,False,False,38,03102019,60.0654456822,PreComm_Task,718,
8,63,59,50,72,e,4,13,False,False,True,7.66528320312,True,False,False,True,0.21671295166,16.5158081055,0.7,0.23,False,False,True,0,False,False,False,0,False,False,False,72,03102019,60.0654456822,PreComm_Task,718,
9,68,56,71,53,h,12,-3,True,False,False,7.66586208344,True,False,False,False,0,0,0.4,0.21,True,False,False,17.2502260208,False,True,False,0,False,False,False,71,03102019,60.0654456822,PreComm_Task,718,
10,67,55,76,46,j,12,-9,True,False,False,7.64875197411,True,False,False,True,0.215945005417,16.2990620136,0.5,0.23,False,True,False,0,False,False,False,0,False,False,False,76,03102019,60.0654456822,PreComm_Task,718,
