TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,34,46,21,59,l,12,-13,False,True,False,7.62643408775,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.677011013,True,False,False,59,06082019,59.9797222028,PreComm_Task,567,
2,55,35,68,22,r,20,-13,True,False,False,7.65039801598,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.700854063,False,True,False,68,06082019,59.9797222028,PreComm_Task,567,
3,39,51,36,54,h,12,-3,False,True,False,7.64878201485,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7001559734,True,False,False,54,06082019,59.9797222028,PreComm_Task,567,
4,58,62,45,75,f,4,-13,False,True,False,7.61654686928,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6672010422,True,False,False,75,06082019,59.9797222028,PreComm_Task,567,
5,70,58,79,49,j,12,-9,True,False,False,7.6498169899,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7000520229,False,True,False,79,06082019,59.9797222028,PreComm_Task,567,
6,53,81,62,72,u,28,9,False,True,False,7.63199901581,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6836690903,True,False,False,72,06082019,59.9797222028,PreComm_Task,567,
7,58,54,49,63,c,4,9,False,False,True,7.63277983665,True,False,False,False,0,0,0.8,0.25,True,False,False,17.6516439915,False,True,False,0,False,False,False,49,06082019,59.9797222028,PreComm_Task,567,
8,18,46,5,59,x,28,-13,False,True,False,7.68313288689,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7341098785,True,False,False,59,06082019,59.9797222028,PreComm_Task,567,
9,70,42,57,55,w,28,13,True,False,False,7.63312482834,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6841440201,False,True,False,57,06082019,59.9797222028,PreComm_Task,567,
10,27,55,24,58,t,28,-3,False,True,False,7.68284893036,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7336649895,True,False,False,58,06082019,59.9797222028,PreComm_Task,567,
11,56,44,43,57,k,12,13,False,False,True,7.65014100075,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7008829117,False,True,False,43,06082019,59.9797222028,PreComm_Task,567,
12,42,14,39,17,s,28,3,True,False,False,7.64850878716,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6998419762,False,True,False,39,06082019,59.9797222028,PreComm_Task,567,
13,58,54,61,51,b,4,-3,True,False,False,7.6821911335,True,False,False,False,0,0,0.5,0.27,True,False,False,17.4175980091,False,False,True,0,False,False,False,51,06082019,59.9797222028,PreComm_Task,567,
14,57,53,44,66,e,4,13,False,False,True,7.68216586113,False,True,False,0,0,0,0,0.29,0,False,False,0,False,False,False,10.7339708805,False,True,False,44,06082019,59.9797222028,PreComm_Task,567,
15,28,48,31,45,m,20,3,False,True,False,7.64993906021,False,True,False,0,0,0,0,0.29,0,False,False,0,False,False,False,10.7008008957,True,False,False,45,06082019,59.9797222028,PreComm_Task,567,
16,51,39,48,42,g,12,3,True,False,False,7.64960694313,False,True,False,0,0,0,0,0.29,0,False,False,0,False,False,False,10.7008619308,False,True,False,48,06082019,59.9797222028,PreComm_Task,567,
17,30,50,27,53,n,20,-3,False,True,False,7.64896297455,True,False,False,True,0.255317211151,16.1398010254,0.3,0.29,False,False,True,0,False,False,False,0,False,False,False,53,06082019,59.9797222028,PreComm_Task,567,
18,37,33,34,36,a,4,3,False,False,True,7.6336619854,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6844530106,False,True,False,34,06082019,59.9797222028,PreComm_Task,567,
19,20,48,11,57,v,28,-9,False,True,False,7.66576886177,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7164800167,True,False,False,57,06082019,59.9797222028,PreComm_Task,567,
20,71,67,80,58,d,4,-9,True,False,False,7.6828019619,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7339918613,False,True,False,80,06082019,59.9797222028,PreComm_Task,567,
21,29,49,20,58,p,20,-9,False,True,False,7.68177509308,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.733191967,True,False,False,58,06082019,59.9797222028,PreComm_Task,567,
22,60,80,73,67,q,20,13,False,False,True,7.64894294739,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7006180286,True,False,False,67,06082019,59.9797222028,PreComm_Task,567,
23,34,54,43,45,o,20,9,False,True,False,7.64980697632,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7008421421,True,False,False,45,06082019,59.9797222028,PreComm_Task,567,
24,65,53,56,62,i,12,9,False,False,True,7.65042185783,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7010159492,False,True,False,56,06082019,59.9797222028,PreComm_Task,567,
1,55,75,42,88,r,20,-13,False,True,False,7.66554498672,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7172749043,True,False,False,88,06082019,59.9797222028,PreComm_Task,567,
2,24,44,21,47,n,20,-3,False,True,False,7.63264393806,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6838560104,False,False,True,0,06082019,59.9797222028,PreComm_Task,567,
3,56,76,65,67,o,20,9,False,True,False,7.61650419235,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6673920155,True,False,False,67,06082019,59.9797222028,PreComm_Task,567,
4,40,52,53,39,k,12,13,False,False,True,7.6663980484,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7177150249,True,False,False,39,06082019,59.9797222028,PreComm_Task,567,
5,25,45,38,32,q,20,13,False,False,True,7.63311505318,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6836488247,True,False,False,32,06082019,59.9797222028,PreComm_Task,567,
6,40,60,43,57,m,20,3,False,True,False,7.66573095322,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7167158127,True,False,False,57,06082019,59.9797222028,PreComm_Task,567,
7,68,72,55,85,f,4,-13,False,True,False,7.63294792175,True,False,False,True,0.215145111084,16.7825069427,1.0,0.27,False,False,True,0,False,False,False,0,False,False,False,85,06082019,59.9797222028,PreComm_Task,567,
8,60,32,57,35,s,28,3,True,False,False,7.68276500702,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7331540585,False,True,False,57,06082019,59.9797222028,PreComm_Task,567,
9,55,43,68,30,l,12,-13,True,False,False,7.64907097816,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7002799511,False,True,False,68,06082019,59.9797222028,PreComm_Task,567,
10,60,56,63,53,b,4,-3,True,False,False,7.64885997772,True,False,False,False,0,0,0.9,0.25,True,False,False,17.7670669556,False,True,False,0,False,False,False,63,06082019,59.9797222028,PreComm_Task,567,
11,70,66,67,69,a,4,3,False,False,True,7.63207507133,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6832580566,False,True,False,67,06082019,59.9797222028,PreComm_Task,567,
12,46,58,43,61,h,12,-3,False,True,False,7.63133716583,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6830742359,True,False,False,61,06082019,59.9797222028,PreComm_Task,567,
13,45,41,36,50,c,4,9,False,False,True,7.64940500259,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7005021572,False,True,False,36,06082019,59.9797222028,PreComm_Task,567,
14,66,38,79,25,x,28,-13,True,False,False,7.6657640934,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7161781788,False,True,False,79,06082019,59.9797222028,PreComm_Task,567,
15,60,32,63,29,t,28,-3,True,False,False,7.63194894791,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6836140156,False,True,False,63,06082019,59.9797222028,PreComm_Task,567,
