TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,42,38,55,25,f,4,-13,True,False,False,7.6545522213,True,False,False,True,0.218896865845,16.8073801994,1.0,0.25,False,True,False,0,False,False,False,0,False,False,False,55,27082019,61.1557214511,PreComm_Task,691,
2,76,48,67,57,u,28,9,True,False,False,7.6653149128,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7160301208,False,True,False,67,27082019,61.1557214511,PreComm_Task,691,
3,33,45,46,32,k,12,13,False,False,True,7.63251495361,True,False,False,True,0.227588176727,16.8950099945,1.1,0.23,False,True,False,0,False,False,False,0,False,False,False,46,27082019,61.1557214511,PreComm_Task,691,
4,40,60,31,69,p,20,-9,False,True,False,7.64990186691,True,False,False,False,0,0,0.9,0.21,True,False,False,17.7342169285,False,False,True,0,False,False,False,69,27082019,61.1557214511,PreComm_Task,691,
5,41,21,38,24,m,20,3,True,False,False,7.6818048954,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7327179909,False,True,False,38,27082019,61.1557214511,PreComm_Task,691,
6,71,59,74,56,h,12,-3,True,False,False,7.63252592087,True,False,False,False,0,0,0.2,0.23,True,False,False,17.0340759754,False,False,True,0,False,False,False,56,27082019,61.1557214511,PreComm_Task,691,
7,40,44,37,47,b,4,-3,False,True,False,7.64833402634,True,False,False,False,0,0,0.9,0.25,True,False,False,17.7671790123,False,True,False,0,False,False,False,37,27082019,61.1557214511,PreComm_Task,691,
8,30,34,33,31,a,4,3,False,False,True,7.68191814423,True,False,False,True,0.215388059616,16.932696104,1.1,0.27,False,True,False,0,False,False,False,0,False,False,False,33,27082019,61.1557214511,PreComm_Task,691,
9,42,54,33,63,j,12,-9,False,True,False,7.6496360302,True,False,False,True,0.215790987015,16.4993541241,0.7,0.25,False,False,True,0,False,False,False,0,False,False,False,63,27082019,61.1557214511,PreComm_Task,691,
10,23,43,10,56,r,20,-13,False,True,False,7.63210201263,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6828529835,True,False,False,56,27082019,61.1557214511,PreComm_Task,691,
11,68,72,77,63,c,4,9,False,False,True,7.63320493698,True,False,False,True,0.214766979218,16.0822880268,0.3,0.23,False,True,False,0,False,False,False,0,False,False,False,77,27082019,61.1557214511,PreComm_Task,691,
12,57,29,44,42,w,28,13,True,False,False,7.63197612762,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6832740307,False,True,False,44,27082019,61.1557214511,PreComm_Task,691,
13,29,41,38,32,i,12,9,False,False,True,7.64904212952,True,False,False,False,0,0,0.3,0.21,True,False,False,17.1339399815,False,False,True,0,False,False,False,32,27082019,61.1557214511,PreComm_Task,691,
14,55,59,46,68,d,4,-9,False,True,False,7.61654210091,True,False,False,False,0,0,0.3,0.23,True,False,False,17.1178469658,False,False,True,0,False,False,False,68,27082019,61.1557214511,PreComm_Task,691,
15,48,20,57,11,v,28,-9,True,False,False,7.68225717545,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7335290909,False,True,False,57,27082019,61.1557214511,PreComm_Task,691,
16,54,50,41,63,e,4,13,False,False,True,7.63166093826,True,False,False,True,0.21475315094,16.7817730904,1.0,0.25,False,False,True,0,False,False,False,0,False,False,False,63,27082019,61.1557214511,PreComm_Task,691,
17,37,57,50,44,q,20,13,False,False,True,7.64958095551,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7003159523,True,False,False,44,27082019,61.1557214511,PreComm_Task,691,
18,58,46,71,33,l,12,-13,True,False,False,7.64939785004,True,False,False,True,0.217930078506,16.4006249905,0.6,0.23,False,True,False,0,False,False,False,0,False,False,False,71,27082019,61.1557214511,PreComm_Task,691,
19,71,59,68,62,g,12,3,True,False,False,7.68286705017,True,False,False,False,0,0,0.8,0.21,True,False,False,17.6677758694,False,False,True,0,False,False,False,62,27082019,61.1557214511,PreComm_Task,691,
20,61,41,52,50,o,20,9,True,False,False,7.68274688721,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7333629131,False,True,False,52,27082019,61.1557214511,PreComm_Task,691,
21,46,66,43,69,n,20,-3,False,True,False,7.6485581398,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6996409893,True,False,False,69,27082019,61.1557214511,PreComm_Task,691,
