TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,56,76,47,85,p,20,-9,False,True,False,7.70298719406,True,False,False,True,0.216630935669,16.6536681652,0.8,0.25,False,False,True,0,False,False,False,0,False,False,False,85,23092019,60.3467456268,PreComm_Task,705,
2,53,25,40,38,w,28,13,True,False,False,7.6330010891,True,False,False,True,0.215554952621,16.682942152,0.9,0.23,False,True,False,0,False,False,False,0,False,False,False,40,23092019,60.3467456268,PreComm_Task,705,
3,37,65,24,78,x,28,-13,False,True,False,7.64890003204,True,False,False,False,0,0,0.9,0.21,True,False,False,17.7337260246,False,False,True,0,False,False,False,78,23092019,60.3467456268,PreComm_Task,705,
4,25,37,34,28,i,12,9,False,False,True,7.6488711834,True,False,False,True,0.215893030167,16.5991671085,0.8,0.23,False,True,False,0,False,False,False,0,False,False,False,34,23092019,60.3467456268,PreComm_Task,705,
5,82,54,91,45,v,28,-9,True,False,False,7.66614890099,True,False,False,False,0,0,0.6,0.21,True,False,False,17.4500889778,False,True,False,0,False,False,False,91,23092019,60.3467456268,PreComm_Task,705,
6,45,73,48,70,s,28,3,False,True,False,7.63292598724,True,False,False,True,0.216184139252,16.2823841572,0.5,0.23,False,False,True,0,False,False,False,0,False,False,False,70,23092019,60.3467456268,PreComm_Task,705,
7,49,77,46,80,t,28,-3,False,True,False,7.64888095856,True,False,False,False,0,0,0.9,0.21,True,False,False,17.7335500717,False,False,True,0,False,False,False,80,23092019,60.3467456268,PreComm_Task,705,
8,37,33,24,46,e,4,13,False,False,True,7.64897203445,True,False,False,True,0.214929103851,16.9987721443,1.2,0.23,False,False,True,0,False,False,False,0,False,False,False,46,23092019,60.3467456268,PreComm_Task,705,
9,46,66,49,63,m,20,3,False,True,False,7.68306803703,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9672040939,False,True,False,0,False,False,False,49,23092019,60.3467456268,PreComm_Task,705,
10,43,31,56,18,l,12,-13,True,False,False,7.68207716942,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7326982021,False,True,False,56,23092019,60.3467456268,PreComm_Task,705,
11,42,30,45,27,h,12,-3,True,False,False,7.66547179222,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7162959576,True,False,False,27,23092019,60.3467456268,PreComm_Task,705,
12,72,52,63,61,o,20,9,True,False,False,7.68164801598,True,False,False,True,0.215929031372,16.8320801258,1.0,0.23,False,True,False,0,False,False,False,0,False,False,False,63,23092019,60.3467456268,PreComm_Task,705,
13,30,42,21,51,j,12,-9,False,True,False,7.64852595329,True,False,False,False,0,0,1.0,0.21,True,False,False,17.8321280479,False,True,False,0,False,False,False,21,23092019,60.3467456268,PreComm_Task,705,
14,44,56,47,53,g,12,3,False,True,False,7.64808082581,True,False,False,True,0.215972900391,16.3987169266,0.6,0.23,False,False,True,0,False,False,False,0,False,False,False,53,23092019,60.3467456268,PreComm_Task,705,
15,39,43,42,40,a,4,3,False,False,True,7.64990115166,True,False,False,False,0,0,0.3,0.21,True,False,False,17.133906126,False,False,True,0,False,False,False,40,23092019,60.3467456268,PreComm_Task,705,
