TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,32,36,41,27,c,4,9,False,False,True,7.67806601524,True,False,False,True,0.2162129879,16.1280350685,0.3,0.25,False,True,False,0,False,False,False,0,False,False,False,41,26092019,60.0197189266,PreComm_Task,696,
2,57,29,48,38,u,28,9,True,False,False,7.63233613968,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6832120419,False,True,False,48,26092019,60.0197189266,PreComm_Task,696,
3,28,48,19,57,p,20,-9,False,True,False,7.68216109276,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7334439754,True,False,False,57,26092019,60.0197189266,PreComm_Task,696,
4,25,45,28,42,m,20,3,False,True,False,7.63317394257,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6842000484,True,False,False,42,26092019,60.0197189266,PreComm_Task,696,
5,61,41,52,50,o,20,9,True,False,False,7.63149499893,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6833968163,False,True,False,52,26092019,60.0197189266,PreComm_Task,696,
6,38,66,25,79,x,28,-13,False,True,False,7.63244891167,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6836659908,True,False,False,79,26092019,60.0197189266,PreComm_Task,696,
7,61,73,74,60,k,12,13,False,False,True,7.64907598495,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7005550861,True,False,False,60,26092019,60.0197189266,PreComm_Task,696,
8,60,64,57,67,b,4,-3,False,True,False,7.63094687462,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6829447746,True,False,False,67,26092019,60.0197189266,PreComm_Task,696,
9,19,47,22,44,s,28,3,False,True,False,7.63260102272,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6833598614,True,False,False,44,26092019,60.0197189266,PreComm_Task,696,
10,80,60,83,57,n,20,-3,True,False,False,7.64944505692,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7005720139,False,True,False,83,26092019,60.0197189266,PreComm_Task,696,
11,67,55,80,42,l,12,-13,True,False,False,7.64849591255,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6998510361,False,True,False,80,26092019,60.0197189266,PreComm_Task,696,
12,56,68,59,65,g,12,3,False,True,False,7.6330370903,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6846549511,True,False,False,65,26092019,60.0197189266,PreComm_Task,696,
13,49,45,62,32,f,4,-13,True,False,False,7.66569495201,True,False,False,False,0,0,0.4,0.23,True,False,False,17.2675321102,False,False,True,0,False,False,False,32,26092019,60.0197189266,PreComm_Task,696,
14,45,49,36,58,d,4,-9,False,True,False,7.63236308098,True,False,False,False,0,0,0.9,0.25,True,False,False,17.7497560978,False,False,True,0,False,False,False,58,26092019,60.0197189266,PreComm_Task,696,
15,42,22,55,9,r,20,-13,True,False,False,7.6487929821,True,False,False,True,0.263662815094,16.3477811813,0.5,0.27,False,True,False,0,False,False,False,0,False,False,False,55,26092019,60.0197189266,PreComm_Task,696,
16,49,37,52,34,h,12,-3,True,False,False,7.63201403618,True,False,False,False,0,0,0.8,0.25,True,False,False,17.6492481232,False,True,False,0,False,False,False,52,26092019,60.0197189266,PreComm_Task,696,
17,42,70,39,73,t,28,-3,False,True,False,7.66611099243,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.717359066,True,False,False,73,26092019,60.0197189266,PreComm_Task,696,
18,37,33,34,36,a,4,3,False,False,True,7.64899706841,True,False,False,True,0.256191968918,16.6390490532,0.8,0.27,False,False,True,0,False,False,False,0,False,False,False,36,26092019,60.0197189266,PreComm_Task,696,
19,48,44,35,57,e,4,13,False,False,True,7.66591715813,True,False,False,True,0.241029024124,16.9412200451,1.1,0.25,False,False,True,0,False,False,False,0,False,False,False,57,26092019,60.0197189266,PreComm_Task,696,
