TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,75,55,84,46,p,20,-9,True,False,False,7.68210482597,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7334649563,False,True,False,84,04092019,60.0784372144,PreComm_Task,692,
2,59,39,62,36,n,20,-3,True,False,False,7.64886593819,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7003860474,False,True,False,62,04092019,60.0784372144,PreComm_Task,692,
3,57,45,54,48,g,12,3,True,False,False,7.66476416588,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7166640759,False,True,False,54,04092019,60.0784372144,PreComm_Task,692,
4,36,32,45,23,d,4,-9,True,False,False,7.6321978569,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6832029819,False,True,False,45,04092019,60.0784372144,PreComm_Task,692,
5,38,58,41,55,m,20,3,False,True,False,7.63227295876,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6834259033,True,False,False,55,04092019,60.0784372144,PreComm_Task,692,
6,63,59,54,68,c,4,9,False,False,True,7.68212199211,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7332010269,False,True,False,54,04092019,60.0784372144,PreComm_Task,692,
7,82,62,73,71,o,20,9,True,False,False,7.64887285233,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.700111866,False,True,False,73,04092019,60.0784372144,PreComm_Task,692,
8,47,75,38,84,v,28,-9,False,True,False,7.64911079407,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7003209591,True,False,False,84,04092019,60.0784372144,PreComm_Task,692,
9,63,35,60,38,s,28,3,True,False,False,7.66539502144,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.717209816,False,True,False,60,04092019,60.0784372144,PreComm_Task,692,
10,63,75,72,66,i,12,9,False,False,True,7.66513109207,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7163691521,True,False,False,66,04092019,60.0784372144,PreComm_Task,692,
11,64,36,67,33,t,28,-3,True,False,False,7.66490411758,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7161920071,False,True,False,67,04092019,60.0784372144,PreComm_Task,692,
12,68,72,71,69,a,4,3,False,False,True,7.68288516998,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7337920666,True,False,False,69,04092019,60.0784372144,PreComm_Task,692,
13,68,72,55,85,f,4,-13,False,True,False,7.64881515503,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7003660202,True,False,False,85,04092019,60.0784372144,PreComm_Task,692,
14,55,67,46,76,j,12,-9,False,True,False,7.64823889732,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6996490955,True,False,False,76,04092019,60.0784372144,PreComm_Task,692,
15,36,56,23,69,r,20,-13,False,True,False,7.64907383919,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.700453043,True,False,False,69,04092019,60.0784372144,PreComm_Task,692,
16,25,37,38,24,k,12,13,False,False,True,7.64821100235,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6994960308,True,False,False,24,04092019,60.0784372144,PreComm_Task,692,
17,54,50,57,47,b,4,-3,True,False,False,7.64955115318,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.700466156,False,True,False,57,04092019,60.0784372144,PreComm_Task,692,
18,55,75,68,62,q,20,13,False,False,True,7.66485095024,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.715939045,True,False,False,62,04092019,60.0784372144,PreComm_Task,692,
19,40,36,27,49,e,4,13,False,False,True,7.63263201714,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6837470531,False,True,False,27,04092019,60.0784372144,PreComm_Task,692,
20,48,76,57,67,u,28,9,False,True,False,7.64951705933,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7002899647,True,False,False,67,04092019,60.0784372144,PreComm_Task,692,
21,43,15,30,28,w,28,13,True,False,False,7.63175988197,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6834559441,False,True,False,30,04092019,60.0784372144,PreComm_Task,692,
22,36,24,49,11,l,12,-13,True,False,False,7.6670050621,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7183489799,False,True,False,49,04092019,60.0784372144,PreComm_Task,692,
23,69,57,72,54,h,12,-3,True,False,False,7.66473388672,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7162139416,False,True,False,72,04092019,60.0784372144,PreComm_Task,692,
24,36,64,23,77,x,28,-13,False,True,False,7.63122987747,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6828169823,True,False,False,77,04092019,60.0784372144,PreComm_Task,692,
1,60,64,47,77,f,4,-13,False,True,False,7.64797115326,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.699709177,True,False,False,77,04092019,60.0784372144,PreComm_Task,692,
2,35,47,38,44,g,12,3,False,True,False,7.64876794815,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.700042963,True,False,False,44,04092019,60.0784372144,PreComm_Task,692,
3,70,74,61,83,d,4,-9,False,True,False,7.66429781914,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7158958912,True,False,False,83,04092019,60.0784372144,PreComm_Task,692,
4,54,58,51,61,b,4,-3,False,True,False,7.6655459404,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7168800831,True,False,False,61,04092019,60.0784372144,PreComm_Task,692,
5,70,66,61,75,c,4,9,False,False,True,7.66510987282,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7171909809,False,True,False,61,04092019,60.0784372144,PreComm_Task,692,
6,69,57,78,48,j,12,-9,True,False,False,7.64906096458,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7001800537,False,True,False,78,04092019,60.0784372144,PreComm_Task,692,
7,64,52,67,49,h,12,-3,True,False,False,7.6475520134,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.699450016,False,True,False,67,04092019,60.0784372144,PreComm_Task,692,
8,49,77,58,68,u,28,9,False,True,False,7.68175601959,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.733591795,True,False,False,68,04092019,60.0784372144,PreComm_Task,692,
9,61,33,70,24,v,28,-9,True,False,False,7.6316280365,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6830940247,False,True,False,70,04092019,60.0784372144,PreComm_Task,692,
10,52,32,49,35,m,20,3,True,False,False,7.64860701561,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6996519566,False,True,False,49,04092019,60.0784372144,PreComm_Task,692,
11,49,53,52,50,a,4,3,False,False,True,7.68191003799,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7335841656,True,False,False,50,04092019,60.0784372144,PreComm_Task,692,
12,84,56,71,69,w,28,13,True,False,False,7.66585302353,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7164919376,False,True,False,71,04092019,60.0784372144,PreComm_Task,692,
13,47,19,50,16,t,28,-3,True,False,False,7.6654958725,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7168998718,False,True,False,50,04092019,60.0784372144,PreComm_Task,692,
14,58,46,71,33,l,12,-13,True,False,False,7.6321349144,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.683401823,False,True,False,71,04092019,60.0784372144,PreComm_Task,692,
15,47,67,38,76,p,20,-9,False,True,False,7.6499171257,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7006440163,True,False,False,76,04092019,60.0784372144,PreComm_Task,692,
16,59,47,50,56,i,12,9,False,False,True,7.63202786446,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6829118729,False,True,False,50,04092019,60.0784372144,PreComm_Task,692,
17,65,61,52,74,e,4,13,False,False,True,7.64798688889,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6996269226,False,True,False,52,04092019,60.0784372144,PreComm_Task,692,
18,61,81,74,68,q,20,13,False,False,True,7.64931893349,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7006499767,True,False,False,68,04092019,60.0784372144,PreComm_Task,692,
19,60,80,57,83,n,20,-3,False,True,False,7.63173890114,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.683647871,True,False,False,83,04092019,60.0784372144,PreComm_Task,692,
20,82,54,95,41,x,28,-13,True,False,False,7.648914814,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7004499435,False,True,False,95,04092019,60.0784372144,PreComm_Task,692,
21,34,22,21,35,k,12,13,False,False,True,7.64862084389,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6998047829,False,True,False,21,04092019,60.0784372144,PreComm_Task,692,
22,56,28,53,31,s,28,3,True,False,False,7.64872384071,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6996138096,False,True,False,53,04092019,60.0784372144,PreComm_Task,692,
23,58,38,49,47,o,20,9,True,False,False,7.66600608826,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7172570229,False,True,False,49,04092019,60.0784372144,PreComm_Task,692,
