TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,48,52,51,49,a,4,3,FALSE,FALSE,TRUE,7.68153810501,TRUE,FALSE,FALSE,FALSE,0,0,0.5,0.25,TRUE,FALSE,FALSE,17.4000449181,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,51,6092019,59.7639253817,PreComm_Task,478,
2,70,58,73,55,h,12,-3,TRUE,FALSE,FALSE,7.69945812225,TRUE,FALSE,FALSE,FALSE,0,0,0.9,0.27,TRUE,FALSE,FALSE,17.8345000744,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,55,6092019,59.7639253817,PreComm_Task,478,
3,55,43,42,56,k,12,13,FALSE,FALSE,TRUE,7.64829206467,FALSE,TRUE,FALSE,0,0,0,0,0.29,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.7000129223,FALSE,TRUE,FALSE,42,6092019,59.7639253817,PreComm_Task,478,
4,41,53,44,50,g,12,3,FALSE,TRUE,FALSE,7.64941191673,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.29,TRUE,FALSE,FALSE,17.7008140087,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,44,6092019,59.7639253817,PreComm_Task,478,
5,46,74,49,71,s,28,3,FALSE,TRUE,FALSE,7.64828896523,FALSE,TRUE,FALSE,0,0,0,0,0.31,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.6994249821,TRUE,FALSE,FALSE,71,6092019,59.7639253817,PreComm_Task,478,
6,56,84,69,71,w,28,13,FALSE,TRUE,FALSE,7.64879703522,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.31,TRUE,FALSE,FALSE,17.3167691231,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,71,6092019,59.7639253817,PreComm_Task,478,
7,57,61,44,74,f,4,-13,FALSE,TRUE,FALSE,7.66645503044,FALSE,TRUE,FALSE,0,0,0,0,0.33,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.717550993,TRUE,FALSE,FALSE,74,6092019,59.7639253817,PreComm_Task,478,
8,29,49,26,52,n,20,-3,FALSE,TRUE,FALSE,7.6654651165,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.33,TRUE,FALSE,FALSE,17.7674460411,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,52,6092019,59.7639253817,PreComm_Task,478,
9,52,72,55,69,m,20,3,FALSE,TRUE,FALSE,7.666659832,FALSE,TRUE,FALSE,0,0,0,0,0.35,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.7168779373,TRUE,FALSE,FALSE,69,6092019,59.7639253817,PreComm_Task,478,
10,45,57,54,48,i,12,9,FALSE,FALSE,TRUE,7.63327097893,FALSE,TRUE,FALSE,0,0,0,0,0.35,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.6838870049,TRUE,FALSE,FALSE,48,6092019,59.7639253817,PreComm_Task,478,
11,49,61,36,74,l,12,-13,FALSE,TRUE,FALSE,7.64946913719,TRUE,FALSE,FALSE,FALSE,0,0,0.3,0.35,TRUE,FALSE,FALSE,17.2667751312,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,36,6092019,59.7639253817,PreComm_Task,478,
