TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,25,53,12,66,x,28,-13,False,True,False,7.67969989777,True,False,False,True,0.217990875244,16.6321918964,0.8,0.25,False,False,True,0,False,False,False,0,False,False,False,66,19092019,59.5170584755,PreComm_Task,703,
2,50,46,41,55,c,4,9,False,False,True,7.63227200508,True,False,False,False,0,0,0.7,0.23,True,False,False,17.532430172,False,True,False,0,False,False,False,41,19092019,59.5170584755,PreComm_Task,703,
3,32,44,19,57,l,12,-13,False,True,False,7.63235807419,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6831080914,True,False,False,57,19092019,59.5170584755,PreComm_Task,703,
4,47,51,44,54,b,4,-3,False,True,False,7.64989304543,True,False,False,True,0.218579053879,16.3026330471,0.5,0.25,False,False,True,0,False,False,False,0,False,False,False,54,19092019,59.5170584755,PreComm_Task,703,
5,68,40,59,49,u,28,9,True,False,False,7.6657679081,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7167840004,False,True,False,59,19092019,59.5170584755,PreComm_Task,703,
6,49,69,52,66,m,20,3,False,True,False,7.63245606422,True,False,False,True,0.218330144882,16.3846940994,0.6,0.23,False,False,True,0,False,False,False,0,False,False,False,66,19092019,59.5170584755,PreComm_Task,703,
7,42,70,39,73,t,28,-3,False,True,False,7.63194394112,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6830759048,True,False,False,73,19092019,59.5170584755,PreComm_Task,703,
8,71,67,58,80,e,4,13,False,False,True,7.61561393738,True,False,False,False,0,0,0.4,0.21,True,False,False,17.2006409168,False,False,True,0,False,False,False,80,19092019,59.5170584755,PreComm_Task,703,
9,38,50,41,47,g,12,3,False,True,False,7.63264393806,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6833899021,True,False,False,47,19092019,59.5170584755,PreComm_Task,703,
10,45,33,48,30,h,12,-3,True,False,False,7.64805412292,True,False,False,True,0.21586894989,16.6985199451,0.9,0.23,False,True,False,0,False,False,False,0,False,False,False,48,19092019,59.5170584755,PreComm_Task,703,
11,38,34,35,37,a,4,3,False,False,True,7.66580796242,True,False,False,False,0,0,1.2,0.21,True,False,False,18.0507130623,False,False,True,0,False,False,False,37,19092019,59.5170584755,PreComm_Task,703,
12,48,76,39,85,v,28,-9,False,True,False,7.63147115707,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6833281517,True,False,False,85,19092019,59.5170584755,PreComm_Task,703,
13,38,26,47,17,j,12,-9,True,False,False,7.69937586784,True,False,False,False,0,0,0.9,0.23,True,False,False,17.8007159233,False,False,True,0,False,False,False,17,19092019,59.5170584755,PreComm_Task,703,
14,36,64,49,51,w,28,13,False,True,False,7.64819979668,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6992259026,True,False,False,51,19092019,59.5170584755,PreComm_Task,703,
15,20,40,33,27,q,20,13,False,False,True,7.6320681572,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6836061478,True,False,False,27,19092019,59.5170584755,PreComm_Task,703,
16,42,46,33,55,d,4,-9,False,True,False,7.64928603172,True,False,False,False,0,0,0.5,0.25,True,False,False,17.3665549755,False,True,False,0,False,False,False,33,19092019,59.5170584755,PreComm_Task,703,
17,75,55,88,42,r,20,-13,True,False,False,7.63216495514,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.6839418411,False,True,False,88,19092019,59.5170584755,PreComm_Task,703,
18,35,55,32,58,n,20,-3,False,True,False,7.64912509918,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7002091408,True,False,False,58,19092019,59.5170584755,PreComm_Task,703,
19,71,51,80,42,p,20,-9,True,False,False,7.64853310585,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7004201412,False,True,False,80,19092019,59.5170584755,PreComm_Task,703,
20,53,41,40,54,k,12,13,False,False,True,7.64897799492,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7001779079,False,True,False,40,19092019,59.5170584755,PreComm_Task,703,
21,41,37,54,24,f,4,-13,True,False,False,7.61576509476,True,False,False,True,0.216272115707,16.8659391403,1.1,0.27,False,True,False,0,False,False,False,0,False,False,False,54,19092019,59.5170584755,PreComm_Task,703,
22,77,49,74,52,s,28,3,True,False,False,7.66526317596,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7164340019,False,True,False,74,19092019,59.5170584755,PreComm_Task,703,
23,55,75,64,66,o,20,9,False,True,False,7.61594891548,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6667330265,True,False,False,66,19092019,59.5170584755,PreComm_Task,703,
24,43,55,52,46,i,12,9,False,False,True,7.63317084312,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6836490631,True,False,False,46,19092019,59.5170584755,PreComm_Task,703,
1,53,81,56,78,s,28,3,False,True,False,7.64922499657,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6995711327,True,False,False,78,19092019,59.5170584755,PreComm_Task,703,
2,34,54,25,63,p,20,-9,False,True,False,7.65082597733,True,False,False,True,0.232164144516,16.916369915,1.1,0.25,False,False,True,0,False,False,False,0,False,False,False,63,19092019,59.5170584755,PreComm_Task,703,
3,53,25,44,34,u,28,9,True,False,False,7.64868807793,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7000861168,False,True,False,44,19092019,59.5170584755,PreComm_Task,703,
4,38,18,29,27,o,20,9,True,False,False,7.6482000351,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6997079849,False,True,False,29,19092019,59.5170584755,PreComm_Task,703,
5,55,83,42,96,x,28,-13,False,True,False,7.63158607483,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6834659576,True,False,False,96,19092019,59.5170584755,PreComm_Task,703,
6,32,44,19,57,l,12,-13,False,True,False,7.68272781372,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7340497971,True,False,False,57,19092019,59.5170584755,PreComm_Task,703,
7,29,33,42,20,e,4,13,False,False,True,7.63295602798,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6834540367,True,False,False,20,19092019,59.5170584755,PreComm_Task,703,
8,58,78,55,81,n,20,-3,False,True,False,7.64827489853,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7000188828,True,False,False,81,19092019,59.5170584755,PreComm_Task,703,
9,51,55,38,68,f,4,-13,False,True,False,7.66592693329,True,False,False,True,0.215941905975,16.7165830135,0.9,0.23,False,False,True,0,False,False,False,0,False,False,False,68,19092019,59.5170584755,PreComm_Task,703,
10,55,75,58,72,m,20,3,False,True,False,7.63168001175,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6826500893,True,False,False,72,19092019,59.5170584755,PreComm_Task,703,
11,71,43,58,56,w,28,13,True,False,False,7.68230700493,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7334699631,False,True,False,58,19092019,59.5170584755,PreComm_Task,703,
12,53,41,56,38,h,12,-3,True,False,False,7.63304495811,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6833570004,True,False,False,38,19092019,59.5170584755,PreComm_Task,703,
13,66,54,57,63,i,12,9,False,False,True,7.61490607262,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.666916132,False,True,False,57,19092019,59.5170584755,PreComm_Task,703,
14,64,76,77,63,k,12,13,False,False,True,7.63283491135,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6835348606,True,False,False,63,19092019,59.5170584755,PreComm_Task,703,
15,74,70,71,73,a,4,3,False,False,True,7.68202900887,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7331500053,False,True,False,71,19092019,59.5170584755,PreComm_Task,703,
16,49,45,52,42,b,4,-3,True,False,False,7.63142704964,True,False,False,False,0,0,0.8,0.21,True,False,False,17.6162040234,False,False,True,0,False,False,False,42,19092019,59.5170584755,PreComm_Task,703,
17,64,60,73,51,d,4,-9,True,False,False,7.66503882408,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7168250084,True,False,False,51,19092019,59.5170584755,PreComm_Task,703,
18,49,21,52,18,t,28,-3,True,False,False,7.64842700958,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.699958086,False,True,False,52,19092019,59.5170584755,PreComm_Task,703,
19,42,46,51,37,c,4,9,False,False,True,7.63192605972,True,False,False,True,0.226063013077,16.393048048,0.6,0.23,False,True,False,0,False,False,False,0,False,False,False,51,19092019,59.5170584755,PreComm_Task,703,
20,25,53,16,62,v,28,-9,False,True,False,7.6323029995,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6834380627,True,False,False,62,19092019,59.5170584755,PreComm_Task,703,
21,61,73,52,82,j,12,-9,False,True,False,7.63202881813,True,False,False,False,0,0,0.8,0.21,True,False,False,17.6167199612,False,True,False,0,False,False,False,52,19092019,59.5170584755,PreComm_Task,703,
22,62,42,75,29,r,20,-13,True,False,False,7.64851880074,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7007319927,False,True,False,75,19092019,59.5170584755,PreComm_Task,703,
23,66,78,69,75,g,12,3,False,True,False,7.66568183899,True,False,False,False,0,0,0.4,0.23,True,False,False,17.2667639256,False,False,True,0,False,False,False,75,19092019,59.5170584755,PreComm_Task,703,
24,53,73,66,60,q,20,13,False,False,True,7.63187098503,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6825799942,True,False,False,60,19092019,59.5170584755,PreComm_Task,703,
1,82,54,69,67,w,28,13,True,False,False,7.64912009239,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7003450394,False,True,False,69,19092019,59.5170584755,PreComm_Task,703,
2,74,54,61,67,q,20,13,False,False,True,7.6822988987,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7330429554,False,True,False,61,19092019,59.5170584755,PreComm_Task,703,
3,43,31,46,28,h,12,-3,True,False,False,7.6315908432,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6828320026,False,True,False,46,19092019,59.5170584755,PreComm_Task,703,
