TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,23,43,14,52,p,20,-9,False,True,False,7.67637705803,True,False,False,True,0.215208053589,16.6261930466,0.8,0.25,False,False,True,0,False,False,False,0,False,False,False,52,26092019,59.8953549478,PreComm_Task,709,
2,54,50,63,41,d,4,-9,True,False,False,7.63258695602,True,False,False,True,0.215689182281,16.0818839073,0.3,0.23,False,True,False,0,False,False,False,0,False,False,False,63,26092019,59.8953549478,PreComm_Task,709,
3,24,52,11,65,x,28,-13,False,True,False,7.6331319809,True,False,False,False,0,0,0.5,0.21,True,False,False,17.3172810078,False,False,True,0,False,False,False,65,26092019,59.8953549478,PreComm_Task,709,
4,35,55,48,42,q,20,13,False,False,True,7.64854192734,True,False,False,True,0.216280937195,15.998734951,0.2,0.23,False,True,False,0,False,False,False,0,False,False,False,48,26092019,59.8953549478,PreComm_Task,709,
5,59,47,46,60,k,12,13,False,False,True,7.64846301079,True,False,False,False,0,0,0.7,0.21,True,False,False,17.5333828926,False,False,True,0,False,False,False,60,26092019,59.8953549478,PreComm_Task,709,
6,42,14,33,23,u,28,9,True,False,False,7.64809989929,True,False,False,True,0.216206073761,16.1982989311,0.4,0.23,False,True,False,0,False,False,False,0,False,False,False,33,26092019,59.8953549478,PreComm_Task,709,
7,22,42,19,45,n,20,-3,False,True,False,7.68246388435,True,False,False,False,0,0,0.3,0.21,True,False,False,17.1664829254,False,False,True,0,False,False,False,45,26092019,59.8953549478,PreComm_Task,709,
8,59,79,68,70,o,20,9,False,True,False,7.66610598564,True,False,False,True,0.217283010483,16.5165090561,0.7,0.23,False,False,True,0,False,False,False,0,False,False,False,70,26092019,59.8953549478,PreComm_Task,709,
9,72,68,69,71,a,4,3,False,False,True,7.69868898392,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9835548401,False,True,False,0,False,False,False,69,26092019,59.8953549478,PreComm_Task,709,
10,16,44,29,31,w,28,13,False,True,False,7.64894914627,True,False,False,True,0.215286016464,16.3985230923,0.6,0.23,False,False,True,0,False,False,False,0,False,False,False,31,26092019,59.8953549478,PreComm_Task,709,
11,40,44,37,47,b,4,-3,False,True,False,7.66480898857,True,False,False,False,0,0,0.5,0.21,True,False,False,17.35004282,False,False,True,0,False,False,False,47,26092019,59.8953549478,PreComm_Task,709,
12,62,58,49,71,e,4,13,False,False,True,7.68230390549,True,False,False,True,0.216233968735,17.0324628353,1.2,0.23,False,False,True,0,False,False,False,0,False,False,False,71,26092019,59.8953549478,PreComm_Task,709,
13,30,42,21,51,j,12,-9,False,True,False,7.64854192734,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9331519604,False,True,False,0,False,False,False,21,26092019,59.8953549478,PreComm_Task,709,
14,51,63,60,54,i,12,9,False,False,True,7.64872097969,True,False,False,True,0.215245962143,16.9988329411,1.2,0.23,False,True,False,0,False,False,False,0,False,False,False,60,26092019,59.8953549478,PreComm_Task,709,
15,68,40,71,37,t,28,-3,True,False,False,7.64878082275,True,False,False,False,0,0,1.2,0.21,True,False,False,18.0318589211,False,False,True,0,False,False,False,37,26092019,59.8953549478,PreComm_Task,709,
16,63,51,76,38,l,12,-13,True,False,False,7.6821808815,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7331809998,False,True,False,76,26092019,59.8953549478,PreComm_Task,709,
17,49,77,40,86,v,28,-9,False,True,False,7.63267803192,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.683480978,True,False,False,86,26092019,59.8953549478,PreComm_Task,709,
18,26,46,29,43,m,20,3,False,True,False,7.68270206451,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.733921051,True,False,False,43,26092019,59.8953549478,PreComm_Task,709,
19,57,61,66,52,c,4,9,False,False,True,7.64874911308,True,False,False,True,0.215259790421,16.9985001087,1.2,0.23,False,False,False,0,False,False,False,0,False,False,False,0,26092019,59.8953549478,PreComm_Task,709,
20,64,52,67,49,h,12,-3,True,False,False,7.6490240097,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9335010052,False,False,True,0,False,False,False,49,26092019,59.8953549478,PreComm_Task,709,
21,15,43,18,40,s,28,3,False,True,False,7.63344120979,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6849930286,True,False,False,40,26092019,59.8953549478,PreComm_Task,709,
22,56,60,43,73,f,4,-13,False,True,False,7.6817419529,True,False,False,True,0.215224981308,17.0314719677,1.2,0.23,False,False,True,0,False,False,False,0,False,False,False,73,26092019,59.8953549478,PreComm_Task,709,
23,50,70,37,83,r,20,-13,False,True,False,7.63233089447,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6835029125,True,False,False,83,26092019,59.8953549478,PreComm_Task,709,
24,57,69,60,66,g,12,3,False,True,False,7.64882802963,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6995391846,True,False,False,66,26092019,59.8953549478,PreComm_Task,709,
