TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,72,52,85,39,r,20,-13,True,False,False,7.67910003662,True,False,False,True,0.230468034744,16.0427508354,0.2,0.25,False,True,False,0,False,False,False,0,False,False,False,85,16082019,59.9426912804,PreComm_Task,527,
2,34,30,31,33,a,4,3,False,False,True,7.68244290352,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7329719067,False,True,False,31,16082019,59.9426912804,PreComm_Task,527,
3,33,45,30,48,h,12,-3,False,True,False,7.63205504417,True,False,False,False,0,0,0.5,0.23,True,False,False,17.3337171078,False,True,False,0,False,False,False,30,16082019,59.9426912804,PreComm_Task,527,
4,51,63,38,76,l,12,-13,False,True,False,7.63300800323,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6838378906,True,False,False,76,16082019,59.9426912804,PreComm_Task,527,
5,76,56,85,47,p,20,-9,True,False,False,7.64883708954,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7001600266,False,True,False,85,16082019,59.9426912804,PreComm_Task,527,
6,40,28,37,31,g,12,3,True,False,False,7.63169908524,True,False,False,True,0.215353965759,16.6810820103,0.9,0.25,False,True,False,0,False,False,False,0,False,False,False,37,16082019,59.9426912804,PreComm_Task,527,
7,42,46,39,49,b,4,-3,False,True,False,7.64920711517,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7002830505,True,False,False,49,16082019,59.9426912804,PreComm_Task,527,
8,49,61,62,48,k,12,13,False,False,True,7.64909911156,True,False,False,False,0,0,0.5,0.23,True,False,False,17.3512129784,False,False,True,0,False,False,False,48,16082019,59.9426912804,PreComm_Task,527,
9,70,42,79,33,v,28,-9,True,False,False,7.63214492798,True,False,False,True,0.215682983398,16.8824388981,1.1,0.25,False,True,False,0,False,False,False,0,False,False,False,79,16082019,59.9426912804,PreComm_Task,527,
10,50,38,59,29,j,12,-9,True,False,False,7.66694998741,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7171959877,False,True,False,59,16082019,59.9426912804,PreComm_Task,527,
