TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,39,27,26,40,k,12,13,False,False,True,7.70097899437,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7518010139,False,True,False,26,01102019,60.0333780855,PreComm_Task,716,
2,25,45,16,54,p,20,-9,False,True,False,7.65006709099,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7012040615,True,False,False,54,01102019,60.0333780855,PreComm_Task,716,
3,24,52,11,65,x,28,-13,False,True,False,7.63163304329,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6830360889,True,False,False,65,01102019,60.0333780855,PreComm_Task,716,
4,33,61,42,52,u,28,9,False,True,False,7.68119096756,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7325570583,True,False,False,52,01102019,60.0333780855,PreComm_Task,716,
5,58,62,71,49,e,4,13,False,False,True,7.64857292175,True,False,False,False,0,0,0.7,0.25,True,False,False,17.56701684,False,True,False,0,False,False,False,71,01102019,60.0333780855,PreComm_Task,716,
6,67,63,80,50,f,4,-13,True,False,False,7.63204598427,True,False,False,True,0.216181993484,16.4821128845,0.7,0.27,False,True,False,0,False,False,False,0,False,False,False,80,01102019,60.0333780855,PreComm_Task,716,
7,35,31,38,28,b,4,-3,True,False,False,7.68130898476,True,False,False,True,0.247183084488,16.5631389618,0.7,0.25,False,True,False,0,False,False,False,0,False,False,False,38,01102019,60.0333780855,PreComm_Task,716,
8,79,51,88,42,v,28,-9,True,False,False,7.66564583778,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7170829773,False,True,False,88,01102019,60.0333780855,PreComm_Task,716,
9,59,71,56,74,h,12,-3,False,True,False,7.6661260128,True,False,False,False,0,0,0.4,0.23,True,False,False,17.2681119442,False,False,True,0,False,False,False,74,01102019,60.0333780855,PreComm_Task,716,
10,52,24,55,21,t,28,-3,True,False,False,7.64951705933,True,False,False,True,0.21547794342,16.999063015,1.2,0.25,False,True,False,0,False,False,False,0,False,False,False,55,01102019,60.0333780855,PreComm_Task,716,
11,43,39,52,30,d,4,-9,True,False,False,7.66558885574,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.716506958,False,True,False,52,01102019,60.0333780855,PreComm_Task,716,
12,67,55,80,42,l,12,-13,True,False,False,7.63190793991,True,False,False,False,0,0,0.7,0.23,True,False,False,17.5329060555,False,True,False,0,False,False,False,80,01102019,60.0333780855,PreComm_Task,716,
13,15,43,18,40,s,28,3,False,True,False,7.63228011131,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6831219196,True,False,False,40,01102019,60.0333780855,PreComm_Task,716,
14,47,67,34,80,r,20,-13,False,True,False,7.63227295876,False,False,True,0,0,0,0,0.25,0,False,False,0,False,False,False,0,True,False,False,0,01102019,60.0333780855,PreComm_Task,716,
15,51,55,54,52,a,4,3,False,False,True,7.64878702164,True,False,False,True,0.216141939163,16.4994490147,0.7,0.25,False,True,False,0,False,False,False,0,False,False,False,54,01102019,60.0333780855,PreComm_Task,716,
16,49,61,58,52,i,12,9,False,False,True,7.63182401657,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6830010414,True,False,False,52,01102019,60.0333780855,PreComm_Task,716,
17,51,71,48,74,n,20,-3,False,True,False,7.66652297974,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.717053175,True,False,False,74,01102019,60.0333780855,PreComm_Task,716,
18,35,39,44,30,c,4,9,False,False,True,7.64888501167,True,False,False,False,0,0,0.5,0.23,True,False,False,17.3506119251,False,False,True,0,False,False,False,30,01102019,60.0333780855,PreComm_Task,716,
19,57,37,48,46,o,20,9,True,False,False,7.64860010147,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7001800537,False,True,False,48,01102019,60.0333780855,PreComm_Task,716,
20,57,77,60,74,m,20,3,False,True,False,7.64831900597,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6997981071,True,False,False,74,01102019,60.0333780855,PreComm_Task,716,
21,80,52,67,65,w,28,13,True,False,False,7.66517090797,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7166368961,False,True,False,67,01102019,60.0333780855,PreComm_Task,716,
22,33,45,36,42,g,12,3,False,True,False,7.63241815567,True,False,False,True,0.23416185379,17.0015552044,1.2,0.25,False,False,True,0,False,False,False,0,False,False,False,42,01102019,60.0333780855,PreComm_Task,716,
23,53,65,44,74,j,12,-9,False,True,False,7.64846992493,True,False,False,True,0.215588092804,16.4985258579,0.7,0.23,False,False,True,0,False,False,False,0,False,False,False,74,01102019,60.0333780855,PreComm_Task,716,
24,43,23,30,36,q,20,13,False,False,True,7.64950799942,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6993999481,False,True,False,30,01102019,60.0333780855,PreComm_Task,716,
1,51,79,48,82,t,28,-3,False,True,False,7.64949798584,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7009441853,True,False,False,82,01102019,60.0333780855,PreComm_Task,716,
2,34,46,21,59,l,12,-13,False,True,False,7.66519093513,True,False,False,False,0,0,0.7,0.21,True,False,False,17.5501449108,False,False,True,0,False,False,False,59,01102019,60.0333780855,PreComm_Task,716,
3,52,64,61,55,i,12,9,False,False,True,7.63211917877,True,False,False,True,0.217106819153,15.9821989536,0.2,0.23,False,True,False,0,False,False,False,0,False,False,False,61,01102019,60.0333780855,PreComm_Task,716,
4,44,32,47,29,h,12,-3,True,False,False,7.66494011879,True,False,False,False,0,0,0.9,0.21,True,False,False,17.7498321533,False,True,False,0,False,False,False,47,01102019,60.0333780855,PreComm_Task,716,
5,31,51,18,64,r,20,-13,False,True,False,7.63321995735,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6844079494,True,False,False,64,01102019,60.0333780855,PreComm_Task,716,
6,65,69,56,78,d,4,-9,False,True,False,7.64816308022,True,False,False,True,0.216519117355,15.9977140427,0.2,0.23,False,False,True,0,False,False,False,0,False,False,False,78,01102019,60.0333780855,PreComm_Task,716,
7,60,72,63,69,g,12,3,False,True,False,7.64851212502,True,False,False,False,0,0,1.2,0.21,True,False,False,18.0333611965,False,True,False,0,False,False,False,63,01102019,60.0333780855,PreComm_Task,716,
8,25,37,16,46,j,12,-9,False,True,False,7.66583204269,True,False,False,True,0.216197013855,16.1157720089,0.3,0.23,False,False,True,0,False,False,False,0,False,False,False,46,01102019,60.0333780855,PreComm_Task,716,
9,59,31,72,18,x,28,-13,True,False,False,7.63237810135,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6822271347,False,True,False,72,01102019,60.0333780855,PreComm_Task,716,
10,24,44,37,31,q,20,13,False,False,True,7.64880013466,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.700450182,True,False,False,31,01102019,60.0333780855,PreComm_Task,716,
11,51,31,60,22,p,20,-9,True,False,False,7.63270998001,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6830329895,True,False,False,22,01102019,60.0333780855,PreComm_Task,716,
12,73,69,76,66,b,4,-3,True,False,False,7.63159799576,True,False,False,False,0,0,1.0,0.21,True,False,False,17.8161659241,False,False,True,0,False,False,False,66,01102019,60.0333780855,PreComm_Task,716,
13,54,58,67,45,e,4,13,False,False,True,7.64866089821,True,False,False,True,0.216146945953,16.198720932,0.4,0.23,False,True,False,0,False,False,False,0,False,False,False,67,01102019,60.0333780855,PreComm_Task,716,
