TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,45,41,58,28,f,4,-13,True,False,False,7.65359187126,True,False,False,True,0.216196060181,16.8038508892,1.0,0.25,False,True,False,0,False,False,False,0,False,False,False,58,19072019,59.9739759836,PreComm_Task,669,
2,83,55,70,68,w,28,13,True,False,False,7.6656730175,True,False,False,True,0.216114997864,16.8160359859,1.0,0.23,False,True,False,0,False,False,False,0,False,False,False,70,19072019,59.9739759836,PreComm_Task,669,
3,84,56,97,43,x,28,-13,True,False,False,7.63252282143,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6837978363,False,False,True,0,19072019,59.9739759836,PreComm_Task,669,
4,47,75,44,78,t,28,-3,False,True,False,7.63219213486,True,False,False,False,0,0,1.2,0.21,True,False,False,18.0169610977,False,False,True,0,False,False,False,78,19072019,59.9739759836,PreComm_Task,669,
5,23,51,26,48,s,28,3,False,True,False,7.64869403839,True,False,False,False,0,0,1.2,0.23,True,False,False,18.0509271622,False,False,True,0,False,False,False,48,19072019,59.9739759836,PreComm_Task,669,
6,65,53,56,62,i,12,9,False,False,True,7.6323029995,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.683506012,False,False,True,0,19072019,59.9739759836,PreComm_Task,669,
7,56,52,43,65,e,4,13,False,False,True,7.68397307396,True,False,False,True,0.214735031128,16.8332660198,1.0,0.25,False,False,True,0,False,False,False,0,False,False,False,65,19072019,59.9739759836,PreComm_Task,669,
8,55,59,46,68,d,4,-9,False,True,False,7.63274598122,True,False,False,True,0.21498298645,16.481801033,0.7,0.23,False,False,True,0,False,False,False,0,False,False,False,68,19072019,59.9739759836,PreComm_Task,669,
9,38,18,29,27,o,20,9,True,False,False,7.64850497246,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9340629578,False,False,True,0,False,False,False,27,19072019,59.9739759836,PreComm_Task,669,
10,42,54,29,67,l,12,-13,False,True,False,7.68228292465,True,False,False,True,0.215543985367,16.7321360111,0.9,0.23,False,False,True,0,False,False,False,0,False,False,False,67,19072019,59.9739759836,PreComm_Task,669,
11,41,69,50,60,u,28,9,False,True,False,7.66644215584,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7167241573,True,False,False,60,19072019,59.9739759836,PreComm_Task,669,
12,22,42,13,51,p,20,-9,False,True,False,7.6479640007,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.699614048,True,False,False,51,19072019,59.9739759836,PreComm_Task,669,
13,48,68,61,55,q,20,13,False,False,True,7.68277287483,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7336299419,False,False,True,0,19072019,59.9739759836,PreComm_Task,669,
14,29,49,16,62,r,20,-13,False,True,False,7.61635708809,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6676580906,True,False,False,62,19072019,59.9739759836,PreComm_Task,669,
15,52,32,55,29,n,20,-3,True,False,False,7.66526699066,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.716219902,False,False,True,0,19072019,59.9739759836,PreComm_Task,669,
16,33,29,24,38,c,4,9,False,False,True,7.65000700951,True,False,False,False,0,0,0.6,0.21,True,False,False,17.433891058,False,True,False,0,False,False,False,24,19072019,59.9739759836,PreComm_Task,669,
17,75,63,72,66,g,12,3,True,False,False,7.6325879097,True,False,False,True,0.215773820877,16.1820988655,0.4,0.23,False,False,True,0,False,False,False,0,False,False,False,66,19072019,59.9739759836,PreComm_Task,669,
18,71,51,68,54,m,20,3,True,False,False,7.68269610405,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7335569859,False,True,False,68,19072019,59.9739759836,PreComm_Task,669,
19,65,53,52,66,k,12,13,False,False,True,7.64845705032,True,False,False,False,0,0,1.1,0.21,True,False,False,17.933368206,False,True,False,0,False,False,False,52,19072019,59.9739759836,PreComm_Task,669,
20,58,70,55,73,h,12,-3,False,True,False,7.61545991898,True,False,False,True,0.216216087341,16.5657958984,0.8,0.23,False,False,True,0,False,False,False,0,False,False,False,73,19072019,59.9739759836,PreComm_Task,669,
21,50,54,47,57,b,4,-3,False,True,False,7.68190979958,True,False,False,False,0,0,0.7,0.21,True,False,False,17.567045927,False,True,False,0,False,False,False,47,19072019,59.9739759836,PreComm_Task,669,
22,43,71,34,80,v,28,-9,False,True,False,7.63268494606,True,False,False,True,0.215296030045,16.8829591274,1.1,0.23,False,False,True,0,False,False,False,0,False,False,False,80,19072019,59.9739759836,PreComm_Task,669,
23,56,52,53,55,a,4,3,False,False,True,7.63173985481,True,False,False,False,0,0,0.2,0.21,True,False,False,17.0161898136,False,False,True,0,False,False,False,55,19072019,59.9739759836,PreComm_Task,669,
24,35,23,44,14,j,12,-9,True,False,False,7.63156294823,True,False,False,True,0.215653181076,16.9815080166,1.2,0.23,False,True,False,0,False,False,False,0,False,False,False,44,19072019,59.9739759836,PreComm_Task,669,
1,53,73,62,64,o,20,9,False,True,False,7.66611599922,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9507539272,False,True,False,0,False,False,False,62,19072019,59.9739759836,PreComm_Task,669,
2,64,76,55,85,j,12,-9,False,True,False,7.63326501846,True,False,False,True,0.216153144836,16.4826719761,0.7,0.23,False,False,True,0,False,False,False,0,False,False,False,85,19072019,59.9739759836,PreComm_Task,669,
3,49,61,36,74,l,12,-13,False,True,False,7.6484401226,False,False,True,0,0,0,0,0.21,0,False,True,0,False,False,False,0,False,False,False,0,19072019,59.9739759836,PreComm_Task,669,
4,30,34,43,21,e,4,13,False,False,True,7.64854311943,True,False,False,False,0,0,1.0,0.21,True,False,False,17.8334929943,False,True,False,0,False,False,False,43,19072019,59.9739759836,PreComm_Task,669,
5,50,38,37,51,k,12,13,False,False,True,7.63218188286,True,False,False,True,0.216132879257,16.1826179028,0.4,0.23,False,False,True,0,False,False,False,0,False,False,False,51,19072019,59.9739759836,PreComm_Task,669,
6,44,64,41,67,n,20,-3,False,True,False,7.68145608902,True,False,False,False,0,0,1.2,0.21,True,False,False,18.0660939217,False,False,True,0,False,False,False,67,19072019,59.9739759836,PreComm_Task,669,
7,19,39,10,48,p,20,-9,False,True,False,7.63289284706,True,False,False,True,0.215242147446,16.88250494,1.1,0.23,False,False,True,0,False,False,False,0,False,False,False,48,19072019,59.9739759836,PreComm_Task,669,
8,71,67,74,64,b,4,-3,True,False,False,7.68408489227,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7344460487,False,True,False,74,19072019,59.9739759836,PreComm_Task,669,
9,60,40,57,43,m,20,3,True,False,False,7.64880800247,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6992969513,False,True,False,57,19072019,59.9739759836,PreComm_Task,669,
10,28,56,25,59,t,28,-3,False,True,False,7.68411493301,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7352688313,True,False,False,59,19072019,59.9739759836,PreComm_Task,669,
11,37,49,46,40,i,12,9,False,False,True,7.63298296928,True,False,False,False,0,0,0.3,0.21,True,False,False,17.1176111698,False,True,False,0,False,False,False,46,19072019,59.9739759836,PreComm_Task,669,
12,64,60,61,63,a,4,3,False,False,True,7.64910292625,True,False,False,True,0.216058015823,16.1989920139,0.4,0.23,False,False,True,0,False,False,False,0,False,False,False,63,19072019,59.9739759836,PreComm_Task,669,
13,54,50,67,37,f,4,-13,True,False,False,7.64961218834,True,False,False,False,0,0,0.4,0.21,True,False,False,17.233795166,False,True,False,0,False,False,False,67,19072019,59.9739759836,PreComm_Task,669,
14,68,40,65,43,s,28,3,True,False,False,7.63267207146,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6838171482,False,True,False,65,19072019,59.9739759836,PreComm_Task,669,
15,63,59,54,68,c,4,9,False,False,True,7.63214492798,True,False,False,True,0.216356039047,16.4820520878,0.7,0.23,False,False,True,0,False,False,False,0,False,False,False,68,19072019,59.9739759836,PreComm_Task,669,
16,52,80,43,89,v,28,-9,False,True,False,7.63259196281,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6837110519,True,False,False,89,19072019,59.9739759836,PreComm_Task,669,
17,44,40,53,31,d,4,-9,True,False,False,7.63318681717,True,False,False,False,0,0,0.2,0.21,True,False,False,17.0178928375,False,True,False,0,False,False,False,53,19072019,59.9739759836,PreComm_Task,669,
18,40,52,37,55,h,12,-3,False,True,False,7.64844107628,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7006771564,True,False,False,55,19072019,59.9739759836,PreComm_Task,669,
19,47,19,38,28,u,28,9,True,False,False,7.63266015053,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6837561131,False,False,True,0,19072019,59.9739759836,PreComm_Task,669,
20,45,65,32,78,r,20,-13,False,True,False,7.66606378555,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7171537876,False,True,False,32,19072019,59.9739759836,PreComm_Task,669,
21,50,78,63,65,w,28,13,False,True,False,7.68246507645,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7335479259,True,False,False,65,19072019,59.9739759836,PreComm_Task,669,
22,48,60,51,57,g,12,3,False,True,False,7.66573500633,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.716479063,True,False,False,57,19072019,59.9739759836,PreComm_Task,669,
23,43,15,56,2,x,28,-13,True,False,False,7.63181400299,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6830370426,False,True,False,56,19072019,59.9739759836,PreComm_Task,669,
24,26,46,39,33,q,20,13,False,False,True,7.64828395844,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6999418736,True,False,False,33,19072019,59.9739759836,PreComm_Task,669,
1,65,37,62,40,s,28,3,True,False,False,7.67679309845,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.72783494,False,True,False,62,19072019,59.9739759836,PreComm_Task,669,
2,27,31,18,40,d,4,-9,False,True,False,7.63308787346,True,False,False,True,0.215158939362,16.6828379631,0.9,0.23,False,False,True,0,False,False,False,0,False,False,False,40,19072019,59.9739759836,PreComm_Task,669,
3,45,17,54,8,v,28,-9,True,False,False,7.64897179604,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.699657917,False,True,False,54,19072019,59.9739759836,PreComm_Task,669,
4,42,46,39,49,b,4,-3,False,True,False,7.6483271122,True,False,False,False,0,0,0.8,0.21,True,False,False,17.6337900162,False,True,False,0,False,False,False,39,19072019,59.9739759836,PreComm_Task,669,
5,58,78,49,87,p,20,-9,False,True,False,7.64851880074,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7000198364,True,False,False,87,19072019,59.9739759836,PreComm_Task,669,
6,18,38,27,29,o,20,9,False,True,False,7.66588592529,True,False,False,True,0.216169118881,16.9159328938,1.1,0.23,False,False,True,0,False,False,False,0,False,False,False,29,19072019,59.9739759836,PreComm_Task,669,
7,62,50,65,47,h,12,-3,True,False,False,7.66601991653,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.716976881,False,True,False,65,19072019,59.9739759836,PreComm_Task,669,
8,80,60,67,73,q,20,13,False,False,True,7.63275098801,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6835970879,False,True,False,67,19072019,59.9739759836,PreComm_Task,669,
9,70,58,67,61,g,12,3,True,False,False,7.63176608086,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6834089756,False,True,False,67,19072019,59.9739759836,PreComm_Task,669,
10,63,51,54,60,i,12,9,False,False,True,7.63269805908,True,False,False,False,0,0,0.7,0.21,True,False,False,17.5168261528,False,True,False,0,False,False,False,54,19072019,59.9739759836,PreComm_Task,669,
11,68,40,71,37,t,28,-3,True,False,False,7.64840006828,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6994299889,False,True,False,71,19072019,59.9739759836,PreComm_Task,669,
12,37,25,24,38,k,12,13,False,False,True,7.64927816391,True,False,False,False,0,0,0.2,0.23,True,False,False,17.0507700443,False,True,False,0,False,False,False,24,19072019,59.9739759836,PreComm_Task,669,
13,41,45,54,32,e,4,13,False,False,True,7.68301105499,True,False,False,False,0,0,0.5,0.25,True,False,False,17.4009730816,False,True,False,0,False,False,False,54,19072019,59.9739759836,PreComm_Task,669,
14,67,39,54,52,w,28,13,True,False,False,7.63289308548,False,False,True,0,0,0,0,0.27,0,False,False,0,False,False,False,0,False,False,False,0,19072019,59.9739759836,PreComm_Task,669,
15,40,68,49,59,u,28,9,False,True,False,7.68242311478,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.734139204,False,True,False,49,19072019,59.9739759836,PreComm_Task,669,
16,28,48,25,51,n,20,-3,False,True,False,7.66640496254,False,True,False,0,0,0,0,0.27,0,False,False,0,False,False,False,10.7173500061,False,False,True,0,19072019,59.9739759836,PreComm_Task,669,
17,66,78,57,87,j,12,-9,False,True,False,7.63319802284,True,False,False,True,0.216116189957,16.1831741333,0.4,0.27,False,False,True,0,False,False,False,0,False,False,False,87,19072019,59.9739759836,PreComm_Task,669,
18,56,60,65,51,c,4,9,False,False,True,7.61550283432,True,False,False,True,0.216117143631,16.7654769421,1.0,0.25,False,True,False,0,False,False,False,0,False,False,False,65,19072019,59.9739759836,PreComm_Task,669,
19,51,47,64,34,f,4,-13,True,False,False,7.66527891159,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7165617943,False,True,False,64,19072019,59.9739759836,PreComm_Task,669,
20,18,38,5,51,r,20,-13,False,True,False,7.68255996704,True,False,False,False,0,0,0.3,0.23,True,False,False,17.1838738918,False,True,False,0,False,False,False,5,19072019,59.9739759836,PreComm_Task,669,
21,53,81,40,94,x,28,-13,False,True,False,7.66505217552,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.716394186,True,False,False,94,19072019,59.9739759836,PreComm_Task,669,
22,60,48,73,35,l,12,-13,True,False,False,7.63282895088,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6834659576,False,True,False,73,19072019,59.9739759836,PreComm_Task,669,
23,73,69,70,72,a,4,3,False,False,True,7.68288612366,True,False,False,False,0,0,0.2,0.25,True,False,False,17.1010210514,False,True,False,0,False,False,False,70,19072019,59.9739759836,PreComm_Task,669,
24,78,58,75,61,m,20,3,True,False,False,7.64831709862,True,False,False,True,0.215276002884,16.2983601093,0.5,0.27,False,True,False,0,False,False,False,0,False,False,False,75,19072019,59.9739759836,PreComm_Task,669,
1,48,44,35,57,e,4,13,False,False,True,7.64939498901,True,False,False,True,0.216167926788,16.8991799355,1.1,0.25,False,False,True,0,False,False,False,0,False,False,False,57,19072019,59.9739759836,PreComm_Task,669,
2,48,28,35,41,q,20,13,False,False,True,7.63285303116,True,False,False,True,0.215214967728,16.2824430466,0.5,0.23,False,False,False,0,False,False,False,0,False,False,False,0,19072019,59.9739759836,PreComm_Task,669,
3,35,23,26,32,i,12,9,False,False,True,7.63288402557,True,False,False,False,0,0,0.9,0.21,True,False,False,17.7177870274,False,False,True,0,False,False,False,32,19072019,59.9739759836,PreComm_Task,669,
4,52,72,61,63,o,20,9,False,True,False,7.63266611099,True,False,False,True,0.216126918793,16.1829879284,0.4,0.23,False,False,True,0,False,False,False,0,False,False,False,63,19072019,59.9739759836,PreComm_Task,669,
5,77,65,90,52,l,12,-13,True,False,False,7.61618709564,True,False,False,False,0,0,0.4,0.21,True,False,False,17.2006061077,False,False,True,0,False,False,False,52,19072019,59.9739759836,PreComm_Task,669,
6,51,55,42,64,d,4,-9,False,True,False,7.64934897423,True,False,False,False,0,0,0.8,0.23,True,False,False,17.6504118443,False,False,True,0,False,False,False,64,19072019,59.9739759836,PreComm_Task,669,
7,66,78,63,81,h,12,-3,False,True,False,7.64975905418,True,False,False,True,0.217087984085,15.9995748997,0.2,0.25,False,False,True,0,False,False,False,0,False,False,False,81,19072019,59.9739759836,PreComm_Task,669,
8,44,64,31,77,r,20,-13,False,True,False,7.6659989357,True,False,False,True,0.215018987656,16.2153871059,0.4,0.23,False,False,True,0,False,False,False,0,False,False,False,77,19072019,59.9739759836,PreComm_Task,669,
9,43,71,56,58,w,28,13,False,True,False,7.63284420967,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6835000515,True,False,False,58,19072019,59.9739759836,PreComm_Task,669,
10,22,50,25,47,s,28,3,False,True,False,7.66647791862,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.717471838,True,False,False,47,19072019,59.9739759836,PreComm_Task,669,
11,33,29,24,38,c,4,9,False,False,True,7.64930891991,True,False,False,False,0,0,0.8,0.21,True,False,False,17.6343228817,False,False,True,0,False,False,False,38,19072019,59.9739759836,PreComm_Task,669,
12,48,76,39,85,v,28,-9,False,True,False,7.6324968338,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.683382988,False,False,True,0,19072019,59.9739759836,PreComm_Task,669,
13,71,67,84,54,f,4,-13,True,False,False,7.68296599388,True,False,False,True,0.215596914291,16.4331800938,0.6,0.23,False,True,False,0,False,False,False,0,False,False,False,84,19072019,59.9739759836,PreComm_Task,669,
14,44,32,41,35,g,12,3,True,False,False,7.66538095474,True,False,False,False,0,0,0.2,0.21,True,False,False,17.0502870083,False,True,False,0,False,False,False,41,19072019,59.9739759836,PreComm_Task,669,
15,54,26,57,23,t,28,-3,True,False,False,7.64916086197,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7007119656,False,True,False,57,19072019,59.9739759836,PreComm_Task,669,
16,58,86,45,99,x,28,-13,False,True,False,7.64928507805,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6999511719,True,False,False,99,19072019,59.9739759836,PreComm_Task,669,
17,59,71,72,58,k,12,13,False,False,True,7.6661798954,True,False,False,True,0.216125011444,16.61627388,0.8,0.23,False,True,False,0,False,False,False,0,False,False,False,72,19072019,59.9739759836,PreComm_Task,669,
18,21,41,18,44,n,20,-3,False,True,False,7.66578602791,True,False,False,False,0,0,0.6,0.21,True,False,False,17.4503419399,False,False,True,0,False,False,False,44,19072019,59.9739759836,PreComm_Task,669,
19,28,32,25,35,b,4,-3,False,True,False,7.63296604156,True,False,False,True,0.217166900635,16.6829040051,0.9,0.23,False,False,True,0,False,False,False,0,False,False,False,35,19072019,59.9739759836,PreComm_Task,669,
20,41,21,38,24,m,20,3,True,False,False,7.68218898773,True,False,False,False,0,0,0.2,0.21,True,False,False,17.0673110485,False,False,True,0,False,False,False,24,19072019,59.9739759836,PreComm_Task,669,
21,18,46,27,37,u,28,9,False,True,False,7.66617107391,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7170259953,True,False,False,37,19072019,59.9739759836,PreComm_Task,669,
22,81,61,90,52,p,20,-9,True,False,False,7.632199049,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6832978725,False,True,False,90,19072019,59.9739759836,PreComm_Task,669,
23,68,64,65,67,a,4,3,False,False,True,7.68295407295,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7342221737,False,True,False,65,19072019,59.9739759836,PreComm_Task,669,
24,65,53,74,44,j,12,-9,True,False,False,7.63236808777,True,False,False,True,0.216080904007,16.4821488857,0.7,0.23,False,True,False,0,False,False,False,0,False,False,False,74,19072019,59.9739759836,PreComm_Task,669,
