TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,22,42,9,55,r,20,-13,False,True,False,7.6535589695,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7051749229,True,False,False,55,02082019,59.8540716798,PreComm_Task,670,
2,45,49,42,52,b,4,-3,False,True,False,7.61593985558,True,False,False,True,0.234465122223,16.3855848312,0.6,0.25,False,False,True,0,False,False,False,0,False,False,False,52,02082019,59.8540716798,PreComm_Task,670,
3,50,46,63,33,f,4,-13,True,False,False,7.65149593353,True,False,False,True,0.22655415535,17.0125288963,1.2,0.23,False,True,False,0,False,False,False,0,False,False,False,63,02082019,59.8540716798,PreComm_Task,670,
4,45,25,42,28,m,20,3,True,False,False,7.63323903084,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6837711334,False,True,False,42,02082019,59.8540716798,PreComm_Task,670,
5,55,59,64,50,c,4,9,False,False,True,7.64877986908,True,False,False,False,0,0,0.6,0.21,True,False,False,17.4345350266,False,False,True,0,False,False,False,50,02082019,59.8540716798,PreComm_Task,670,
6,21,41,30,32,o,20,9,False,True,False,7.63263297081,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.682997942,True,False,False,32,02082019,59.8540716798,PreComm_Task,670,
7,41,37,50,28,d,4,-9,True,False,False,7.66620802879,True,False,False,False,0,0,0.2,0.23,True,False,False,17.0680100918,False,False,True,0,False,False,False,28,02082019,59.8540716798,PreComm_Task,670,
8,47,19,44,22,s,28,3,True,False,False,7.63255500793,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6843771935,False,True,False,44,02082019,59.8540716798,PreComm_Task,670,
9,42,14,33,23,u,28,9,True,False,False,7.66611409187,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.717359066,False,True,False,33,02082019,59.8540716798,PreComm_Task,670,
10,66,78,75,69,i,12,9,False,False,True,7.64843511581,True,False,False,False,0,0,1.2,0.25,True,False,False,18.0674631596,False,False,True,0,False,False,False,69,02082019,59.8540716798,PreComm_Task,670,
11,30,34,33,31,a,4,3,False,False,True,7.63234901428,True,False,False,True,0.215991973877,16.9831290245,1.2,0.27,False,True,False,0,False,False,False,0,False,False,False,33,02082019,59.8540716798,PreComm_Task,670,
12,59,71,50,80,j,12,-9,False,True,False,7.63357305527,True,False,False,True,0.21568107605,16.984639883,1.2,0.25,False,False,True,0,False,False,False,0,False,False,False,80,02082019,59.8540716798,PreComm_Task,670,
13,69,49,56,62,q,20,13,False,False,True,7.65000700951,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7011499405,False,True,False,56,02082019,59.8540716798,PreComm_Task,670,
14,70,42,73,39,t,28,-3,True,False,False,7.63318300247,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6838200092,False,True,False,73,02082019,59.8540716798,PreComm_Task,670,
15,43,63,40,66,n,20,-3,False,True,False,7.66627383232,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7175397873,True,False,False,66,02082019,59.8540716798,PreComm_Task,670,
16,45,73,36,82,v,28,-9,False,True,False,7.64833688736,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6996428967,True,False,False,82,02082019,59.8540716798,PreComm_Task,670,
17,62,50,49,63,k,12,13,False,False,True,7.64963698387,True,False,False,False,0,0,0.7,0.23,True,False,False,17.5506010056,False,True,False,0,False,False,False,49,02082019,59.8540716798,PreComm_Task,670,
18,59,79,50,88,p,20,-9,False,True,False,7.63313102722,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.683825016,True,False,False,88,02082019,59.8540716798,PreComm_Task,670,
19,55,83,42,96,x,28,-13,False,True,False,7.68224406242,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7338290215,True,False,False,96,02082019,59.8540716798,PreComm_Task,670,
20,40,52,37,55,h,12,-3,False,True,False,7.68245196342,True,False,False,True,0.216747045517,16.0329730511,0.2,0.25,False,False,True,0,False,False,False,0,False,False,False,55,02082019,59.8540716798,PreComm_Task,670,
21,53,25,40,38,w,28,13,True,False,False,7.66547703743,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7167100906,False,True,False,40,02082019,59.8540716798,PreComm_Task,670,
22,39,27,52,14,l,12,-13,True,False,False,7.6996421814,True,False,False,True,0.216923952103,16.4500131607,0.6,0.23,False,True,False,0,False,False,False,0,False,False,False,52,02082019,59.8540716798,PreComm_Task,670,
23,26,30,39,17,e,4,13,False,False,True,7.68173289299,True,False,False,False,0,0,1.0,0.21,True,False,False,17.8665709496,False,True,False,0,False,False,False,39,02082019,59.8540716798,PreComm_Task,670,
24,37,49,40,46,g,12,3,False,True,False,7.63260507584,False,False,True,0,0,0,0,0.23,0,False,False,0,False,False,False,0,False,False,False,0,02082019,59.8540716798,PreComm_Task,670,
1,37,49,24,62,l,12,-13,False,True,False,7.63176488876,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6830189228,True,False,False,62,02082019,59.8540716798,PreComm_Task,670,
2,62,34,71,25,v,28,-9,True,False,False,7.63232278824,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.683893919,False,True,False,71,02082019,59.8540716798,PreComm_Task,670,
3,21,41,30,32,o,20,9,False,True,False,7.63239693642,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6835010052,True,False,False,32,02082019,59.8540716798,PreComm_Task,670,
4,32,52,23,61,p,20,-9,False,True,False,7.63274002075,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6837191582,True,False,False,61,02082019,59.8540716798,PreComm_Task,670,
5,65,61,62,64,a,4,3,False,False,True,7.68174600601,True,False,False,False,0,0,1.1,0.23,True,False,False,17.9839301109,False,True,False,0,False,False,False,62,02082019,59.8540716798,PreComm_Task,670,
6,51,55,38,68,f,4,-13,False,True,False,7.63184595108,True,False,False,True,0.231210947037,15.9967138767,0.2,0.25,False,False,True,0,False,False,False,0,False,False,False,68,02082019,59.8540716798,PreComm_Task,670,
7,77,49,74,52,s,28,3,True,False,False,7.65049505234,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.700868845,False,True,False,74,02082019,59.8540716798,PreComm_Task,670,
8,44,32,31,45,k,12,13,False,False,True,7.682035923,True,False,False,True,0.215704917908,16.6328969002,0.8,0.23,False,False,True,0,False,False,False,0,False,False,False,45,02082019,59.8540716798,PreComm_Task,670,
