TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,54,50,63,41,d,4,-9,True,False,False,7.66942000389,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7206451893,False,True,False,63,04102019,60.0907456357,PreComm_Task,720,
2,54,50,57,47,b,4,-3,True,False,False,7.63237500191,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6830618382,False,True,False,57,04102019,60.0907456357,PreComm_Task,720,
3,55,75,52,78,n,20,-3,False,True,False,7.68146586418,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.7332379818,True,False,False,78,04102019,60.0907456357,PreComm_Task,720,
4,34,62,25,71,v,28,-9,False,True,False,7.64890289307,True,False,False,True,0.216021060944,15.9983069897,0.2,0.25,False,False,True,0,False,False,False,0,False,False,False,71,04102019,60.0907456357,PreComm_Task,720,
5,36,56,23,69,r,20,-13,False,True,False,7.6327188015,True,False,False,True,0.21621799469,16.2823748589,0.5,0.23,False,False,True,0,False,False,False,0,False,False,False,69,04102019,60.0907456357,PreComm_Task,720,
6,54,58,67,45,e,4,13,False,False,True,7.68183517456,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7330000401,True,False,False,45,04102019,60.0907456357,PreComm_Task,720,
7,56,60,59,57,a,4,3,False,False,True,7.64801883698,True,False,False,False,0,0,0.2,0.21,True,False,False,17.0333588123,False,True,False,0,False,False,False,59,04102019,60.0907456357,PreComm_Task,720,
8,64,36,51,49,w,28,13,True,False,False,7.68304300308,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.734869957,False,True,False,51,04102019,60.0907456357,PreComm_Task,720,
9,36,64,45,55,u,28,9,False,True,False,7.64799118042,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6989281178,True,False,False,55,04102019,60.0907456357,PreComm_Task,720,
10,37,25,40,22,h,12,-3,True,False,False,7.64860415459,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6997921467,False,True,False,40,04102019,60.0907456357,PreComm_Task,720,
11,47,59,56,50,i,12,9,False,False,True,7.63245582581,True,False,False,True,0.215506076813,16.1825408936,0.4,0.23,False,True,False,0,False,False,False,0,False,False,False,56,04102019,60.0907456357,PreComm_Task,720,
12,42,70,39,73,t,28,-3,False,True,False,7.64884805679,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7002670765,True,False,False,73,04102019,60.0907456357,PreComm_Task,720,
13,50,38,63,25,l,12,-13,True,False,False,7.66514611244,True,False,False,False,0,0,0.8,0.21,True,False,False,17.6495871544,False,True,False,0,False,False,False,63,04102019,60.0907456357,PreComm_Task,720,
