TrialNumber,OptionA,OptionB,EndA,EndB,letter,difference,change,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,40,44,31,53,d,4,-9,False,True,False,7.62841105461,True,False,False,True,0.215053081512,16.3775060177,0.6,0.25,False,False,True,0,False,False,False,0,False,False,False,53,20092019,60.053233605,PreComm_Task,531,
2,54,66,41,79,l,12,-13,False,True,False,7.66630196571,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7169351578,True,False,False,79,20092019,60.053233605,PreComm_Task,531,
3,86,58,83,61,s,28,3,True,False,False,7.64806485176,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.6994869709,False,True,False,83,20092019,60.053233605,PreComm_Task,531,
4,20,48,33,35,w,28,13,False,True,False,7.69858908653,True,False,False,True,0.216157913208,16.2490999699,0.4,0.23,False,False,True,0,False,False,False,0,False,False,False,35,20092019,60.053233605,PreComm_Task,531,
5,46,74,33,87,x,28,-13,False,True,False,7.68298721313,True,False,False,False,0,0,0.9,0.21,True,False,False,17.7673079967,False,False,True,0,False,False,False,87,20092019,60.053233605,PreComm_Task,531,
6,64,52,55,61,i,12,9,False,False,True,7.68199491501,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7335438728,True,False,False,61,20092019,60.053233605,PreComm_Task,531,
7,67,63,54,76,e,4,13,False,False,True,7.68277597427,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7336528301,False,True,False,54,20092019,60.053233605,PreComm_Task,531,
8,54,66,57,63,g,12,3,False,True,False,7.63259482384,True,False,False,False,0,0,0.7,0.23,True,False,False,17.5341768265,False,True,False,0,False,False,False,57,20092019,60.053233605,PreComm_Task,531,
9,40,44,27,57,f,4,-13,False,True,False,7.64754295349,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6989431381,True,False,False,57,20092019,60.053233605,PreComm_Task,531,
10,35,63,26,72,v,28,-9,False,True,False,7.64893889427,True,False,False,True,0.214983940125,16.4991099834,0.7,0.25,False,False,True,0,False,False,False,0,False,False,False,72,20092019,60.053233605,PreComm_Task,531,
11,52,56,61,47,c,4,9,False,False,True,7.68349313736,True,False,False,True,0.21567606926,16.3326580524,0.5,0.23,False,True,False,0,False,False,False,0,False,False,False,61,20092019,60.053233605,PreComm_Task,531,
12,74,54,61,67,q,20,13,False,False,True,7.68216514587,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7328901291,False,True,False,61,20092019,60.053233605,PreComm_Task,531,
13,46,66,49,63,m,20,3,False,True,False,7.63212203979,True,False,False,False,0,0,1.1,0.21,True,False,False,17.9154200554,False,True,False,0,False,False,False,49,20092019,60.053233605,PreComm_Task,531,
14,53,57,56,54,a,4,3,False,False,True,7.69904494286,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.749890089,True,False,False,54,20092019,60.053233605,PreComm_Task,531,
15,42,54,55,41,k,12,13,False,False,True,7.63222002983,True,False,False,True,0.217120885849,15.9816508293,0.2,0.23,False,True,False,0,False,False,False,0,False,False,False,55,20092019,60.053233605,PreComm_Task,531,
16,60,40,63,37,n,20,-3,True,False,False,7.63238692284,True,False,False,False,0,0,0.3,0.21,True,False,False,17.1166820526,False,True,False,0,False,False,False,63,20092019,60.053233605,PreComm_Task,531,
17,53,81,62,72,u,28,9,False,True,False,7.64912605286,True,False,False,False,0,0,0.2,0.23,True,False,False,17.0505521297,False,True,False,0,False,False,False,62,20092019,60.053233605,PreComm_Task,531,
18,38,18,51,5,r,20,-13,True,False,False,7.6484940052,False,True,False,0,0,0,0,0.25,0,False,False,0,False,False,False,10.6993629932,True,False,False,5,20092019,60.053233605,PreComm_Task,531,
19,20,40,11,49,p,20,-9,False,True,False,7.63399600983,True,False,False,True,0.215185165405,16.5832340717,0.8,0.25,False,False,True,0,False,False,False,0,False,False,False,49,20092019,60.053233605,PreComm_Task,531,
20,55,43,58,40,h,12,-3,True,False,False,7.64850497246,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7001149654,False,True,False,58,20092019,60.053233605,PreComm_Task,531,
21,55,75,64,66,o,20,9,False,True,False,7.63176298141,True,False,False,True,0.216089963913,16.3816370964,0.6,0.23,False,False,True,0,False,False,False,0,False,False,False,66,20092019,60.053233605,PreComm_Task,531,
22,77,65,86,56,j,12,-9,True,False,False,7.63300704956,True,False,False,False,0,0,1.2,0.21,True,False,False,18.0157401562,False,False,True,0,False,False,False,56,20092019,60.053233605,PreComm_Task,531,
23,84,56,87,53,t,28,-3,True,False,False,7.64905714989,True,False,False,True,0.215183973312,16.5985889435,0.8,0.23,False,True,False,0,False,False,False,0,False,False,False,87,20092019,60.053233605,PreComm_Task,531,
24,73,69,76,66,b,4,-3,True,False,False,7.6479370594,True,False,False,False,0,0,0.3,0.21,True,False,False,17.1322410107,False,False,True,0,False,False,False,66,20092019,60.053233605,PreComm_Task,531,
1,32,36,23,45,d,4,-9,False,True,False,7.68144583702,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7322478294,True,False,False,45,20092019,60.053233605,PreComm_Task,531,
2,61,41,52,50,o,20,9,True,False,False,7.64943385124,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.700824976,True,False,False,50,20092019,60.053233605,PreComm_Task,531,
3,51,39,42,48,i,12,9,False,False,True,7.68217086792,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7329380512,False,True,False,42,20092019,60.053233605,PreComm_Task,531,
4,48,76,57,67,u,28,9,False,True,False,7.69989895821,True,False,False,True,0.216021060944,16.5491368771,0.7,0.23,False,False,True,0,False,False,False,0,False,False,False,67,20092019,60.053233605,PreComm_Task,531,
5,39,19,52,6,r,20,-13,True,False,False,7.64821100235,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6994278431,True,False,False,6,20092019,60.053233605,PreComm_Task,531,
6,42,30,51,21,j,12,-9,True,False,False,7.64897179604,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7002198696,False,True,False,51,20092019,60.053233605,PreComm_Task,531,
7,67,39,54,52,w,28,13,True,False,False,7.61504817009,True,False,False,False,0,0,0.8,0.21,True,False,False,17.5989630222,False,False,True,0,False,False,False,52,20092019,60.053233605,PreComm_Task,531,
8,64,68,61,71,b,4,-3,False,True,False,7.66481781006,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7160468102,False,True,False,61,20092019,60.053233605,PreComm_Task,531,
9,21,49,8,62,x,28,-13,False,True,False,7.66537880898,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.716727972,False,True,False,8,20092019,60.053233605,PreComm_Task,531,
10,77,49,80,46,t,28,-3,True,False,False,7.68193292618,True,False,False,True,0.215586900711,16.5316648483,0.7,0.23,False,True,False,0,False,False,False,0,False,False,False,80,20092019,60.053233605,PreComm_Task,531,
11,28,48,31,45,m,20,3,False,True,False,7.64915394783,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.69998312,True,False,False,45,20092019,60.053233605,PreComm_Task,531,
12,32,28,29,31,a,4,3,False,False,True,7.68165612221,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7333300114,True,False,False,31,20092019,60.053233605,PreComm_Task,531,
13,43,47,52,38,c,4,9,False,False,True,7.64935302734,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.7003941536,True,False,False,38,20092019,60.053233605,PreComm_Task,531,
14,41,29,44,26,h,12,-3,True,False,False,7.64884400368,False,True,False,0,0,0,0,0.21,0,False,False,0,False,False,False,10.6998729706,False,False,True,0,20092019,60.053233605,PreComm_Task,531,
15,63,67,50,80,f,4,-13,False,True,False,7.63192605972,True,False,False,False,0,0,0.5,0.21,True,False,False,17.3170590401,False,False,True,0,False,False,False,80,20092019,60.053233605,PreComm_Task,531,
16,28,40,31,37,g,12,3,False,True,False,7.68452095985,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7351019382,True,False,False,37,20092019,60.053233605,PreComm_Task,531,
17,54,34,63,25,p,20,-9,True,False,False,7.64954400063,False,True,False,0,0,0,0,0.23,0,False,False,0,False,False,False,10.7004210949,False,True,False,63,20092019,60.053233605,PreComm_Task,531,
