TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,23,40,6,52,17,-12,40,52,False,True,False,3.57460689545,True,False,False,0,0,False,False,7.77521300316,False,False,True,False,False,0,False,False,False,52,10042019,59.8673137311,PreComm_Task,,
2,58,33,55,39,3,-6,58,55,True,False,False,3.56214594841,True,False,False,0,0,False,False,7.76424694061,False,True,False,False,False,0,False,False,False,55,10042019,59.8673137311,PreComm_Task,,
