TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,11,15,36,32,-25,-17,15,36,False,False,True,3.58575510979,False,False,True,0,0,False,False,0,False,False,False,False,False,0,False,False,False,0,12032019,60.1576262265,PreComm_Task,,
2,62,37,8,49,54,-12,62,49,False,False,True,3.56638002396,True,False,False,0,0,False,False,7.74900698662,True,False,True,False,False,0,False,False,False,49,12032019,60.1576262265,PreComm_Task,,
3,40,52,64,67,-24,-15,52,67,False,True,False,3.56682300568,False,False,True,0,0,False,False,0,True,False,False,False,False,0,False,False,False,0,12032019,60.1576262265,PreComm_Task,,
