TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,11,34,26,41,-15,-7,34,41,False,True,False,3.56958603859,False,True,False,0,0,False,False,0,False,False,False,False,False,6.61905384064,True,False,False,41,25032019,59.9815234832,PreComm_Task,,
2,38,71,7,73,31,-2,71,73,False,True,False,3.56551599503,False,True,False,0,0,False,False,0,False,False,False,False,False,6.61665678024,True,False,False,73,25032019,59.9815234832,PreComm_Task,,
3,34,62,22,55,12,7,62,55,False,True,False,3.56635689735,True,False,False,0.597344875336,6.71378898621,False,True,0,False,False,False,False,False,0,False,False,False,55,25032019,59.9815234832,PreComm_Task,,
4,11,50,28,53,-17,-3,50,53,False,True,False,3.56528306007,False,True,False,0,0,False,False,0,False,False,False,False,False,6.61657309532,False,True,False,28,25032019,59.9815234832,PreComm_Task,,
5,14,36,59,47,-45,-11,36,59,False,False,True,3.56650280952,False,True,False,0,0,False,False,0,False,False,False,False,False,6.61700892448,True,False,False,47,25032019,59.9815234832,PreComm_Task,,
