TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,25,33,25,18,0,15,33,25,False,False,True,3.56150794029,False,False,True,0,0,False,False,0,False,False,False,False,False,0,False,False,False,0,11032019,59.9564011041,PreComm_Task,,
2,36,46,42,18,-6,28,46,42,False,False,True,3.56531596184,False,False,True,0,0,False,False,0,False,False,False,False,False,0,False,False,False,0,11032019,59.9564011041,PreComm_Task,,
