TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,47,62,31,27,16,35,62,31,False,False,True,3.58387207985,False,False,True,0,0,False,False,0,False,False,False,False,False,0,False,False,False,0,12032019,60.0171424238,PreComm_Task,,
2,19,47,12,73,7,-26,47,73,False,True,False,3.56631398201,False,False,True,0,0,False,False,0,False,False,False,False,False,0,False,False,False,0,12032019,60.0171424238,PreComm_Task,,
