TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,18,20,44,47,-26,-27,20,47,False,True,False,3.58844804764,True,False,False,0,0,False,False,7.68986606598,False,False,True,False,False,0,False,False,False,47,10042019,60.3550820361,PreComm_Task,,
2,41,64,40,57,1,7,64,57,False,True,False,3.56247997284,True,False,False,0,0,False,False,7.66451787949,False,True,False,False,False,0,False,False,False,40,10042019,60.3550820361,PreComm_Task,,
