TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,15,36,62,62,-47,-26,36,62,False,False,True,3.57956695557,True,False,False,0,0,False,False,7.68185806274,False,True,False,False,False,0,False,False,False,62,11042019,60.0846338312,PreComm_Task,,
2,51,54,58,60,-7,-6,54,60,False,True,False,3.56168103218,True,False,False,0,0,False,False,7.66406011581,False,False,True,False,False,0,False,False,False,60,11042019,60.0846338312,PreComm_Task,,
