TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,45,23,24,64,21,-41,45,64,False,False,True,3.56910514832,True,False,False,0,0,False,False,7.67163515091,False,True,False,False,False,0,False,False,False,24,11042019,59.7882048731,PreComm_Task,,
2,23,30,41,72,-18,-42,30,72,False,True,False,3.56135487556,True,False,False,0,0,False,False,7.66337299347,False,True,False,False,False,0,False,False,False,41,11042019,59.7882048731,PreComm_Task,,
3,5,62,62,64,-57,-2,62,64,False,True,False,3.56665802002,True,False,False,0,0,False,False,7.66881513596,False,False,True,False,False,0,False,False,False,64,11042019,59.7882048731,PreComm_Task,,
