TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,56,17,47,56,9,-39,56,56,False,False,True,3.56947112083,True,False,False,0.517879009247,6.63853120804,True,False,0,False,False,False,False,False,0,False,False,False,47,06032019,59.8687664417,PreComm_Task,,
2,23,21,8,26,15,-5,23,26,False,False,True,3.56320691109,False,True,False,0,0,False,False,0,False,False,False,False,False,6.61570000648,True,False,False,26,06032019,59.8687664417,PreComm_Task,,
