TrialNumber,OptionA,OptionB,EndA,EndB,A_difference,B_difference,largest_option,largest_end,A_alwaysBest,B_alwaysBest,Best_changes,Choice_RT,Choice_Play,Choice_Pick,Choice_Miss,Play_RT,RT_trialClock_play,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Play_toolate_B,Play_toolate_A,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,date,frameRate,expName,participant,
1,52,54,50,44,2,10,54,50,False,False,True,3.5604429245,False,True,False,0,0,False,False,0,False,False,False,False,False,6.61165595055,True,False,False,44,16032019,59.9959376225,PreComm_Task,,
2,7,49,32,60,-25,-11,49,60,False,True,False,3.56539511681,False,True,False,0,0,False,False,0,False,False,False,False,False,6.61731505394,False,True,False,32,16032019,59.9959376225,PreComm_Task,,
3,39,37,15,73,24,-36,39,73,False,False,True,3.56533789635,False,False,True,0,0,False,False,0,False,False,False,False,False,0,False,True,False,0,16032019,59.9959376225,PreComm_Task,,
