TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,28,21,12,37,11,7,-16,6.304973725000310,TRUE,FALSE,FALSE,TRUE,0.655587598997954,15.2491491710025,0.4,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,37,1085,16082021,PreComm_Task,None,
2,Volatile,54,35,67,22,19,19,13,5.793817791000040,TRUE,FALSE,FALSE,TRUE,0.6159025130000370,14.894503323001100,0.6,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,67,1085,16082021,PreComm_Task,None,
3,Volatile,23,36,39,20,17,13,-16,5.703133151000660,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.6000000000000000,TRUE,FALSE,FALSE,15.629776578000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,39,1085,16082021,PreComm_Task,None,
4,Volatile,33,32,20,45,4,1,-13,5.788388364999260,TRUE,FALSE,FALSE,TRUE,0.647854732000269,15.337961577999500,1.0,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,45,1085,16082021,PreComm_Task,None,
5,Volatile,33,46,44,35,15,13,-11,5.6901308549968200,TRUE,FALSE,FALSE,FALSE,0,0,0.5,0.6000000000000000,TRUE,FALSE,FALSE,15.720888592997700,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,44,1085,16082021,PreComm_Task,None,
6,Volatile,79,60,66,73,22,19,-13,6.3341141259988900,TRUE,FALSE,FALSE,TRUE,0.21514941699933800,15.056426671999400,0.6,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,73,1085,16082021,PreComm_Task,None,
7,Volatile,62,61,75,48,1,1,13,5.794930336000110,TRUE,FALSE,FALSE,FALSE,0,0,1.0,0.6000000000000000,TRUE,FALSE,FALSE,16.328518013000600,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,75,1085,16082021,PreComm_Task,None,
8,Volatile,35,42,48,29,10,7,-13,5.730335000000200,TRUE,FALSE,FALSE,TRUE,0.6015817879997490,14.430402505997300,0.2,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,48,1085,16082021,PreComm_Task,None,
9,Volatile,72,59,85,46,13,13,13,5.596363012999060,TRUE,FALSE,FALSE,TRUE,0.49651659699884500,14.296317036998500,0.3,0.6000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,85,1085,16082021,PreComm_Task,None,
10,Volatile,61,60,72,49,2,1,11,5.793983088002280,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.5000000000000000,TRUE,FALSE,FALSE,16.03983705599970,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,49,1085,16082021,PreComm_Task,None,
11,Volatile,24,23,40,7,0,1,16,5.880192795997570,TRUE,FALSE,FALSE,FALSE,0,0,0.9,0.6000000000000000,TRUE,FALSE,FALSE,16.313549507998700,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,40,1085,16082021,PreComm_Task,None,
12,Volatile,68,55,84,39,12,13,16,5.536948442000720,TRUE,FALSE,FALSE,TRUE,0.6538584859990810,14.686741896002800,0.6,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,84,1085,16082021,PreComm_Task,None,
13,Volatile,30,17,17,30,16,13,-13,5.545826317000320,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.6000000000000000,TRUE,FALSE,FALSE,15.887968343002300,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,30,1085,16082021,PreComm_Task,None,
14,Volatile,28,47,17,58,20,19,11,5.371319723999480,TRUE,FALSE,FALSE,TRUE,0.6532117690003360,14.822024820001400,0.9,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,58,1085,16082021,PreComm_Task,None,
15,Volatile,60,59,44,75,5,1,-16,5.848454610000770,TRUE,FALSE,FALSE,FALSE,0,0,0.3,0.6000000000000000,TRUE,FALSE,FALSE,15.67702912200180,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,44,1085,16082021,PreComm_Task,None,
16,Volatile,64,57,53,68,9,7,-11,5.9768179950006000,TRUE,FALSE,FALSE,TRUE,0.622405197002081,14.926202524002300,0.4,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,68,1085,16082021,PreComm_Task,None,
17,Volatile,69,62,85,46,6,7,16,5.23412153100071,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.6000000000000000,TRUE,FALSE,FALSE,15.58419757899900,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,46,1085,16082021,PreComm_Task,None,
18,Volatile,60,41,44,57,23,19,-16,6.8781133470001800,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.7000000000000000,TRUE,FALSE,FALSE,17.310422072998300,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,44,1085,16082021,PreComm_Task,None,
19,Volatile,67,60,80,47,7,7,13,6.485350884999210,TRUE,FALSE,FALSE,TRUE,0.5412818000004340,15.334128136997600,0.4,0.8,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,80,1085,16082021,PreComm_Task,None,
20,Volatile,62,55,73,44,8,7,11,5.533785657000410,TRUE,FALSE,FALSE,TRUE,0.6047586509994290,14.234624107000900,0.2,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,73,1085,16082021,PreComm_Task,None,
21,Volatile,65,46,81,30,18,19,16,5.999708433999330,TRUE,FALSE,FALSE,FALSE,0,0,0.7,0.6000000000000000,TRUE,FALSE,FALSE,16.236476346999600,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,30,1085,16082021,PreComm_Task,None,
22,Volatile,16,29,5,40,14,13,11,5.629655620003180,TRUE,FALSE,FALSE,TRUE,0.6977054800008770,14.529769959001000,0.3,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,40,1085,16082021,PreComm_Task,None,
23,Volatile,37,18,26,29,21,19,-11,5.750834186997960,TRUE,FALSE,FALSE,FALSE,0,0,1.0,0.6000000000000000,TRUE,FALSE,FALSE,16.27044353599920,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,26,1085,16082021,PreComm_Task,None,
24,Volatile,18,19,29,8,3,1,-11,6.0476634810002,TRUE,FALSE,FALSE,TRUE,0.6465980559987660,14.997317702000100,0.4,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,29,1085,16082021,PreComm_Task,None,
25,Volatile,72,53,59,66,22,19,-13,6.051518199001290,TRUE,FALSE,FALSE,FALSE,0,0,0.9,0.6000000000000000,TRUE,FALSE,FALSE,16.488893432000600,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,59,1085,16082021,PreComm_Task,None,
26,Volatile,60,53,71,42,8,7,11,6.922955114001530,TRUE,FALSE,FALSE,TRUE,0.49510906800060200,16.32275782099900,1.0,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,71,1085,16082021,PreComm_Task,None,
27,Volatile,31,24,44,11,7,7,13,5.547908319997080,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.6000000000000000,TRUE,FALSE,FALSE,15.900955686000100,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,11,1085,16082021,PreComm_Task,None,
28,Volatile,70,63,54,79,11,7,-16,5.0599299679997800,TRUE,FALSE,FALSE,TRUE,0.5447599860017360,14.010608949000000,0.5,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,79,1085,16082021,PreComm_Task,None,
