TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,58,77,69,66,21,19,-11,6.770987955009330,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.671683972002940,TRUE,FALSE,FALSE,66,1149,15102021,PreComm_Task,None,
2,Volatile,45,32,61,16,12,13,16,6.637608493998410,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.538732560991780,FALSE,TRUE,FALSE,61,1149,15102021,PreComm_Task,None,
3,Volatile,25,26,9,42,0,1,16,7.287230668996930,TRUE,FALSE,FALSE,TRUE,0.6587636810145340,16.13992289599260,0.2,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,42,1149,15102021,PreComm_Task,None,
4,Volatile,58,65,74,49,11,7,-16,7.3710228230047500,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.121460009017000,TRUE,FALSE,FALSE,49,1149,15102021,PreComm_Task,None,
5,Volatile,76,57,92,41,18,19,16,6.290810817008610,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.240791716991230,FALSE,TRUE,FALSE,92,1149,15102021,PreComm_Task,None,
6,Volatile,53,40,42,51,15,13,-11,6.919300301990010,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.7000000000000000,TRUE,FALSE,FALSE,17.086780248995600,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,51,1149,15102021,PreComm_Task,None,
7,Volatile,35,28,22,41,10,7,-13,7.7287961289985100,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.329265975975400,FALSE,TRUE,FALSE,22,1149,15102021,PreComm_Task,None,
8,Volatile,78,59,62,75,23,19,-16,6.669516030000520,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.671911601006300,FALSE,TRUE,FALSE,62,1149,15102021,PreComm_Task,None,
9,Volatile,19,38,6,51,19,19,13,7.898262811999300,TRUE,FALSE,FALSE,TRUE,0.6845954009913840,17.099780800985200,0.5,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,51,1149,15102021,PreComm_Task,None,
10,Volatile,53,54,66,41,4,1,-13,6.609807942993940,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.7000000000000000,TRUE,FALSE,FALSE,17.183660631999400,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,41,1149,15102021,PreComm_Task,None,
