TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,55,36,42,49,22,19,-13,7.057680301999881,False,True,False,0,0,0,0,0.8,0,False,False,0,False,False,False,9.894738408999729,False,True,False,42,1091,23082021,PreComm_Task,None,
2,Volatile,39,32,52,19,7,7,13,6.496771735999573,True,False,False,True,0.574440850999963,15.699465666999913,0.6,0.8,False,True,False,0,False,False,False,0,False,False,False,52,1091,23082021,PreComm_Task,None,
3,Volatile,62,75,75,62,16,13,-13,7.093519473000015,True,False,False,False,0,0,0.4,0.7000000000000001,True,False,False,17.273359521999737,False,True,False,0,False,False,False,75,1091,23082021,PreComm_Task,None,
4,Volatile,64,83,80,67,23,19,-16,6.103396427999996,False,True,False,0,0,0,0,0.8,0,False,False,0,False,False,False,9.0592593209999,True,False,False,67,1091,23082021,PreComm_Task,None,
5,Volatile,61,74,45,90,12,13,16,6.224863043000369,False,True,False,0,0,0,0,0.8,0,False,False,0,False,False,False,9.12523903500005,True,False,False,90,1091,23082021,PreComm_Task,None,
6,Volatile,28,35,39,24,9,7,-11,6.1912364469999375,True,False,False,True,0.5114449899997453,15.34373586599986,0.6,0.8,False,True,False,0,False,False,False,0,False,False,False,39,1091,23082021,PreComm_Task,None,
7,Volatile,41,40,52,29,2,1,11,6.291712425000242,True,False,False,True,0.5171234099998401,15.241426891000174,0.4,0.7000000000000001,False,True,False,0,False,False,False,0,False,False,False,52,1091,23082021,PreComm_Task,None,
8,Volatile,58,71,69,60,15,13,-11,6.908674427999813,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,10.061973681999916,False,True,False,69,1091,23082021,PreComm_Task,None,
9,Volatile,74,61,85,50,14,13,11,7.2810655739999675,True,False,False,True,0.4946379910002179,16.631857166999907,0.8,0.6000000000000001,False,True,False,0,False,False,False,0,False,False,False,85,1091,23082021,PreComm_Task,None,
10,Volatile,40,53,56,37,17,13,-16,7.200231191000057,False,True,False,0,0,0,0,0.5000000000000001,0,False,False,0,False,False,False,11.048118918,True,False,False,37,1091,23082021,PreComm_Task,None,
