TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,27,20,40,7,7,7,13,6.759402028001205,True,False,False,True,0.5076087439956609,16.25060961899726,1.0,0.8,False,True,False,0,False,False,False,0,False,False,False,40,1003,05072021,PreComm_Task,None,
2,Volatile,51,64,40,75,14,13,11,6.225748090997513,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.626567377003084,False,True,False,40,1003,05072021,PreComm_Task,None,
3,Volatile,65,52,54,63,15,13,-11,5.665756968002825,True,False,False,False,0,0,0.3,0.7000000000000001,True,False,False,15.705815952002013,False,False,True,0,False,False,False,63,1003,05072021,PreComm_Task,None,
4,Volatile,57,76,68,65,21,19,-11,6.521366107997892,False,True,False,0,0,0,0,0.8,0,False,False,0,False,False,False,9.571154089993797,True,False,False,65,1003,05072021,PreComm_Task,None,
5,Volatile,45,38,34,49,9,7,-11,5.152808433995233,True,False,False,True,0.5668286610016366,14.500728465995053,0.8,0.8,False,False,True,0,False,False,False,0,False,False,False,49,1003,05072021,PreComm_Task,None,
6,Volatile,43,50,59,34,11,7,-16,6.755633332002617,True,False,False,True,0.5629782030009665,16.206806549002067,0.9,0.7000000000000001,False,True,False,0,False,False,False,0,False,False,False,59,1003,05072021,PreComm_Task,None,
7,Volatile,30,17,17,30,16,13,-13,6.112744112004293,True,False,False,True,0.5662998849948053,15.363751254997624,0.7,0.6000000000000001,False,False,True,0,False,False,False,0,False,False,False,30,1003,05072021,PreComm_Task,None,
8,Volatile,37,56,26,67,20,19,11,6.072602401996846,True,False,False,False,0,0,0.2,0.5000000000000001,True,False,False,15.801745415003097,False,True,False,0,False,False,False,26,1003,05072021,PreComm_Task,None,
9,Volatile,47,46,34,59,4,1,-13,6.227237594001053,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.327311845001532,True,False,False,59,1003,05072021,PreComm_Task,None,
10,Volatile,41,48,25,64,6,7,16,5.769298958002764,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.21909776400571,False,True,False,25,1003,05072021,PreComm_Task,None,
11,Volatile,33,34,17,50,0,1,16,5.1901626879989635,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,7.690956446997006,False,True,False,17,1003,05072021,PreComm_Task,None,
12,Volatile,23,42,36,29,22,19,-13,6.7205925669986755,True,False,False,False,0,0,0.6,0.6000000000000001,True,False,False,16.95545255199977,False,False,True,0,False,False,False,29,1003,05072021,PreComm_Task,None,
13,Volatile,36,35,20,51,5,1,-16,6.034217633998196,True,False,False,True,0.6075825239968253,15.032889801994315,0.4,0.7000000000000001,False,False,True,0,False,False,False,0,False,False,False,51,1003,05072021,PreComm_Task,None,
14,Volatile,18,37,5,50,19,19,13,6.5652729619978345,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.765832049997698,False,True,False,5,1003,05072021,PreComm_Task,None,
15,Volatile,37,18,53,2,18,19,16,7.525351801996294,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,9.775182256002154,True,False,False,2,1003,05072021,PreComm_Task,None,
16,Volatile,35,54,51,38,23,19,-16,6.323974073005957,True,False,False,False,0,0,0.7,0.6000000000000001,True,False,False,16.66096161400492,False,False,True,0,False,False,False,38,1003,05072021,PreComm_Task,None,
17,Volatile,50,43,61,32,8,7,11,5.895758662001754,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.34612781600299,True,False,False,32,1003,05072021,PreComm_Task,None,
18,Volatile,29,36,42,23,10,7,-13,6.223833431999083,True,False,False,True,0.6151839899976039,15.425230075998115,0.6,0.7000000000000001,False,True,False,0,False,False,False,0,False,False,False,42,1003,05072021,PreComm_Task,None,
19,Volatile,23,36,39,20,17,13,-16,5.708437249995768,True,False,False,False,0,0,0.8,0.6000000000000001,True,False,False,16.14141933299834,False,False,True,0,False,False,False,20,1003,05072021,PreComm_Task,None,
20,Volatile,56,69,40,85,12,13,16,6.363503438995394,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.812577897995652,True,False,False,85,1003,05072021,PreComm_Task,None,
21,Volatile,30,17,43,4,13,13,13,6.012406415997248,True,False,False,False,0,0,0.2,0.7000000000000001,True,False,False,15.942055955994874,False,False,True,0,False,False,False,4,1003,05072021,PreComm_Task,None,
22,Volatile,46,45,59,32,1,1,13,6.172824750996369,True,False,False,True,0.6280820520041743,14.969973859995662,0.2,0.8,False,True,False,0,False,False,False,0,False,False,False,59,1003,05072021,PreComm_Task,None,
23,Volatile,24,25,13,36,2,1,11,6.318481921996863,True,False,False,True,0.6607893690015771,15.16902319899964,0.2,0.7000000000000001,False,False,True,0,False,False,False,0,False,False,False,36,1003,05072021,PreComm_Task,None,
24,Volatile,34,35,45,24,3,1,-11,6.074500066999462,True,False,False,False,0,0,0.5,0.6000000000000001,True,False,False,16.21833242399589,False,False,True,0,False,False,False,24,1003,05072021,PreComm_Task,None,
25,Volatile,61,48,72,37,14,13,11,5.803161434996582,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.302871606996632,False,True,False,72,1003,05072021,PreComm_Task,None,
26,Volatile,43,36,27,52,11,7,-16,6.032992806998664,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.280360087002919,False,True,False,27,1003,05072021,PreComm_Task,None,
27,Volatile,25,44,36,33,21,19,-11,6.052016424997419,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.001867156999651,False,True,False,36,1003,05072021,PreComm_Task,None,
28,Volatile,37,44,48,33,9,7,-11,5.930927343004441,True,False,False,True,0.4721565500003635,15.081008978006139,0.7,0.7000000000000001,False,True,False,0,False,False,False,0,False,False,False,48,1003,05072021,PreComm_Task,None,
29,Volatile,58,45,74,29,12,13,16,5.723054077003326,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.07423690300493,False,True,False,74,1003,05072021,PreComm_Task,None,
30,Volatile,62,63,49,76,1,1,13,5.747943196998676,True,False,False,False,0,0,0.4,0.6000000000000001,True,False,False,15.790868108000723,False,False,True,0,False,False,False,76,1003,05072021,PreComm_Task,None,
31,Volatile,37,30,24,43,10,7,-13,5.86079134800093,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,9.460444513999391,False,True,False,24,1003,05072021,PreComm_Task,None,
32,Volatile,35,48,48,35,16,13,-13,7.41040265000629,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,10.00966325900663,False,True,False,48,1003,05072021,PreComm_Task,None,
33,Volatile,79,60,63,76,23,19,-16,5.948034099004872,True,False,False,False,0,0,0.6,0.7000000000000001,True,False,False,16.28161512999941,False,True,False,0,False,False,False,63,1003,05072021,PreComm_Task,None,
34,Volatile,17,24,6,35,8,7,11,6.2098195840007975,False,True,False,0,0,0,0,0.8,0,False,False,0,False,False,False,8.059951605995593,False,True,False,6,1003,05072021,PreComm_Task,None,
35,Volatile,38,37,25,50,4,1,-13,5.842772554002295,True,False,False,True,0.4967471270065289,15.042332753000665,0.7,0.8,False,False,True,0,False,False,False,0,False,False,False,50,1003,05072021,PreComm_Task,None,
36,Volatile,24,43,11,56,19,19,13,6.082996910001384,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,10.083065264996549,True,False,False,56,1003,05072021,PreComm_Task,None,
37,Volatile,36,43,23,56,7,7,13,6.03464313299628,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.884724506999191,False,True,False,23,1003,05072021,PreComm_Task,None,
38,Volatile,59,72,75,56,17,13,-16,6.288183119002497,True,False,False,False,0,0,0.6,0.7000000000000001,True,False,False,16.626306841004407,False,True,False,0,False,False,False,75,1003,05072021,PreComm_Task,None,
39,Volatile,24,25,8,41,0,1,16,6.722789986000862,False,True,False,0,0,0,0,0.8,0,False,False,0,False,False,False,9.671420038997894,False,True,False,8,1003,05072021,PreComm_Task,None,
40,Volatile,37,36,21,52,5,1,-16,6.317283247997693,True,False,False,False,0,0,0.5,0.8,True,False,False,16.638932975998614,False,True,False,0,False,False,False,21,1003,05072021,PreComm_Task,None,
41,Volatile,25,26,36,15,3,1,-11,6.126794014999177,True,False,False,True,0.5120624409973971,15.328394176001893,0.7,0.9,False,True,False,0,False,False,False,0,False,False,False,36,1003,05072021,PreComm_Task,None,
42,Volatile,75,56,86,45,20,19,11,5.7813266219964135,False,True,False,0,0,0,0,0.8,0,False,False,0,False,False,False,7.9322244560025865,False,True,False,86,1003,05072021,PreComm_Task,None,
43,Volatile,26,39,13,52,13,13,13,5.736848797001585,False,True,False,0,0,0,0,0.8,0,False,False,0,False,False,False,7.93675401800283,True,False,False,52,1003,05072021,PreComm_Task,None,
44,Volatile,38,19,54,3,18,19,16,5.514689812000142,False,True,False,0,0,0,0,0.8,0,False,False,0,False,False,False,7.664517003002402,False,True,False,54,1003,05072021,PreComm_Task,None,
45,Volatile,45,46,34,57,2,1,11,6.131973225994443,True,False,False,True,0.6081868010005564,14.932073122996371,0.2,0.8,False,False,True,0,False,False,False,0,False,False,False,57,1003,05072021,PreComm_Task,None,
46,Volatile,36,17,23,30,22,19,-13,5.969646259000001,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.268743134998658,False,True,False,23,1003,05072021,PreComm_Task,None,
47,Volatile,26,39,37,28,15,13,-11,5.932279108994408,True,False,False,True,0.24614801800635178,15.181643541996891,1.0,0.7000000000000001,False,True,False,0,False,False,False,0,False,False,False,37,1003,05072021,PreComm_Task,None,
48,Volatile,29,36,13,52,6,7,16,6.025447887004702,True,False,False,False,0,0,0.2,0.6000000000000001,True,False,False,15.861250276000646,False,True,False,0,False,False,False,13,1003,05072021,PreComm_Task,None,
49,Volatile,17,18,30,5,4,1,-13,9.029300188005436,True,False,False,True,0.36134867500368273,18.18193113700545,0.8,0.7000000000000001,False,True,False,0,False,False,False,0,False,False,False,30,1003,05072021,PreComm_Task,None,
50,Volatile,63,76,74,65,15,13,-11,6.065082011002232,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.514133862998278,True,False,False,65,1003,05072021,PreComm_Task,None,
51,Volatile,49,56,36,69,7,7,13,5.607977714003937,True,False,False,False,0,0,0.7,0.6000000000000001,True,False,False,15.950160482003412,False,True,False,0,False,False,False,36,1003,05072021,PreComm_Task,None,
52,Volatile,57,58,73,42,5,1,-16,6.157478738001373,True,False,False,True,0.5683240330035915,15.40759637500014,0.7,0.7000000000000001,False,True,False,0,False,False,False,0,False,False,False,73,1003,05072021,PreComm_Task,None,
53,Volatile,69,50,56,63,22,19,-13,6.711096783001267,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,10.26067732500087,False,True,False,56,1003,05072021,PreComm_Task,None,
54,Volatile,75,56,59,72,23,19,-16,6.091556348997983,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,9.89136289399903,True,False,False,72,1003,05072021,PreComm_Task,None,
55,Volatile,31,32,15,48,0,1,16,6.916442576999543,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,9.065345476999937,True,False,False,48,1003,05072021,PreComm_Task,None,
56,Volatile,18,17,7,28,3,1,-11,6.015488930002903,True,False,False,False,0,0,0.4,0.6000000000000001,True,False,False,16.04584777400305,False,False,True,0,False,False,False,28,1003,05072021,PreComm_Task,None,
57,Volatile,49,56,33,72,6,7,16,6.195002121996367,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.544633366997004,True,False,False,72,1003,05072021,PreComm_Task,None,
