TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,33,34,44,23,3,1,-11,6.75471038699834,True,False,False,True,0.49197138599993195,16.150048985997273,1.0,0.8,False,True,False,0,False,False,False,0,False,False,False,44,1163,05112021,PreComm_Task,None,
2,Volatile,23,24,7,40,0,1,16,7.35104796199812,True,False,False,True,0.5024080459988909,16.351013338000485,0.6,0.7000000000000001,False,False,True,0,False,False,False,0,False,False,False,40,1163,05112021,PreComm_Task,None,
3,Volatile,17,36,33,20,23,19,-16,5.690891719998035,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.241033620997769,True,False,False,20,1163,05112021,PreComm_Task,None,
4,Volatile,27,20,38,9,8,7,11,6.785602990999905,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,9.184688700999686,True,False,False,9,1163,05112021,PreComm_Task,None,
5,Volatile,62,49,46,65,17,13,-16,6.128694195998833,True,False,False,True,0.5427505259976897,15.580001886999526,1.0,0.6000000000000001,False,False,True,0,False,False,False,0,False,False,False,65,1163,05112021,PreComm_Task,None,
6,Volatile,71,64,55,80,11,7,-16,5.743524036999588,True,False,False,False,0,0,0.2,0.5000000000000001,True,False,False,15.38301249199867,False,False,True,0,False,False,False,80,1163,05112021,PreComm_Task,None,
7,Volatile,75,62,64,73,15,13,-11,5.819751129998622,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.22025485999984,True,False,False,73,1163,05112021,PreComm_Task,None,
8,Volatile,20,27,33,14,10,7,-13,6.43137421800202,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.481579530001909,True,False,False,14,1163,05112021,PreComm_Task,None,
9,Volatile,28,41,12,57,12,13,16,6.586090802000399,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,9.236158441999578,False,True,False,12,1163,05112021,PreComm_Task,None,
10,Volatile,38,57,27,68,20,19,11,6.867503553999995,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.967045484001574,False,True,False,27,1163,05112021,PreComm_Task,None,
11,Volatile,38,39,54,23,5,1,-16,5.6055568199990375,True,False,False,True,0.5392747789992427,14.456288124998537,0.4,0.6000000000000001,False,True,False,0,False,False,False,0,False,False,False,54,1163,05112021,PreComm_Task,None,
12,Volatile,27,26,38,15,2,1,11,6.140457433997653,False,True,False,0,0,0,0,0.5000000000000001,0,False,False,0,False,False,False,8.239008813998225,True,False,False,15,1163,05112021,PreComm_Task,None,
13,Volatile,79,60,66,73,22,19,-13,5.994060299999546,True,False,False,False,0,0,0.3,0.5000000000000001,True,False,False,15.748449200000323,False,False,True,0,False,False,False,73,1163,05112021,PreComm_Task,None,
14,Volatile,67,48,56,59,21,19,-11,6.252552586996899,False,True,False,0,0,0,0,0.6000000000000001,0,False,False,0,False,False,False,8.702648708997003,True,False,False,59,1163,05112021,PreComm_Task,None,
