TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,48,61,37,72,14,13,11,7.260565421998760,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.549061975998480,FALSE,TRUE,FALSE,37,1121,10092021,PreComm_Task,None,
2,Volatile,44,63,33,74,20,19,11,5.8279520489995800,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.8,TRUE,FALSE,FALSE,16.47899954499920,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,33,1121,10092021,PreComm_Task,None,
3,Volatile,30,29,46,13,0,1,16,6.337350687999790,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.337579918001210,TRUE,FALSE,FALSE,13,1121,10092021,PreComm_Task,None,
4,Volatile,59,46,46,59,16,13,-13,6.099002979999570,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.049194911000090,TRUE,FALSE,FALSE,59,1121,10092021,PreComm_Task,None,
5,Volatile,46,53,62,37,11,7,-16,6.439798816001710,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.639497257001490,FALSE,TRUE,FALSE,62,1121,10092021,PreComm_Task,None,
6,Volatile,29,16,45,0,12,13,16,5.970087201001660,TRUE,FALSE,FALSE,FALSE,0,0,0.3,0.9,TRUE,FALSE,FALSE,16.271838929000300,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,45,1121,10092021,PreComm_Task,None,
7,Volatile,16,35,0,51,18,19,16,5.520641692000940,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.720532381999870,TRUE,FALSE,FALSE,51,1121,10092021,PreComm_Task,None,
8,Volatile,56,69,43,82,13,13,13,5.604687721999650,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.500971232000670,FALSE,TRUE,FALSE,43,1121,10092021,PreComm_Task,None,
9,Volatile,42,43,55,30,4,1,-13,5.739422351998660,TRUE,FALSE,FALSE,FALSE,0,0,1.0,1.0,TRUE,FALSE,FALSE,16.848327347999700,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,30,1121,10092021,PreComm_Task,None,
10,Volatile,60,61,71,50,3,1,-11,5.838259547999770,FALSE,TRUE,FALSE,0,0,0,0,1.1,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.039840325000110,FALSE,TRUE,FALSE,71,1121,10092021,PreComm_Task,None,
