TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Stable,40,41,41,40,3,1,-1,5.757808422999005,True,False,False,True,0.6386366730002919,14.800990614998227,0.4,0.8,False,True,False,0,False,False,False,0,False,False,False,41,1012,08072021,PreComm_Task,None,
2,Stable,44,37,38,43,11,7,-6,5.630253994000668,True,False,False,True,0.6748189549998642,14.780752975999349,0.5,0.7000000000000001,False,False,True,0,False,False,False,0,False,False,False,43,1012,08072021,PreComm_Task,None,
3,Stable,54,55,51,58,1,1,3,5.802822756000751,True,False,False,False,0,0,0.5,0.6000000000000001,True,False,False,15.956779580999864,False,True,False,0,False,False,False,51,1012,08072021,PreComm_Task,None,
4,Stable,35,42,29,48,6,7,6,5.588417792998371,True,False,False,True,0.6130028129991842,15.138905057998272,0.9,0.7000000000000001,False,False,True,0,False,False,False,0,False,False,False,48,1012,08072021,PreComm_Task,None,
5,Stable,56,63,59,60,10,7,-3,5.8222129690002475,True,False,False,False,0,0,0.4,0.6000000000000001,True,False,False,15.900977348999731,False,False,True,0,False,False,False,60,1012,08072021,PreComm_Task,None,
6,Stable,56,63,53,66,7,7,3,5.932482997999614,True,False,False,False,0,0,0.3,0.7000000000000001,True,False,False,15.975157492999642,False,True,False,0,False,False,False,53,1012,08072021,PreComm_Task,None,
7,Stable,33,20,32,21,15,13,-1,6.244354724000004,True,False,False,True,0.5978852070002176,15.545465925999451,0.7,0.8,False,True,False,0,False,False,False,0,False,False,False,32,1012,08072021,PreComm_Task,None,
8,Stable,16,23,17,22,9,7,-1,5.57759516599981,True,False,False,True,0.6169993219991738,14.57791599399934,0.4,0.7000000000000001,False,False,True,0,False,False,False,0,False,False,False,22,1012,08072021,PreComm_Task,None,
9,Stable,35,54,36,53,21,19,-1,5.829888988999301,True,False,False,False,0,0,0.6,0.6000000000000001,True,False,False,16.09277785299855,False,False,True,0,False,False,False,53,1012,08072021,PreComm_Task,None,
10,Stable,15,14,12,17,4,1,-3,6.285647254999276,False,True,False,0,0,0,0,0.7000000000000001,0,False,False,0,False,False,False,8.584663435000039,False,True,False,12,1012,08072021,PreComm_Task,None,
