TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Stable,27,46,26,47,20,19,1,5.769585630000000,TRUE,FALSE,FALSE,TRUE,0.7882083499999910,14.951631411000000,0.5,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,47,1063,5082021,PreComm_Task,None,
2,Stable,46,33,47,32,14,13,1,5.2381435739999900,TRUE,FALSE,FALSE,FALSE,0,0,0.9,0.7000000000000000,TRUE,FALSE,FALSE,15.770325255000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,32,1063,5082021,PreComm_Task,None,
3,Stable,77,70,71,76,11,7,-6,5.340193116999960,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.8,TRUE,FALSE,FALSE,15.472855404000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,76,1063,5082021,PreComm_Task,None,
4,Stable,22,35,25,32,16,13,-3,5.122684989999980,TRUE,FALSE,FALSE,TRUE,0.708110535000003,14.622067253000000,0.9,0.9,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,32,1063,5082021,PreComm_Task,None,
5,Stable,66,59,67,58,8,7,1,5.24795291099997,TRUE,FALSE,FALSE,TRUE,0.7008039899999970,14.548737766000000,0.7,0.8,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,67,1063,5082021,PreComm_Task,None,
6,Stable,64,77,65,76,15,13,-1,5.2984827079999900,TRUE,FALSE,FALSE,TRUE,0.34888221500000300,13.948512566000000,0.4,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,76,1063,5082021,PreComm_Task,None,
7,Stable,21,14,24,11,7,7,3,5.747976200000040,TRUE,FALSE,FALSE,FALSE,0,0,0.6,0.6000000000000000,TRUE,FALSE,FALSE,15.88608732900000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,24,1063,5082021,PreComm_Task,None,
8,Stable,21,22,24,19,4,1,-3,6.026230086000000,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.7000000000000000,TRUE,FALSE,FALSE,16.058557803000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,19,1063,5082021,PreComm_Task,None,
9,Stable,60,79,57,82,19,19,3,5.270297880999980,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.8,TRUE,FALSE,FALSE,15.40027436500000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,82,1063,5082021,PreComm_Task,None,
10,Stable,56,49,62,43,6,7,6,5.486330252000020,TRUE,FALSE,FALSE,TRUE,0.7969621840001080,14.387235882000000,0.2,0.9,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,62,1063,5082021,PreComm_Task,None,
11,Stable,74,55,71,58,22,19,-3,6.795394238999960,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.343937009000000,FALSE,TRUE,FALSE,71,1063,5082021,PreComm_Task,None,
12,Stable,68,87,62,93,18,19,6,5.12130782700001,TRUE,FALSE,FALSE,TRUE,0.6945187090000220,14.419563449999900,0.7,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,93,1063,5082021,PreComm_Task,None,
13,Stable,73,74,74,73,3,1,-1,6.390197554000000,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.540256706000040,TRUE,FALSE,FALSE,73,1063,5082021,PreComm_Task,None,
14,Stable,41,42,35,48,0,1,6,6.3385423350000600,TRUE,FALSE,FALSE,TRUE,0.6954773639999990,15.839351401000000,0.9,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,48,1063,5082021,PreComm_Task,None,
15,Stable,18,37,19,36,21,19,-1,6.35050612200007,TRUE,FALSE,FALSE,TRUE,0.5061244040000470,14.951855850000000,0.2,0.6000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,36,1063,5082021,PreComm_Task,None,
16,Stable,37,38,34,41,1,1,3,6.447641546,TRUE,FALSE,FALSE,FALSE,0,0,0.3,0.5000000000000000,TRUE,FALSE,FALSE,16.176595155000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,34,1063,5082021,PreComm_Task,None,
