TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,50,63,63,50,16,13,-13,5.414493755000000,TRUE,FALSE,FALSE,TRUE,0.7751986059999750,14.897745956000000,0.8,0.8,FALSE,FALSE,FALSE,15.936404900000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,50,1094,23082021,PreComm_Task,None,
2,Volatile,40,59,51,48,21,19,-11,5.682114805000000,TRUE,FALSE,FALSE,TRUE,0.7014215579999930,14.982687650000000,0.7,0.9,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,51,1094,23082021,PreComm_Task,None,
3,Volatile,61,48,45,64,17,13,-16,6.092860917000000,TRUE,FALSE,FALSE,TRUE,0.7981301030000050,14.99349176200000,0.2,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,64,1094,23082021,PreComm_Task,None,
4,Volatile,37,36,53,20,0,1,16,5.492249018000000,TRUE,FALSE,FALSE,TRUE,0.645543272999987,14.543654058000000,0.5,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,53,1094,23082021,PreComm_Task,None,
5,Volatile,29,16,45,0,12,13,16,5.395533489000000,TRUE,FALSE,FALSE,FALSE,0,0,0.9,0.6000000000000000,TRUE,FALSE,FALSE,15.829131387000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,1094,23082021,PreComm_Task,None,
6,Volatile,68,61,84,45,6,7,16,5.645075682999960,TRUE,FALSE,FALSE,FALSE,0,0,0.5,0.7000000000000000,TRUE,FALSE,FALSE,15.783877118000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,45,1094,23082021,PreComm_Task,None,
7,Volatile,49,56,62,43,10,7,-13,5.427695028999950,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.176308377000000,TRUE,FALSE,FALSE,43,1094,23082021,PreComm_Task,None,
8,Volatile,51,44,62,33,8,7,11,5.0452314890000000,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.094967731000000,TRUE,FALSE,FALSE,33,1094,23082021,PreComm_Task,None,
9,Volatile,52,51,65,38,1,1,13,5.541778143999980,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.791158774999990,FALSE,TRUE,FALSE,65,1094,23082021,PreComm_Task,None,
10,Volatile,17,18,28,7,3,1,-11,5.919270141000030,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.369618128000010,TRUE,FALSE,FALSE,7,1094,23082021,PreComm_Task,None,
11,Volatile,37,56,26,67,20,19,11,5.146214081999970,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.701630629999950,FALSE,FALSE,TRUE,0,1094,23082021,PreComm_Task,None,
12,Volatile,16,17,5,28,2,1,11,5.1422900069999900,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.4925935970000000,TRUE,FALSE,FALSE,28,1094,23082021,PreComm_Task,None,
13,Volatile,40,47,56,31,11,7,-16,5.600796934000020,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.851435023000020,TRUE,FALSE,FALSE,31,1094,23082021,PreComm_Task,None,
14,Volatile,39,38,26,51,4,1,-13,5.230684867999970,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.480352451999980,TRUE,FALSE,FALSE,51,1094,23082021,PreComm_Task,None,
