TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Stable,44,37,38,43,11,7,-6,6.456355973990870,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.798813586996400,TRUE,FALSE,FALSE,43,1162,5112021,PreComm_Task,None,
2,Stable,21,28,24,25,10,7,-3,6.129716470022690,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.978631216014040,FALSE,TRUE,FALSE,24,1162,5112021,PreComm_Task,None,
3,Stable,26,27,25,28,2,1,1,6.197709214990030,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.64721096100402,TRUE,FALSE,FALSE,28,1162,5112021,PreComm_Task,None,
4,Stable,8,9,5,12,1,1,3,6.301498515007550,TRUE,FALSE,FALSE,TRUE,0.7028561109909790,15.701656193006800,0.7,0.8,FALSE,FALSE,FALSE,16.81854428301450,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,5,1162,5112021,PreComm_Task,None,
5,Stable,12,31,9,34,19,19,3,5.766220288991460,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.315566554985710,FALSE,TRUE,FALSE,9,1162,5112021,PreComm_Task,None,
6,Stable,39,58,38,59,20,19,1,6.082137054996570,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.381915750011100,FALSE,TRUE,FALSE,38,1162,5112021,PreComm_Task,None,
7,Stable,80,61,77,64,22,19,-3,6.907839738007170,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.356487896991890,FALSE,TRUE,FALSE,77,1162,5112021,PreComm_Task,None,
8,Stable,26,27,29,24,4,1,-3,5.525151142996040,TRUE,FALSE,FALSE,TRUE,0.699563197005773,15.226820384996200,1.0,0.9,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,29,1162,5112021,PreComm_Task,None,
9,Stable,14,15,8,21,0,1,6,5.664812940987760,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.061647580994760,FALSE,TRUE,FALSE,8,1162,5112021,PreComm_Task,None,
10,Stable,26,39,20,45,12,13,6,6.075289328000510,TRUE,FALSE,FALSE,TRUE,0.7144676559837540,15.27672180600350,0.5,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,45,1162,5112021,PreComm_Task,None,
