TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Stable,74,75,80,69,5,1,-6,5.15617910200001,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,6.799767435999970,TRUE,FALSE,FALSE,69,1122,10092021,PreComm_Task,None,
2,Stable,10,11,11,10,3,1,-1,6.4457203520000200,TRUE,FALSE,FALSE,FALSE,0,0,0.9,0.8,TRUE,FALSE,FALSE,17.05950266100000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,11,1122,10092021,PreComm_Task,None,
3,Stable,26,33,20,39,6,7,6,5.570092983000000,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.569571489999990,TRUE,FALSE,FALSE,39,1122,10092021,PreComm_Task,None,
4,Stable,23,36,17,42,12,13,6,5.049228521999960,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,6.948649042999930,TRUE,FALSE,FALSE,42,1122,10092021,PreComm_Task,None,
5,Stable,6,19,3,22,13,13,3,4.8977052219999000,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.797534644999930,TRUE,FALSE,FALSE,22,1122,10092021,PreComm_Task,None,
6,Stable,52,33,49,36,22,19,-3,4.999744534999990,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,6.848804290999970,FALSE,TRUE,FALSE,49,1122,10092021,PreComm_Task,None,
7,Stable,51,32,52,31,20,19,1,5.676801678000060,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,49,1122,10092021,PreComm_Task,None,
8,Stable,81,62,87,56,18,19,6,7.648631884000000,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.14871886200000,FALSE,TRUE,FALSE,87,1122,10092021,PreComm_Task,None,
9,Stable,59,58,65,52,0,1,6,6.003095075999910,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.202367753999970,FALSE,TRUE,FALSE,65,1122,10092021,PreComm_Task,None,
10,Stable,84,71,85,70,14,13,1,5.402635779999970,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.702278186000060,FALSE,TRUE,FALSE,85,1122,10092021,PreComm_Task,None,
11,Stable,77,70,74,73,10,7,-3,6.603592263000000,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.9,TRUE,FALSE,FALSE,16.864700496999900,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,74,1122,10092021,PreComm_Task,None,
12,Stable,7,8,10,5,4,1,-3,5.010085685999910,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.160414691999900,TRUE,FALSE,FALSE,5,1122,10092021,PreComm_Task,None,
13,Stable,77,58,80,55,19,19,3,4.234998105000050,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,6.881766599999990,FALSE,TRUE,FALSE,80,1122,10092021,PreComm_Task,None,
14,Stable,32,45,33,44,15,13,-1,6.104147414000070,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.653595075000000,FALSE,TRUE,FALSE,33,1122,10092021,PreComm_Task,None,
15,Stable,58,65,55,68,7,7,3,6.205720761999940,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.305282828999910,FALSE,TRUE,FALSE,55,1122,10092021,PreComm_Task,None,
16,Stable,63,64,60,67,1,1,3,5.395115333000040,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.894185937999960,FALSE,TRUE,FALSE,60,1122,10092021,PreComm_Task,None,
17,Stable,59,66,60,65,9,7,-1,6.361120481999930,TRUE,FALSE,FALSE,FALSE,0,0,0.5,1.0,TRUE,FALSE,FALSE,16.839929095000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,60,1122,10092021,PreComm_Task,None,
18,Stable,49,30,43,36,23,19,-6,4.940563500999930,FALSE,TRUE,FALSE,0,0,0,0,1.1,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,6.5925164529999200,FALSE,TRUE,FALSE,43,1122,10092021,PreComm_Task,None,
19,Stable,55,68,61,62,17,13,-6,8.199265475000060,FALSE,TRUE,FALSE,0,0,0,0,1.1,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.598954747000100,TRUE,FALSE,FALSE,62,1122,10092021,PreComm_Task,None,
20,Stable,47,34,53,28,12,13,6,8.404907578000010,FALSE,FALSE,TRUE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,1122,10092021,PreComm_Task,None,
21,Stable,84,65,78,71,23,19,-6,8.196917432999950,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.045727579000000,FALSE,TRUE,FALSE,78,1122,10092021,PreComm_Task,None,
22,Stable,39,26,33,32,17,13,-6,6.424154418000060,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.073740891000060,FALSE,TRUE,FALSE,33,1122,10092021,PreComm_Task,None,
23,Stable,64,83,58,89,18,19,6,6.726873875000020,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.626959100000020,TRUE,FALSE,FALSE,89,1122,10092021,PreComm_Task,None,
24,Stable,59,58,58,59,3,1,-1,8.295341087000000,FALSE,FALSE,TRUE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,0,1122,10092021,PreComm_Task,None,
25,Stable,72,59,69,62,16,13,-3,5.8458591390000300,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.494664831000020,FALSE,TRUE,FALSE,69,1122,10092021,PreComm_Task,None,
26,Stable,21,28,20,29,8,7,1,7.374481918000020,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.174254135999950,TRUE,FALSE,FALSE,29,1122,10092021,PreComm_Task,None,
27,Stable,57,38,56,39,21,19,-1,6.848737802000070,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.598180629000010,FALSE,TRUE,FALSE,56,1122,10092021,PreComm_Task,None,
28,Stable,66,67,65,68,2,1,1,7.028698989999950,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.278988383999950,FALSE,TRUE,FALSE,65,1122,10092021,PreComm_Task,None,
29,Stable,53,66,54,65,15,13,-1,6.576258725000000,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.130193305000030,TRUE,FALSE,FALSE,65,1122,10092021,PreComm_Task,None,
30,Stable,46,59,45,60,14,13,1,5.539621355000010,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,65,1122,10092021,PreComm_Task,None,
31,Stable,33,26,36,23,7,7,3,6.098869430000040,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.39884796199999,FALSE,TRUE,FALSE,36,1122,10092021,PreComm_Task,None,
32,Stable,40,41,43,38,4,1,-3,6.363895512999990,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.463360749000000,TRUE,FALSE,FALSE,38,1122,10092021,PreComm_Task,None,
33,Stable,18,17,24,11,0,1,6,7.338086458000020,TRUE,FALSE,FALSE,FALSE,0,0,0.5,0.8,TRUE,FALSE,FALSE,17.595323323000100,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,11,1122,10092021,PreComm_Task,None,
34,Stable,24,17,30,11,6,7,6,6.021753040000020,FALSE,TRUE,FALSE,0,0,0,0,0.9,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,11,1122,10092021,PreComm_Task,None,
35,Stable,71,84,72,83,15,13,-1,6.257588370999880,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.397732263999840,FALSE,TRUE,FALSE,72,1122,10092021,PreComm_Task,None,
36,Stable,71,72,68,75,1,1,3,5.32325453999988,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.123427795999990,TRUE,FALSE,FALSE,75,1122,10092021,PreComm_Task,None,
37,Stable,48,67,51,64,22,19,-3,6.892017703999950,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.541947143000020,TRUE,FALSE,FALSE,64,1122,10092021,PreComm_Task,None,
38,Stable,85,66,91,60,18,19,6,5.569292069000090,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.125808551000090,FALSE,TRUE,FALSE,91,1122,10092021,PreComm_Task,None,
39,Stable,60,47,57,50,16,13,-3,7.4905197780001300,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.240179518000110,FALSE,TRUE,FALSE,57,1122,10092021,PreComm_Task,None,
40,Stable,19,26,22,23,10,7,-3,8.43103445099996,FALSE,FALSE,TRUE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,1122,10092021,PreComm_Task,None,
