TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Stable,71,90,77,84,23,19,-6,5.75268624999444,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.8,TRUE,FALSE,FALSE,15.89683145500020,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,77,1129,17092021,PreComm_Task,None,
2,Stable,37,56,34,59,19,19,3,5.2491470579989300,TRUE,FALSE,FALSE,TRUE,0.6978706130030330,14.350277777994100,0.5,0.9,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,59,1129,17092021,PreComm_Task,None,
3,Stable,21,14,27,8,6,7,6,6.249473759991820,TRUE,FALSE,FALSE,TRUE,0.7575583750003720,15.199516306995100,0.3,0.8,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,27,1129,17092021,PreComm_Task,None,
4,Stable,34,27,35,26,8,7,1,6.0447911949886500,TRUE,FALSE,FALSE,FALSE,0,0,1.0,0.7000000000000000,TRUE,FALSE,FALSE,16.671666919995900,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,35,1129,17092021,PreComm_Task,None,
5,Stable,36,29,39,26,7,7,3,5.692875004999220,TRUE,FALSE,FALSE,TRUE,0.772485740002594,14.892411997003400,0.5,0.8,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,39,1129,17092021,PreComm_Task,None,
6,Stable,35,54,36,53,21,19,-1,5.78855447100068,TRUE,FALSE,FALSE,TRUE,0.657825029004016,14.839945726998800,0.5,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,53,1129,17092021,PreComm_Task,None,
7,Stable,44,45,43,46,2,1,1,5.296424589003440,TRUE,FALSE,FALSE,FALSE,0,0,0.6,0.6000000000000000,TRUE,FALSE,FALSE,15.449323580003700,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,46,1129,17092021,PreComm_Task,None,
8,Stable,40,27,39,28,15,13,-1,5.21250122100173,TRUE,FALSE,FALSE,TRUE,0.6504901489970510,14.56323034100930,0.8,0.7000000000000000,FALSE,FALSE,FALSE,15.630717463005600,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,39,1129,17092021,PreComm_Task,None,
9,Stable,52,51,46,57,5,1,-6,5.7604626810061700,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.659692151995840,FALSE,TRUE,FALSE,46,1129,17092021,PreComm_Task,None,
10,Stable,66,67,60,73,0,1,6,5.3188845879922200,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.868610509991410,TRUE,FALSE,FALSE,73,1129,17092021,PreComm_Task,None,
11,Stable,32,19,33,18,14,13,1,5.327710086014120,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.9771719820128100,TRUE,FALSE,FALSE,18,1129,17092021,PreComm_Task,None,
12,Stable,20,13,17,16,10,7,-3,7.5742691369960100,TRUE,FALSE,FALSE,TRUE,0.7971043680008730,16.775104083993900,0.5,0.8,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,17,1129,17092021,PreComm_Task,None,
13,Stable,73,54,79,48,18,19,6,8.364294665996570,FALSE,FALSE,TRUE,0,0,0,0,0.7000000000000000,0,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,1129,17092021,PreComm_Task,None,
14,Stable,46,45,43,48,4,1,-3,7.879039161998660,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.628772351003100,FALSE,TRUE,FALSE,43,1129,17092021,PreComm_Task,None,
15,Stable,63,70,69,64,11,7,-6,6.060263132007090,TRUE,FALSE,FALSE,FALSE,0,0,0.9,0.7000000000000000,TRUE,FALSE,FALSE,16.603406419002600,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,69,1129,17092021,PreComm_Task,None,
16,Stable,48,35,42,41,17,13,-6,6.66605393300415,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.615089237006030,FALSE,TRUE,FALSE,42,1129,17092021,PreComm_Task,None,
17,Stable,31,50,30,51,20,19,1,7.112027399009090,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.061941677005960,TRUE,FALSE,FALSE,51,1129,17092021,PreComm_Task,None,
18,Stable,42,43,43,42,3,1,-1,6.826464710000440,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.327346498001130,TRUE,FALSE,FALSE,42,1129,17092021,PreComm_Task,None,
19,Stable,64,77,58,83,12,13,6,6.188859343004880,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.839279998996060,TRUE,FALSE,FALSE,83,1129,17092021,PreComm_Task,None,
20,Stable,16,17,13,20,1,1,3,6.83627800999966,TRUE,FALSE,FALSE,TRUE,0.7867289050045660,16.237039633997500,0.7,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,20,1129,17092021,PreComm_Task,None,
21,Stable,67,48,64,51,22,19,-3,6.8423496119940000,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.491971171999470,FALSE,TRUE,FALSE,64,1129,17092021,PreComm_Task,None,
22,Stable,51,44,50,45,9,7,-1,6.4716866399976400,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.120591902988960,FALSE,TRUE,FALSE,50,1129,17092021,PreComm_Task,None,
23,Stable,30,43,27,46,13,13,3,6.050091192999390,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.549908457993300,TRUE,FALSE,FALSE,46,1129,17092021,PreComm_Task,None,
24,Stable,70,83,73,80,16,13,-3,6.179589057006520,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.828843402006900,TRUE,FALSE,FALSE,80,1129,17092021,PreComm_Task,None,
25,Stable,58,51,64,45,6,7,6,6.088630205005760,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.539823640996470,FALSE,TRUE,FALSE,64,1129,17092021,PreComm_Task,None,
26,Stable,37,24,36,25,15,13,-1,6.00754279200919,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.508110763999870,FALSE,TRUE,FALSE,36,1129,17092021,PreComm_Task,None,
27,Stable,60,41,61,40,20,19,1,6.26369163999334,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.713578880997380,FALSE,TRUE,FALSE,61,1129,17092021,PreComm_Task,None,
28,Stable,69,82,75,76,17,13,-6,6.274474204998110,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.12456520399428,TRUE,FALSE,FALSE,76,1129,17092021,PreComm_Task,None,
29,Stable,22,41,28,35,23,19,-6,6.129244454001310,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.528793307006710,TRUE,FALSE,FALSE,35,1129,17092021,PreComm_Task,None,
30,Stable,59,78,62,75,22,19,-3,5.591121585006480,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.092106082011010,TRUE,FALSE,FALSE,75,1129,17092021,PreComm_Task,None,
31,Stable,66,65,72,59,0,1,6,6.045792461998640,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.54570508399047,TRUE,FALSE,FALSE,59,1129,17092021,PreComm_Task,None,
32,Stable,10,23,7,26,13,13,3,5.78363999100111,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.88221313500253,TRUE,FALSE,FALSE,26,1129,17092021,PreComm_Task,None,
33,Stable,63,44,62,45,21,19,-1,5.831773844009150,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.18096620500728,FALSE,TRUE,FALSE,62,1129,17092021,PreComm_Task,None,
34,Stable,33,26,32,27,9,7,-1,6.010679204002370,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.510417454992420,FALSE,TRUE,FALSE,32,1129,17092021,PreComm_Task,None,
35,Stable,74,93,71,96,19,19,3,5.778656451002460,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.329339787000210,TRUE,FALSE,FALSE,96,1129,17092021,PreComm_Task,None,
36,Stable,40,33,41,32,8,7,1,5.632223141001310,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.032056916999860,FALSE,TRUE,FALSE,41,1129,17092021,PreComm_Task,None,
37,Stable,18,19,15,22,1,1,3,5.613179823005340,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.413178029004480,TRUE,FALSE,FALSE,22,1129,17092021,PreComm_Task,None,
38,Stable,61,74,60,75,14,13,1,5.545711333994400,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.045451767990020,TRUE,FALSE,FALSE,75,1129,17092021,PreComm_Task,None,
39,Stable,41,48,38,51,7,7,3,6.231959252996600,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.73155936600233,TRUE,FALSE,FALSE,51,1129,17092021,PreComm_Task,None,
40,Stable,67,68,68,67,3,1,-1,5.545124669995860,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.9953537919936900,TRUE,FALSE,FALSE,67,1129,17092021,PreComm_Task,None,
41,Stable,33,40,36,37,10,7,-3,5.794909708987690,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.194991397002010,TRUE,FALSE,FALSE,37,1129,17092021,PreComm_Task,None,
42,Stable,34,33,31,36,4,1,-3,5.440080008993390,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.390123724995650,FALSE,TRUE,FALSE,31,1129,17092021,PreComm_Task,None,
