TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Stable,62,43,61,44,21,19,-1,6.254366664999910,TRUE,FALSE,FALSE,FALSE,0,0,0.2,0.8,TRUE,FALSE,FALSE,16.202680750999200,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,44,1108,1092021,PreComm_Task,None,
2,Stable,42,41,41,42,3,1,-1,6.862921526999340,TRUE,FALSE,FALSE,TRUE,0.7615823919986720,16.313705362999800,0.8,0.9,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,42,1108,1092021,PreComm_Task,None,
3,Stable,50,57,53,54,10,7,-3,6.282758314000600,TRUE,FALSE,FALSE,TRUE,0.5395587780003550,15.533721425999800,0.8,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,54,1108,1092021,PreComm_Task,None,
4,Stable,57,76,56,77,20,19,1,5.7460662920002500,TRUE,FALSE,FALSE,TRUE,0.6591250769997710,14.699025137999300,0.4,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,77,1108,1092021,PreComm_Task,None,
5,Stable,38,19,35,22,22,19,-3,5.24242586299988,TRUE,FALSE,FALSE,FALSE,0,0,0.9,0.6000000000000000,TRUE,FALSE,FALSE,15.67577621899910,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,22,1108,1092021,PreComm_Task,None,
6,Stable,51,32,45,38,23,19,-6,5.576884534000780,TRUE,FALSE,FALSE,TRUE,0.5106413120010980,14.576298494999700,0.6,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,45,1108,1092021,PreComm_Task,None,
7,Stable,25,38,22,41,13,13,3,5.846707769000200,TRUE,FALSE,FALSE,TRUE,0.5589366210006120,15.296353859001100,1.0,0.6000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,41,1108,1092021,PreComm_Task,None,
8,Stable,56,55,57,54,2,1,1,6.549321868000330,TRUE,FALSE,FALSE,FALSE,0,0,0.2,0.5000000000000000,TRUE,FALSE,FALSE,16.178868065000600,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,57,1108,1092021,PreComm_Task,None,
9,Stable,22,9,21,10,15,13,-1,4.933163866000540,TRUE,FALSE,FALSE,TRUE,0.501870007999969,14.133194750000300,0.8,0.6000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,21,1108,1092021,PreComm_Task,None,
10,Stable,51,64,45,70,12,13,6,5.45069262799916,TRUE,FALSE,FALSE,FALSE,0,0,0.9,0.5000000000000000,TRUE,FALSE,FALSE,15.78211957199890,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,70,1108,1092021,PreComm_Task,None,
11,Stable,50,51,56,45,5,1,-6,6.0312823109998100,TRUE,FALSE,FALSE,TRUE,0.3595685060008690,15.08149915499960,0.8,0.6000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,56,1108,1092021,PreComm_Task,None,
12,Stable,83,70,80,73,16,13,-3,5.485813913001040,TRUE,FALSE,FALSE,FALSE,0,0,0.6,0.5000000000000000,TRUE,FALSE,FALSE,15.511088940000300,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,73,1108,1092021,PreComm_Task,None,
13,Stable,71,64,72,63,8,7,1,6.293342457000110,TRUE,FALSE,FALSE,TRUE,0.5521002320001570,15.342752726999600,0.6,0.6000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,72,1108,1092021,PreComm_Task,None,
14,Stable,13,12,16,9,1,1,3,5.696033139000070,TRUE,FALSE,FALSE,FALSE,0,0,0.3,0.5000000000000000,TRUE,FALSE,FALSE,15.42907029900020,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,16,1108,1092021,PreComm_Task,None,
15,Stable,29,10,35,4,18,19,6,5.643990511000080,TRUE,FALSE,FALSE,TRUE,0.5964132160006560,15.144565290000200,1.0,0.6000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,35,1108,1092021,PreComm_Task,None,
16,Stable,50,37,44,43,17,13,-6,5.100137044999430,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.5000000000000000,TRUE,FALSE,FALSE,14.927635881998900,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,44,1108,1092021,PreComm_Task,None,
17,Stable,58,39,61,36,19,19,3,5.378765173998550,TRUE,FALSE,FALSE,TRUE,0.5058219069996990,14.478556565998600,0.7,0.6000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,61,1108,1092021,PreComm_Task,None,
18,Stable,63,56,69,50,6,7,6,5.397750054000430,TRUE,FALSE,FALSE,FALSE,0,0,0.6,0.5000000000000000,TRUE,FALSE,FALSE,15.430593426999600,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,50,1108,1092021,PreComm_Task,None,
19,Stable,10,17,7,20,7,7,3,5.580863373999820,TRUE,FALSE,FALSE,TRUE,0.4610829789999120,14.631102274999600,0.7,0.6000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,20,1108,1092021,PreComm_Task,None,
20,Stable,11,18,12,17,9,7,-1,6.395725913998830,TRUE,FALSE,FALSE,TRUE,0.25552725099987600,15.446325320999700,0.9,0.5000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,17,1108,1092021,PreComm_Task,None,
21,Stable,18,25,24,19,11,7,-6,5.09614689800037,TRUE,FALSE,FALSE,FALSE,0,0,0.2,0.40000000000000000,TRUE,FALSE,FALSE,14.634021355001100,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,19,1108,1092021,PreComm_Task,None,
22,Stable,70,69,76,63,0,1,6,5.2768603269996700,TRUE,FALSE,FALSE,FALSE,0,0,0.5,0.5000000000000000,TRUE,FALSE,FALSE,15.205532145000700,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,76,1108,1092021,PreComm_Task,None,
23,Stable,46,59,45,60,14,13,1,5.424783038000900,TRUE,FALSE,FALSE,TRUE,0.5010656859994920,14.424294431999400,0.6,0.6000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,60,1108,1092021,PreComm_Task,None,
