TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Stable,57,38,58,37,20,19,1,5.807854128001054,True,False,False,True,0.5102492240002903,14.64972913299789,0.4,0.8,False,True,False,0,False,False,False,0,False,False,False,58,1013,08072021,PreComm_Task,None,
2,Stable,70,51,69,52,21,19,-1,5.337312655003188,True,False,False,True,0.6005226250017586,14.47185669800092,0.6,0.7000000000000001,False,False,False,15.590310399002192,False,True,False,0,False,False,False,69,1013,08072021,PreComm_Task,None,
3,Stable,15,28,9,34,12,13,6,5.413769925002271,True,False,False,True,0.4830420819998835,14.114420091002103,0.3,0.8,False,False,True,0,False,False,False,0,False,False,False,34,1013,08072021,PreComm_Task,None,
4,Stable,9,8,8,9,3,1,-1,5.145268442000088,True,False,False,True,0.4272520349986735,14.29604618400117,0.8,0.7000000000000001,False,False,True,0,False,False,False,0,False,False,False,9,1013,08072021,PreComm_Task,None,
5,Stable,37,36,34,39,4,1,-3,5.138676200000191,True,False,False,True,0.4923421019993839,14.539245140000276,1.0,0.6000000000000001,False,False,True,0,False,False,False,0,False,False,False,39,1013,08072021,PreComm_Task,None,
6,Stable,12,25,15,22,16,13,-3,5.3450494810022064,True,False,False,True,0.4923500080003578,14.745576928002265,1.0,0.5000000000000001,False,False,True,0,False,False,False,0,False,False,False,22,1013,08072021,PreComm_Task,None,
7,Stable,68,61,65,64,10,7,-3,5.530148259000271,True,False,False,False,0,0,0.7,0.40000000000000013,True,False,False,15.589541435001593,False,True,False,0,False,False,False,65,1013,08072021,PreComm_Task,None,
8,Stable,16,15,17,14,2,1,1,5.534569109000586,True,False,False,False,0,0,0.9,0.5000000000000001,True,False,False,15.878520907997881,False,True,False,0,False,False,False,17,1013,08072021,PreComm_Task,None,
9,Stable,74,93,77,90,22,19,-3,6.109006586997566,True,False,False,True,0.5285755610020715,14.958854554999562,0.4,0.6000000000000001,False,False,True,0,False,False,False,0,False,False,False,90,1013,08072021,PreComm_Task,None,
10,Stable,31,32,28,35,1,1,3,5.349302603000979,True,False,False,True,0.4342689479999535,14.499934600000415,0.8,0.5000000000000001,False,False,True,0,False,False,False,0,False,False,False,35,1013,08072021,PreComm_Task,None,
11,Stable,46,39,45,40,9,7,-1,4.942375635000644,True,False,False,False,0,0,0.4,0.40000000000000013,True,False,False,14.707293907002168,False,False,True,0,False,False,False,40,1013,08072021,PreComm_Task,None,
12,Stable,50,69,56,63,23,19,-6,5.291049005001696,True,False,False,False,0,0,0.3,0.5000000000000001,True,False,False,15.037609667000652,False,True,False,0,False,False,False,56,1013,08072021,PreComm_Task,None,
13,Stable,57,38,60,35,19,19,3,4.9456451990008645,True,False,False,True,0.44361740199747146,13.696626698001637,0.4,0.6000000000000001,False,True,False,0,False,False,False,0,False,False,False,60,1013,08072021,PreComm_Task,None,
14,Stable,6,13,12,7,11,7,-6,5.697088201002771,True,False,False,False,0,0,0.9,0.5000000000000001,True,False,False,16.049389059000532,False,False,True,0,False,False,False,7,1013,08072021,PreComm_Task,None,
15,Stable,42,29,41,30,15,13,-1,5.184085499000503,True,False,False,True,0.5339421149983536,13.835725914999784,0.2,0.6000000000000001,False,True,False,0,False,False,False,0,False,False,False,41,1013,08072021,PreComm_Task,None,
