TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,20,33,9,44,14,13,11,6.806021686003080,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.598335579998090,TRUE,FALSE,FALSE,44,1112,2092021,PreComm_Task,None,
2,Volatile,29,36,45,20,11,7,-16,6.820956154995660,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.774462579000100,TRUE,FALSE,FALSE,20,1112,2092021,PreComm_Task,None,
3,Volatile,56,55,43,68,4,1,-13,6.82910217600147,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.028661226002400,FALSE,TRUE,FALSE,43,1112,2092021,PreComm_Task,None,
4,Volatile,17,30,30,17,16,13,-13,7.1355699699997800,TRUE,FALSE,FALSE,FALSE,0,0,0.6,0.8,TRUE,FALSE,FALSE,17.636812151999000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,17,1112,2092021,PreComm_Task,None,
5,Volatile,21,22,8,35,1,1,13,7.032229204996840,TRUE,FALSE,FALSE,FALSE,0,0,0.8,0.9,TRUE,FALSE,FALSE,17.85557880599660,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,8,1112,2092021,PreComm_Task,None,
6,Volatile,49,62,36,75,13,13,13,6.266838017996630,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.26659241499874,TRUE,FALSE,FALSE,75,1112,2092021,PreComm_Task,None,
7,Volatile,16,35,29,22,22,19,-13,6.6332409320020800,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.23272807399920,TRUE,FALSE,FALSE,22,1112,2092021,PreComm_Task,None,
8,Volatile,37,44,50,31,10,7,-13,7.3877404059967400,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,11.387571352999700,FALSE,TRUE,FALSE,50,1112,2092021,PreComm_Task,None,
9,Volatile,22,41,38,25,23,19,-16,6.053444283999850,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,7.903622701000130,TRUE,FALSE,FALSE,25,1112,2092021,PreComm_Task,None,
10,Volatile,22,41,33,30,21,19,-11,7.705786632999660,TRUE,FALSE,FALSE,TRUE,0.866813110995281,16.80534210299810,0.2,1.0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,33,1112,2092021,PreComm_Task,None,
11,Volatile,30,29,46,13,0,1,16,8.352753896004290,FALSE,FALSE,TRUE,0,0,0,0,0.9,0,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,1112,2092021,PreComm_Task,None,
12,Volatile,55,68,71,52,17,13,-16,5.9975284800020700,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.9,TRUE,FALSE,FALSE,16.389625828000100,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,71,1112,2092021,PreComm_Task,None,
