TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,45,32,58,19,13,13,13,8.367077315000640,FALSE,FALSE,TRUE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,1088,17082021,PreComm_Task,None,
2,Volatile,35,28,51,12,6,7,16,6.665068923000040,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.957897569999660,FALSE,TRUE,FALSE,51,1088,17082021,PreComm_Task,None,
3,Volatile,36,35,52,19,0,1,16,7.887178676000080,TRUE,FALSE,FALSE,FALSE,0,0,1.0,0.8,TRUE,FALSE,FALSE,18.757779774000500,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,52,1088,17082021,PreComm_Task,None,
4,Volatile,33,26,17,42,11,7,-16,8.251665439000140,TRUE,FALSE,FALSE,FALSE,0,0,0.3,0.9,TRUE,FALSE,FALSE,18.55680991400000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,17,1088,17082021,PreComm_Task,None,
5,Volatile,20,27,7,40,7,7,13,6.408851567000060,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.157436299000440,TRUE,FALSE,FALSE,40,1088,17082021,PreComm_Task,None,
6,Volatile,74,55,85,44,20,19,11,7.737469291999330,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.83784854699934,FALSE,TRUE,FALSE,85,1088,17082021,PreComm_Task,None,
7,Volatile,33,26,20,39,10,7,-13,6.055424416999810,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.704850233999420,FALSE,TRUE,FALSE,20,1088,17082021,PreComm_Task,None,
8,Volatile,25,44,38,31,22,19,-13,6.650132378999840,TRUE,FALSE,FALSE,TRUE,0.9611368420000870,16.291883938000000,0.6,1.0,FALSE,FALSE,FALSE,17.359014814999700,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,38,1088,17082021,PreComm_Task,None,
9,Volatile,35,22,46,11,14,13,11,6.7240162220005,TRUE,FALSE,FALSE,FALSE,0,0,0.3,1.1,TRUE,FALSE,FALSE,17.23070075099990,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,46,1088,17082021,PreComm_Task,None,
10,Volatile,17,36,28,25,21,19,-11,7.342289516000160,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.841265050999900,TRUE,FALSE,FALSE,25,1088,17082021,PreComm_Task,None,
11,Volatile,65,46,81,30,18,19,16,7.336902492999800,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,11.90809716900000,FALSE,FALSE,TRUE,0,1088,17082021,PreComm_Task,None,
12,Volatile,44,43,55,32,2,1,11,6.286314938000030,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.935703695000480,TRUE,FALSE,FALSE,32,1088,17082021,PreComm_Task,None,
13,Volatile,45,52,34,63,8,7,11,6.871072886000550,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.271257543000500,TRUE,FALSE,FALSE,63,1088,17082021,PreComm_Task,None,
14,Volatile,34,33,47,20,1,1,13,6.652874006000280,TRUE,FALSE,FALSE,TRUE,1.0122458699997900,16.305475172000100,0.6,1.2000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,47,1088,17082021,PreComm_Task,None,
15,Volatile,17,36,33,20,23,19,-16,6.7609024679995900,TRUE,FALSE,FALSE,FALSE,0,0,1.0,1.1,TRUE,FALSE,FALSE,17.95658609199930,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,20,1088,17082021,PreComm_Task,None,
16,Volatile,56,57,72,41,5,1,-16,6.879712508000010,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.27930722200020,TRUE,FALSE,FALSE,41,1088,17082021,PreComm_Task,None,
17,Volatile,25,18,14,29,9,7,-11,7.5285439460003500,TRUE,FALSE,FALSE,TRUE,1.0778121090006600,17.038706179000700,0.4,1.2000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,29,1088,17082021,PreComm_Task,None,
18,Volatile,54,41,38,57,17,13,-16,8.426397088000160,FALSE,FALSE,TRUE,0,0,0,0,1.1,0,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,1088,17082021,PreComm_Task,None,
19,Volatile,63,64,74,53,3,1,-11,6.827923234999620,TRUE,FALSE,FALSE,FALSE,0,0,0.4,1.1,TRUE,FALSE,FALSE,17.478222169999800,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,53,1088,17082021,PreComm_Task,None,
20,Volatile,43,44,56,31,4,1,-13,8.087609290999350,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,11.438559696999600,TRUE,FALSE,FALSE,31,1088,17082021,PreComm_Task,None,
21,Volatile,49,36,36,49,16,13,-13,7.424044617000620,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.624205804000670,FALSE,TRUE,FALSE,36,1088,17082021,PreComm_Task,None,
22,Volatile,35,22,51,6,12,13,16,6.5973303780001500,TRUE,FALSE,FALSE,FALSE,0,0,0.4,1.2000000000000000,TRUE,FALSE,FALSE,17.30175010200040,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,6,1088,17082021,PreComm_Task,None,
23,Volatile,40,27,29,38,15,13,-11,7.891961885000460,TRUE,FALSE,FALSE,TRUE,1.0766694190006100,17.98614382100000,1.0,1.3000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,38,1088,17082021,PreComm_Task,None,
24,Volatile,56,75,43,88,19,19,13,8.190575404999440,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,12.752706055999600,FALSE,FALSE,TRUE,0,1088,17082021,PreComm_Task,None,
25,Volatile,71,64,82,53,8,7,11,8.491827609000210,FALSE,FALSE,TRUE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,1088,17082021,PreComm_Task,None,
26,Volatile,63,50,47,66,17,13,-16,6.321076143999560,TRUE,FALSE,FALSE,TRUE,1.1573276770004700,16.22162568799920,0.7,1.2000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,66,1088,17082021,PreComm_Task,None,
27,Volatile,25,24,36,13,2,1,11,6.920918698000610,TRUE,FALSE,FALSE,FALSE,0,0,0.5,1.1,TRUE,FALSE,FALSE,17.60487371200000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,13,1088,17082021,PreComm_Task,None,
28,Volatile,64,65,77,52,4,1,-13,7.776297395000260,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,11.073410983999600,TRUE,FALSE,FALSE,52,1088,17082021,PreComm_Task,None,
29,Volatile,36,49,25,60,14,13,11,6.975601136000480,TRUE,FALSE,FALSE,TRUE,0.9765236190005450,16.67685850000000,0.7,1.2000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,60,1088,17082021,PreComm_Task,None,
30,Volatile,18,31,5,44,13,13,13,6.831604559999510,TRUE,FALSE,FALSE,TRUE,0.9970425299998170,16.731786235000100,0.9,1.1,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,44,1088,17082021,PreComm_Task,None,
31,Volatile,60,59,76,43,0,1,16,7.912952028000290,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,11.216497769000900,FALSE,TRUE,FALSE,76,1088,17082021,PreComm_Task,None,
32,Volatile,48,61,32,77,12,13,16,6.651202741999440,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.001411100000000,TRUE,FALSE,FALSE,77,1088,17082021,PreComm_Task,None,
33,Volatile,46,39,35,50,9,7,-11,6.534346835999710,TRUE,FALSE,FALSE,FALSE,0,0,0.9,1.0,TRUE,FALSE,FALSE,17.50307139600050,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,50,1088,17082021,PreComm_Task,None,
34,Volatile,68,49,52,65,23,19,-16,7.049311558000230,FALSE,TRUE,FALSE,0,0,0,0,1.1,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.398769925999700,FALSE,TRUE,FALSE,52,1088,17082021,PreComm_Task,None,
35,Volatile,53,46,40,59,10,7,-13,6.678158459999400,FALSE,TRUE,FALSE,0,0,0,0,1.1,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.027227411999800,FALSE,TRUE,FALSE,40,1088,17082021,PreComm_Task,None,
36,Volatile,34,53,21,66,19,19,13,6.835701807000080,TRUE,FALSE,FALSE,FALSE,0,0,0.4,1.1,TRUE,FALSE,FALSE,17.42723257599940,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,21,1088,17082021,PreComm_Task,None,
37,Volatile,76,57,65,68,21,19,-11,7.497966348999400,FALSE,TRUE,FALSE,0,0,0,0,1.2000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.940789902999310,FALSE,TRUE,FALSE,65,1088,17082021,PreComm_Task,None,
38,Volatile,80,61,91,50,20,19,11,6.944936455999600,TRUE,FALSE,FALSE,TRUE,1.0659821750005000,16.496456197999600,0.5,1.2000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,91,1088,17082021,PreComm_Task,None,
39,Volatile,33,34,20,47,1,1,13,6.775041699000210,TRUE,FALSE,FALSE,TRUE,0.9710781349995160,16.330292142000000,0.6,1.1,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,47,1088,17082021,PreComm_Task,None,
40,Volatile,52,65,65,52,16,13,-13,6.5449849529995800,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.341982035999540,TRUE,FALSE,FALSE,52,1088,17082021,PreComm_Task,None,
41,Volatile,52,71,65,58,22,19,-13,6.914457756000050,FALSE,TRUE,FALSE,0,0,0,0,1.0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.414761425000500,TRUE,FALSE,FALSE,58,1088,17082021,PreComm_Task,None,
42,Volatile,64,83,48,99,18,19,16,6.317061054999610,TRUE,FALSE,FALSE,FALSE,0,0,0.7,1.0,TRUE,FALSE,FALSE,17.06342304000010,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,99,1088,17082021,PreComm_Task,None,
43,Volatile,31,30,15,46,5,1,-16,5.840168231000460,TRUE,FALSE,FALSE,FALSE,0,0,1.0,1.1,TRUE,FALSE,FALSE,16.980114370000600,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,46,1088,17082021,PreComm_Task,None,
44,Volatile,35,48,46,37,15,13,-11,6.387505548999800,TRUE,FALSE,FALSE,TRUE,0.8693273099997900,15.940769810999900,0.7,1.2000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,46,1088,17082021,PreComm_Task,None,
45,Volatile,38,31,22,47,11,7,-16,6.396887672000050,TRUE,FALSE,FALSE,FALSE,0,0,0.8,1.1,TRUE,FALSE,FALSE,17.34495624200010,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,47,1088,17082021,PreComm_Task,None,
46,Volatile,27,20,43,4,6,7,16,7.467720575000390,TRUE,FALSE,FALSE,FALSE,0,0,0.4,1.2000000000000000,TRUE,FALSE,FALSE,18.135908621000500,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,43,1088,17082021,PreComm_Task,None,
47,Volatile,34,35,45,24,3,1,-11,6.318013751000760,TRUE,FALSE,FALSE,TRUE,1.023447780999960,15.86848010200080,0.5,1.3000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,45,1088,17082021,PreComm_Task,None,
48,Volatile,32,25,45,12,7,7,13,7.7459722920002600,TRUE,FALSE,FALSE,FALSE,0,0,0.5,1.2000000000000000,TRUE,FALSE,FALSE,18.545256311999800,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,45,1088,17082021,PreComm_Task,None,
49,Volatile,42,43,53,32,3,1,-11,16.4864131559998,FALSE,FALSE,TRUE,0,0,0,0,1.3000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,1088,17082021,PreComm_Task,None,
