TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Stable,82,63,85,60,19,19,3,7.507878840988270,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.29821001199890,FALSE,TRUE,FALSE,85,1145,12102021,PreComm_Task,None,
2,Stable,48,47,45,50,4,1,-3,6.837057513999750,TRUE,FALSE,FALSE,TRUE,0.5446213640097990,15.688968775997600,0.3,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,50,1145,12102021,PreComm_Task,None,
3,Stable,27,40,33,34,17,13,-6,7.526125823002080,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.825486760004400,TRUE,FALSE,FALSE,34,1145,12102021,PreComm_Task,None,
4,Stable,61,80,60,81,20,19,1,7.561834606982300,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,11.864507006976100,TRUE,FALSE,FALSE,81,1145,12102021,PreComm_Task,None,
5,Stable,23,30,29,24,11,7,-6,8.072239205997900,TRUE,FALSE,FALSE,TRUE,0.6747205870051400,16.92368463499590,0.2,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,29,1145,12102021,PreComm_Task,None,
6,Stable,41,42,40,43,2,1,1,7.116719765996100,TRUE,FALSE,FALSE,FALSE,0,0,0.5,0.6000000000000000,TRUE,FALSE,FALSE,17.258641106978800,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,40,1145,12102021,PreComm_Task,None,
7,Stable,30,31,24,37,0,1,6,6.460232173005350,TRUE,FALSE,FALSE,TRUE,0.5118438969948330,15.966297222999900,1.0,0.7000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,37,1145,12102021,PreComm_Task,None,
8,Stable,48,55,49,54,9,7,-1,7.112107636989090,TRUE,FALSE,FALSE,TRUE,0.5532822399982250,16.661971087975000,1.0,0.6000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,54,1145,12102021,PreComm_Task,None,
9,Stable,70,51,76,45,18,19,6,7.4360067149973500,FALSE,TRUE,FALSE,0,0,0,0,0.5000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.13389003201160,FALSE,TRUE,FALSE,76,1145,12102021,PreComm_Task,None,
10,Stable,28,35,25,38,7,7,3,8.417758197989320,FALSE,FALSE,TRUE,0,0,0,0,0.5000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,1145,12102021,PreComm_Task,None,
11,Stable,66,67,72,61,5,1,-6,6.391683558002110,TRUE,FALSE,FALSE,TRUE,0.5013540929940060,15.793105377000800,0.9,0.5000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,72,1145,12102021,PreComm_Task,None,
12,Stable,51,64,54,61,16,13,-3,6.615058759984100,FALSE,TRUE,FALSE,0,0,0,0,0.40000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.864189191983310,TRUE,FALSE,FALSE,61,1145,12102021,PreComm_Task,None,
13,Stable,36,49,30,55,12,13,6,6.093512899999040,FALSE,TRUE,FALSE,0,0,0,0,0.40000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.794064507004810,TRUE,FALSE,FALSE,55,1145,12102021,PreComm_Task,None,
