TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Volatile,43,42,54,31,2,1,11,6.715299724000010,TRUE,FALSE,FALSE,TRUE,0.7566610529999880,16.198231015000000,0.8,0.8,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,54,1015,9072021,PreComm_Task,None,
2,Volatile,22,29,33,18,9,7,-11,6.745044804999990,TRUE,FALSE,FALSE,FALSE,0,0,0.4,0.7000000000000000,TRUE,FALSE,FALSE,16.772175882,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,18,1015,9072021,PreComm_Task,None,
3,Volatile,37,30,24,43,10,7,-13,6.347437195000000,TRUE,FALSE,FALSE,TRUE,0.7082211789999920,15.447949836000000,0.5,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,43,1015,9072021,PreComm_Task,None,
4,Volatile,43,24,30,37,22,19,-13,6.29282760000001,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,8.693334658000030,FALSE,TRUE,FALSE,30,1015,9072021,PreComm_Task,None,
5,Volatile,31,38,20,49,8,7,11,7.25873095899999,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.806523595999980,FALSE,TRUE,FALSE,20,1015,9072021,PreComm_Task,None,
6,Volatile,35,16,48,3,19,19,13,5.127191076999960,TRUE,FALSE,FALSE,TRUE,0.4595976809999910,13.877729940000000,0.4,0.7000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,48,1015,9072021,PreComm_Task,None,
7,Volatile,19,20,6,33,1,1,13,5.64358568900002,TRUE,FALSE,FALSE,TRUE,0.45804283199999000,14.894163316000000,0.9,0.6000000000000000,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,33,1015,9072021,PreComm_Task,None,
8,Volatile,70,63,83,50,7,7,13,5.843909603999980,TRUE,FALSE,FALSE,TRUE,0.4934546970000040,14.844116549000000,0.6,0.5000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,83,1015,9072021,PreComm_Task,None,
9,Volatile,57,56,41,72,5,1,-16,5.793357069000020,TRUE,FALSE,FALSE,FALSE,0,0,0.7,0.40000000000000000,TRUE,FALSE,FALSE,15.836737998000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,41,1015,9072021,PreComm_Task,None,
10,Volatile,29,42,42,29,16,13,-13,5.718346803000030,TRUE,FALSE,FALSE,TRUE,0.4966240220000490,14.821773136000000,0.7,0.5000000000000000,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,42,1015,9072021,PreComm_Task,None,
