TrialNumber,Condition,OptionA,OptionB,EndA,EndB,combination,difference,change,Choice_RT,Choice_Wait,Choice_Commit,Choice_Miss,Press_hit,Play_RT,RT_trialClock_play,ITI_play,Square_timing,Press_miss,Play_win_A,Play_win_B,Late_RT,Play_lost,Play_lost_chosenA,Play_lost_chosenB,Precomm_RT,Precomm_B,Precomm_A,Precomm_miss,Earnings,participant,date,expName,frameRate,
1,Stable,49,56,48,57,8,7,1,7.1561092770134600,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.348251479998000,TRUE,FALSE,FALSE,57,1152,18102021,PreComm_Task,None,
2,Stable,64,65,61,68,1,1,3,6.642392439011020,TRUE,FALSE,FALSE,TRUE,0.7197796450054740,15.790933382988400,0.4,0.8,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,68,1152,18102021,PreComm_Task,None,
3,Stable,43,44,44,43,3,1,-1,7.35503554798197,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,11.405343128979400,TRUE,FALSE,FALSE,43,1152,18102021,PreComm_Task,None,
4,Stable,44,57,38,63,12,13,6,7.30555845197523,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,11.35192300399650,TRUE,FALSE,FALSE,63,1152,18102021,PreComm_Task,None,
5,Stable,13,32,14,31,21,19,-1,7.159310423012360,TRUE,FALSE,FALSE,FALSE,0,0,1.0,0.7000000000000000,TRUE,FALSE,FALSE,17.926225308008700,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,31,1152,18102021,PreComm_Task,None,
6,Stable,47,40,53,34,6,7,6,7.319722882995850,TRUE,FALSE,FALSE,TRUE,0.6735104770050380,17.019467328995200,1.0,0.8,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,53,1152,18102021,PreComm_Task,None,
7,Stable,61,80,60,81,20,19,1,7.765387515013570,FALSE,TRUE,FALSE,0,0,0,0,0.7000000000000000,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,10.368104910012300,TRUE,FALSE,FALSE,81,1152,18102021,PreComm_Task,None,
8,Stable,30,49,27,52,19,19,3,7.249614668980940,TRUE,FALSE,FALSE,FALSE,0,0,0.2,0.7000000000000000,TRUE,FALSE,FALSE,17.202143400994800,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,52,1152,18102021,PreComm_Task,None,
9,Stable,38,31,41,28,7,7,3,6.884918629977620,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.834266544989080,FALSE,TRUE,FALSE,41,1152,18102021,PreComm_Task,None,
10,Stable,83,70,82,71,15,13,-1,6.723416046006610,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.024063338991260,FALSE,TRUE,FALSE,82,1152,18102021,PreComm_Task,None,
11,Stable,54,41,48,47,17,13,-6,6.753804914013020,FALSE,TRUE,FALSE,0,0,0,0,0.8,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,9.054542109020990,FALSE,TRUE,FALSE,48,1152,18102021,PreComm_Task,None,
